 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)	T (16)	Base X (16)	Base Y (16)	Tip X (16)	Tip Y (16)	||[body,base]|| (16)	||[base,tip]||  (16)	||[base,tip]|| : [body,base] (16)	[base,tip] ? [body,base] (16)	?||[base,tip]|| : [body,base] (16)	||[tip(t-1),tip(t)]|| : [base,tip] (16)	||[base(t-1),base(t)]|| : [base,tip] (16)
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	354.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	247.000	114.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	392.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	348.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	277.000	285.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	373.000	178.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	364.000	199.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	349.000	133.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	352.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	247.000	115.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	386.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	348.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	277.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	376.000	168.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	363.000	196.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	349.000	133.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	352.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	247.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	391.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	348.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	275.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	376.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	362.000	194.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	349.000	133.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	353.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	246.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	390.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	348.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	375.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	362.000	194.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	349.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	354.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	246.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	388.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	348.000	131.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	377.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	355.000	184.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	349.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	354.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	247.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	386.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	346.000	131.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	377.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	355.000	183.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	349.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	354.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	247.000	115.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	390.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	346.000	131.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	274.000	288.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	375.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	380.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	349.000	133.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	353.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	247.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	401.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	346.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	375.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	361.000	193.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	349.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	352.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	247.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	401.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	346.000	131.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	375.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	366.000	197.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	349.000	134.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	351.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	246.000	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	401.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	345.000	130.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	274.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	375.000	169.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	362.000	194.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	349.000	132.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	19.500	3.510	18.525	3.055	9.128	1.076	0.143	1.301	NaN	NaN	NaN	0.000	21.840	7.540	24.440	6.435	6.900	2.825	2.660	18.353	NaN	NaN	NaN	0.000	17.160	7.995	15.145	6.370	4.243	2.589	1.433	6.080	NaN	NaN	NaN	0.000	24.375	11.570	28.925	10.790	7.633	4.616	4.600	35.110	NaN	NaN	NaN	0.000	9.165	14.950	4.095	19.240	8.080	6.641	6.221	50.269	NaN	NaN	NaN	0.000	14.625	13.650	6.305	21.255	2.578	11.272	11.141	28.722	NaN	NaN	NaN	0.000	23.335	12.285	30.030	22.685	6.565	12.369	6.798	44.629	NaN	NaN	NaN	0.000	17.940	18.980	15.730	23.595	6.861	5.117	4.170	28.612	NaN	NaN	NaN	0.000	19.305	24.310	17.745	32.565	12.353	8.401	7.759	95.848	NaN	NaN	NaN	23.000	23.140	8.905	25.155	8.190	5.320	2.138	2.060	10.960	2.060	NaN	NaN	28.000	16.380	7.865	16.315	7.865	4.543	0.065	0.036	0.165	0.036	NaN	NaN	41.000	26.390	11.440	27.690	11.765	6.451	1.340	1.274	8.218	1.274	NaN	NaN	50.000	22.945	9.035	22.880	8.840	4.203	0.206	0.073	0.308	0.073	NaN	NaN	50.000	18.330	18.980	18.265	19.435	7.407	0.460	0.459	3.401	0.459	NaN	NaN	67.000	24.700	11.570	24.960	11.375	5.142	0.325	0.250	1.284	0.250	NaN	NaN	96.000	25.025	13.520	31.850	15.730	6.000	7.174	7.146	42.880	7.146	NaN	NaN	103.000	23.010	8.840	23.075	8.710	4.399	0.145	0.127	0.558	0.127	NaN	NaN
22	1.000	19.370	3.380	18.525	3.120	8.037	0.884	-0.027	-0.220	-0.170	-0.019	0.162	1.000	22.555	7.410	24.700	6.630	6.801	2.282	2.235	15.197	-0.425	0.178	0.716	1.000	17.095	7.930	15.145	6.370	3.072	2.497	1.345	4.132	-0.088	NaN	0.091	1.000	24.245	11.570	28.990	10.725	7.498	4.820	4.665	34.975	0.065	0.075	-0.128	1.000	9.230	14.885	3.965	19.175	8.489	6.791	6.647	56.429	0.426	0.060	-0.091	1.000	14.690	13.585	6.305	21.255	3.330	11.364	11.227	37.383	0.086	NaN	-0.092	1.000	23.335	12.350	29.965	22.620	6.705	12.224	8.582	57.545	1.784	-0.090	0.055	1.000	17.875	19.045	15.990	23.725	8.135	5.045	4.381	35.638	0.210	0.023	0.085	1.000	19.305	21.905	17.745	32.565	11.210	10.774	10.031	112.453	2.272	NaN	-2.380	24.000	23.985	8.710	25.155	8.385	6.176	1.214	1.174	7.250	-0.886	-0.052	0.866	29.000	16.965	7.930	15.080	4.810	4.129	3.645	3.640	15.033	3.604	3.253	-0.358	42.000	26.455	11.440	27.820	11.765	6.538	1.403	1.206	7.884	-0.068	0.126	0.063	51.000	22.815	9.360	23.010	9.100	3.967	0.325	0.309	1.225	0.235	-0.130	-0.338	51.000	18.590	18.200	18.265	19.500	6.637	1.340	1.334	8.851	0.874	0.063	-0.820	68.000	24.765	11.440	24.960	11.180	5.200	0.325	0.192	0.997	-0.058	0.156	0.143	97.000	25.350	13.455	32.045	15.795	6.003	7.092	7.089	42.554	-0.057	0.206	0.285	104.000	23.075	8.775	23.205	8.645	4.015	0.184	0.177	0.710	0.050	0.138	0.092
23	2.000	19.435	3.445	18.525	3.120	9.233	0.966	0.049	0.448	0.076	NaN	-0.083	2.000	22.425	7.475	24.960	6.630	7.424	2.672	2.478	18.400	0.244	0.247	-0.144	2.000	17.095	7.930	15.145	6.435	4.367	2.457	1.346	5.877	7.716E-4	-0.040	NaN	2.000	24.310	11.570	29.055	10.725	7.574	4.820	4.804	36.381	0.139	0.064	0.064	2.000	9.230	14.885	3.900	19.175	7.976	6.842	6.437	51.342	-0.210	0.051	NaN	2.000	14.625	13.520	6.305	21.190	2.475	11.316	11.037	27.319	-0.190	-0.044	0.004	2.000	23.270	12.285	29.965	22.620	6.500	12.314	6.695	43.518	-1.887	NaN	-0.090	2.000	17.940	19.045	16.250	23.920	6.861	5.160	4.515	30.978	0.135	0.099	-0.021	2.000	19.305	24.505	17.615	32.695	12.480	8.363	7.676	95.798	-2.355	0.154	2.546	25.000	23.985	8.775	25.220	8.385	5.719	1.295	1.257	7.187	0.083	0.062	-0.020	30.000	16.835	7.865	14.755	4.485	5.262	3.969	3.947	20.770	0.307	0.447	0.123	43.000	26.325	11.440	27.950	11.830	6.647	1.671	1.544	10.263	0.338	0.142	-0.126	52.000	22.815	9.100	22.945	8.905	3.930	0.234	0.217	0.853	-0.092	0.126	0.216	52.000	18.525	18.330	18.200	19.565	7.097	1.277	1.269	9.008	-0.064	0.079	0.142	69.000	24.765	11.440	25.155	11.115	5.334	0.508	0.378	2.015	0.186	0.191	NaN	98.000	25.350	13.390	32.240	15.860	5.921	7.319	7.312	43.298	0.223	0.205	-0.022	105.000	23.075	9.035	23.270	8.710	3.837	0.379	0.318	1.221	0.141	-0.022	-0.223
