T	X	Y	Mean	StdDev
1.000	20.605	13.910	186.420	47.214
2.000	20.930	13.910	185.010	46.265
3.000	21.190	13.975	186.167	46.359
4.000	20.605	14.105	176.427	43.976
5.000	20.800	14.105	177.578	44.346
6.000	21.190	14.040	179.000	43.379
7.000	20.995	14.235	179.619	43.357
8.000	21.125	14.235	180.431	44.068
9.000	21.060	14.170	181.288	44.249
10.000	20.605	14.170	181.092	44.567
11.000	20.475	14.170	180.974	44.504
12.000	20.605	14.300	182.132	45.200
13.000	20.085	14.300	182.083	45.949
14.000	20.475	14.235	182.224	45.473
15.000	20.475	14.365	180.078	46.283
16.000	20.475	14.235	180.523	47.203
17.000	20.605	14.235	181.394	47.074
18.000	20.735	14.235	179.755	47.049
19.000	20.605	14.170	178.777	47.088
20.000	20.605	14.105	177.499	47.168
21.000	20.410	14.105	178.952	47.408
22.000	20.410	14.040	177.836	47.109
23.000	20.865	14.040	178.585	45.659
24.000	20.865	14.105	178.448	44.768
25.000	20.995	14.105	178.103	44.573
26.000	21.060	14.105	177.084	44.462
27.000	20.995	14.105	175.783	44.062
28.000	20.995	14.105	178.009	43.788
29.000	20.930	14.105	177.929	43.553
30.000	20.865	14.040	177.981	43.759
31.000	20.670	13.975	176.660	43.959
32.000	20.930	14.170	175.773	42.805
33.000	20.865	14.170	175.817	42.942
34.000	20.930	14.105	178.335	43.087
35.000	20.865	14.170	179.930	43.358
36.000	20.865	14.170	177.138	44.004
37.000	20.865	14.170	179.377	44.083
38.000	20.670	14.040	179.125	45.914
39.000	20.605	14.300	179.008	46.803
40.000	20.605	14.170	180.208	47.263
41.000	20.410	14.105	180.294	45.733
42.000	20.475	14.170	182.139	49.198
43.000	20.085	14.040	180.132	48.458
44.000	20.085	14.105	180.177	49.510
45.000	20.345	13.975	181.584	48.319
46.000	20.410	13.975	181.199	49.002
47.000	20.735	13.975	182.376	48.498
48.000	20.540	14.040	180.727	49.297
49.000	20.800	13.975	183.353	48.945
50.000	20.800	13.975	181.879	48.729
51.000	20.800	14.105	180.780	48.028
52.000	20.800	14.040	180.966	47.659
53.000	20.865	14.040	180.669	47.685
54.000	20.865	14.040	181.131	47.026
55.000	20.930	14.040	181.436	47.608
56.000	20.995	14.105	179.085	47.333
57.000	20.930	13.975	180.268	45.922
58.000	20.735	14.235	180.495	46.664
59.000	20.930	14.170	179.823	45.746
60.000	20.995	14.040	177.975	46.718
61.000	21.060	14.105	179.506	46.484
62.000	20.995	14.105	178.390	45.371
63.000	20.995	13.975	178.729	47.198
64.000	20.995	14.105	181.412	46.626
65.000	20.930	13.975	180.522	46.485
66.000	20.930	14.040	181.103	45.557
67.000	20.865	14.040	179.286	45.051
68.000	20.800	13.975	178.779	46.538
69.000	20.735	13.975	177.923	46.538
70.000	20.800	13.975	178.769	45.968
71.000	20.735	13.910	178.035	46.136
72.000	20.605	13.910	175.492	44.782
73.000	20.605	13.975	177.738	46.273
74.000	20.540	14.040	176.690	44.896
75.000	20.475	14.170	178.336	46.373
76.000	20.475	13.975	175.577	44.931
77.000	20.410	14.040	176.319	45.102
78.000	20.540	14.105	174.482	44.320
79.000	20.605	14.040	172.598	44.811
80.000	20.605	14.105	173.838	44.161
81.000	20.670	13.910	173.745	44.259
82.000	20.800	13.975	172.928	44.127
83.000	21.125	13.910	173.669	43.936
84.000	20.995	13.910	174.101	43.810
85.000	21.125	13.975	172.299	44.754
86.000	20.995	13.715	172.906	45.209
87.000	21.125	13.845	174.402	46.053
88.000	21.190	13.715	174.515	44.432
89.000	21.255	13.650	174.797	44.341
90.000	21.320	13.455	176.215	45.265
91.000	21.320	13.715	175.747	44.826
92.000	21.385	13.845	175.969	45.707
93.000	21.450	13.845	174.797	44.628
94.000	21.515	13.910	174.581	44.727
95.000	21.580	13.975	172.862	42.834
96.000	21.385	14.105	173.440	42.936
97.000	21.710	14.365	172.082	41.959
98.000	21.710	13.845	172.457	42.348
99.000	21.905	14.430	172.925	40.674
100.000	21.840	14.495	171.992	40.825
101.000	21.710	14.365	172.743	40.948
102.000	21.645	14.170	172.954	41.530
103.000	21.515	14.365	171.497	41.239
104.000	21.450	13.975	171.663	40.750
105.000	21.385	14.170	173.487	41.804
106.000	21.255	14.300	169.570	41.844
107.000	21.190	14.365	169.878	41.415
108.000	21.255	14.235	171.995	42.757
109.000	21.255	14.300	171.261	41.786
110.000	21.255	14.300	172.559	41.679
111.000	21.320	14.235	172.247	40.788
112.000	21.385	14.105	173.127	41.195
113.000	21.385	13.975	173.372	40.746
114.000	21.450	14.040	172.865	40.467
115.000	21.450	13.975	171.724	39.412
116.000	21.580	14.040	175.343	38.669
117.000	21.775	14.105	175.618	38.528
118.000	21.775	14.105	175.466	39.602
119.000	21.905	14.560	175.662	40.290
120.000	22.165	14.105	175.888	38.544
121.000	21.905	14.625	170.298	41.143
