dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)	T (19)	dT (19)	Base Mean (19)	Body Mean (19)	Proj Mean (19)	Tip Mean (19)	Tip Th Mean (19)	Length (19)	dL (19)	DCTM (19)	DCBM (19)	T (20)	dT (20)	Base Mean (20)	Body Mean (20)	Proj Mean (20)	Tip Mean (20)	Tip Th Mean (20)	Length (20)	dL (20)	DCTM (20)	DCBM (20)	T (21)	dT (21)	Base Mean (21)	Body Mean (21)	Proj Mean (21)	Tip Mean (21)	Tip Th Mean (21)	Length (21)	dL (21)	DCTM (21)	DCBM (21)	T (22)	dT (22)	Base Mean (22)	Body Mean (22)	Proj Mean (22)	Tip Mean (22)	Tip Th Mean (22)	Length (22)	dL (22)	DCTM (22)	DCBM (22)
12.000	13.000	12.000	228.571	496.787	167.637	148.219	154.926	2.329	0.065	-0.000	-0.059	13.000	12.000	163.405	496.787	143.398	130.457	146.529	3.326	-0.138	-0.064	-0.000	13.000	12.000	193.484	496.787	150.720	127.321	134.304	2.478	0.046	0.064	0.000	13.000	12.000	137.882	496.787	127.106	122.433	124.786	1.828	0.038	-0.090	-0.109	13.000	12.000	266.133	496.787	193.246	164.576	178.947	1.490	-0.065	0.000	0.064	13.000	12.000	130.091	496.787	123.345	115.783	128.167	5.116	0.306	0.064	-0.192	13.000	12.000	177.267	496.787	130.259	117.826	125.909	5.584	0.287	0.144	-0.183	13.000	12.000	195.525	496.787	132.960	117.962	124.143	8.820	-0.041	0.083	0.117	13.000	12.000	166.822	496.787	128.186	110.826	116.500	9.357	0.230	0.184	-0.000	18.000	12.000	176.350	513.745	149.774	135.774	149.706	1.854	0.027	0.029	-0.011	25.000	12.000	172.865	503.229	142.653	129.067	139.100	2.893	0.054	0.042	-0.092	37.000	12.000	228.289	504.925	174.149	151.857	173.556	2.508	-0.157	-0.000	0.082	53.000	12.000	188.463	495.802	144.806	131.103	138.136	3.566	0.230	0.353	0.079	75.000	12.000	173.179	472.881	146.346	131.879	141.214	2.113	-0.149	-0.199	0.000	84.000	12.000	167.324	471.879	139.764	125.370	133.706	3.004	0.360	0.227	-0.092	86.000	12.000	166.833	473.983	140.078	131.000	141.667	1.663	-0.065	-0.029	0.029	96.000	12.000	173.425	476.767	146.005	132.484	140.400	2.105	0.149	0.122	-0.000	102.000	12.000	177.222	443.712	142.842	126.172	137.250	2.676	0.027	0.050	0.050	105.000	12.000	232.771	446.043	170.686	149.758	159.389	2.386	0.176	-0.000	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	14.000	13.000	220.571	502.863	167.520	150.121	157.636	2.329	0.000	-0.000	-0.000	14.000	13.000	171.150	502.863	141.290	134.457	144.375	3.475	0.149	-0.084	-0.203	14.000	13.000	196.710	502.863	151.565	131.000	139.500	2.497	0.019	-0.073	-0.064	14.000	13.000	133.206	502.863	124.115	119.240	130.800	1.893	0.065	-0.054	-0.144	14.000	13.000	253.071	502.863	191.518	167.312	192.091	1.371	-0.119	-0.064	0.075	14.000	13.000	133.436	502.863	123.625	115.704	123.571	5.330	0.214	-0.000	-0.184	14.000	13.000	172.133	502.863	129.062	116.115	125.444	5.825	0.241	0.084	-0.084	14.000	13.000	186.556	502.863	131.627	115.462	122.312	8.054	-0.766	-0.609	0.117	14.000	13.000	170.614	502.863	126.884	112.429	117.176	9.480	0.122	-0.000	-0.045	19.000	13.000	179.302	516.306	146.487	133.613	140.905	2.195	0.341	0.131	-0.194	26.000	13.000	172.973	504.889	139.801	123.472	129.429	2.946	0.054	0.085	0.043	38.000	13.000	254.417	505.584	179.266	148.667	157.615	2.627	0.119	0.023	-0.084	54.000	13.000	190.447	494.008	144.663	124.867	131.750	3.991	0.425	0.207	-0.079	76.000	13.000	164.741	472.188	143.263	129.594	139.000	1.964	-0.149	0.077	0.200	85.000	13.000	174.774	474.643	140.242	128.571	137.857	3.244	0.241	0.152	-0.081	87.000	13.000	172.472	469.476	142.906	129.000	137.765	1.839	0.176	0.009	-0.171	97.000	13.000	171.900	466.664	144.649	131.862	140.278	2.048	-0.057	0.125	0.065	103.000	13.000	165.500	466.251	140.664	126.233	126.686	2.703	0.027	-0.016	0.032	106.000	13.000	228.342	446.950	167.505	147.333	153.000	2.172	-0.214	0.060	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	15.000	14.000	219.463	506.274	165.441	147.235	158.706	2.439	0.111	0.086	0.086	15.000	14.000	182.174	506.274	148.906	146.778	163.600	3.762	0.287	-0.000	-0.203	15.000	14.000	189.069	506.274	152.925	126.875	139.500	2.386	-0.111	0.000	0.064	15.000	14.000	135.333	506.274	125.104	124.552	133.889	1.900	0.008	0.055	-0.000	15.000	14.000	260.800	506.274	189.895	165.061	182.429	1.490	0.119	0.000	-0.096	15.000	14.000	128.250	506.274	124.083	118.167	125.071	5.238	-0.092	-0.000	0.064	15.000	14.000	177.395	506.274	130.683	120.960	123.955	6.277	0.452	0.122	-0.144	15.000	14.000	193.205	506.274	129.057	115.519	121.105	8.455	0.401	0.486	0.119	15.000	14.000	174.696	506.274	129.649	112.154	118.462	9.744	0.265	0.184	-0.186	20.000	14.000	169.310	516.608	143.977	129.345	134.944	2.130	-0.065	0.091	0.091	27.000	14.000	167.325	506.147	138.285	124.139	131.115	2.801	-0.146	0.144	0.369	39.000	14.000	236.853	506.663	175.269	152.429	169.200	2.237	-0.390	-0.085	0.181	55.000	14.000	187.114	496.996	143.018	124.069	132.750	4.018	0.027	0.298	0.064	77.000	14.000	168.667	471.576	145.053	128.067	140.462	2.059	0.095	3.980E-18	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	14.000	156.848	467.806	139.061	131.100	139.037	1.590	-0.249	-0.026	0.178	98.000	14.000	162.750	458.515	138.027	127.655	134.000	1.753	-0.295	-0.003	0.195	104.000	14.000	164.333	446.657	139.208	124.815	133.824	2.814	0.111	-0.017	-0.035	107.000	14.000	223.026	447.462	168.498	145.300	158.714	2.256	0.084	-0.000	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	16.000	15.000	225.000	510.049	169.951	149.438	159.050	2.543	0.103	-0.086	-0.145	16.000	15.000	175.279	510.049	147.168	132.750	143.560	3.854	0.092	0.064	-0.000	16.000	15.000	197.724	510.049	153.586	131.077	182.000	2.451	0.065	0.010	0.000	16.000	15.000	131.355	510.049	125.729	119.167	132.111	1.939	0.038	-0.000	-0.000	16.000	15.000	245.172	510.049	188.391	168.543	189.417	1.333	-0.157	0.000	0.085	16.000	15.000	130.000	510.049	121.260	114.840	121.200	5.246	0.008	-0.000	0.009	16.000	15.000	181.381	510.049	133.091	120.857	126.588	6.258	-0.019	0.024	-0.024	16.000	15.000	175.857	510.049	129.248	120.103	130.615	8.704	0.249	0.555	0.264	16.000	15.000	165.044	510.049	128.162	116.917	121.867	9.625	-0.119	0.047	0.185	21.000	15.000	212.622	518.335	154.252	131.000	142.200	2.877	0.747	0.000	-0.612	28.000	15.000	169.649	504.587	139.384	128.188	141.071	2.609	-0.192	0.051	0.187	40.000	15.000	229.525	504.583	174.318	154.879	166.217	2.394	0.157	-0.000	-0.085	56.000	15.000	192.209	492.448	142.086	132.129	141.353	4.543	0.525	0.184	-0.180	78.000	15.000	164.778	470.189	143.504	130.167	138.556	2.208	0.149	0.138	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	15.000	150.000	467.207	137.650	128.062	139.667	1.414	-0.176	0.060	0.205	99.000	15.000	145.963	461.439	136.628	127.480	134.188	1.547	-0.206	-0.065	0.189	105.000	15.000	177.600	446.043	143.745	123.040	132.000	3.185	0.371	0.047	-0.410	108.000	15.000	222.235	446.320	168.964	147.152	156.864	2.107	-0.149	-0.000	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	17.000	16.000	219.814	512.861	168.790	150.344	158.318	2.439	-0.103	-0.000	0.059	17.000	16.000	182.500	512.861	144.341	135.353	151.000	3.965	0.111	-0.000	-0.139	17.000	16.000	192.633	512.861	152.976	131.897	142.600	2.432	-0.019	0.000	-0.012	17.000	16.000	141.355	512.861	127.637	122.250	130.273	2.057	0.119	-0.054	-0.144	17.000	16.000	257.767	512.861	192.054	171.757	188.882	1.490	0.157	0.000	-0.077	17.000	16.000	134.766	512.861	123.723	118.357	125.769	5.682	0.436	0.008	-0.250	17.000	16.000	169.489	512.861	127.702	112.000	117.333	6.274	0.016	0.198	0.238	17.000	16.000	173.087	512.861	127.820	115.960	122.643	8.623	-0.081	-0.074	0.120	17.000	16.000	170.370	512.861	127.654	111.545	115.500	9.890	0.265	0.092	-0.278	22.000	16.000	207.077	514.121	151.629	126.167	137.222	2.969	0.092	0.068	-0.076	29.000	16.000	151.364	501.398	137.821	126.206	134.125	1.874	-0.735	0.136	1.001	41.000	16.000	249.533	501.673	171.471	143.727	157.211	2.589	0.195	0.028	-0.087	57.000	16.000	199.614	492.893	144.764	134.121	143.370	4.837	0.295	0.159	-0.114	79.000	16.000	175.953	474.306	142.847	134.000	137.920	2.828	0.620	0.135	-0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	16.000	158.636	467.220	138.351	131.656	140.789	1.617	0.203	-0.058	-0.233	100.000	16.000	147.963	461.442	135.960	132.733	139.545	1.688	0.141	0.070	-0.065	106.000	16.000	173.436	446.950	138.527	118.600	126.118	3.288	0.103	0.087	0.114	109.000	16.000	220.459	435.460	169.749	147.938	158.250	2.179	0.073	-0.000	-0.030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	18.000	17.000	220.324	513.745	168.725	144.257	153.071	2.355	-0.084	0.030	0.058	18.000	17.000	174.000	513.745	145.420	136.167	149.429	4.049	0.084	-0.000	-0.064	18.000	17.000	189.412	513.745	151.338	128.793	138.462	2.497	0.065	0.000	0.010	18.000	17.000	138.344	513.745	127.626	124.120	132.571	2.168	0.111	0.054	-0.036	18.000	17.000	263.862	513.745	196.988	168.788	184.882	1.352	-0.138	0.054	0.064	18.000	17.000	133.282	513.745	123.791	115.367	126.583	5.598	-0.084	-0.000	0.064	18.000	17.000	161.170	513.745	127.710	112.150	117.429	6.290	0.016	0.145	0.148	18.000	17.000	162.349	513.745	124.784	113.259	118.867	8.599	-0.024	0.220	0.083	18.000	17.000	172.837	513.745	128.570	118.429	125.000	9.890	0.000	0.092	0.093	23.000	17.000	203.826	512.372	153.356	130.704	139.611	3.145	0.176	0.000	-0.130	30.000	17.000	171.089	501.247	145.117	136.441	141.138	1.544	-0.330	0.153	0.451	42.000	17.000	218.581	502.209	169.940	149.125	156.840	2.134	-0.455	-0.000	0.261	58.000	17.000	200.977	450.040	NaN	NaN	NaN	NaN	NaN	0.000	0.000	80.000	17.000	166.037	468.616	141.625	129.212	136.524	2.438	-0.390	0.061	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	17.000	159.500	469.029	138.971	127.394	135.947	1.625	0.008	-0.000	-0.032	101.000	17.000	157.367	458.352	137.548	127.960	132.364	2.059	0.371	0.132	-0.264	107.000	17.000	193.074	447.462	146.556	126.440	134.375	3.372	0.084	0.040	-0.280	110.000	17.000	215.270	435.702	169.848	152.645	159.250	2.153	-0.027	-0.000	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	19.000	18.000	213.737	516.306	170.165	150.361	158.654	2.329	-0.027	-0.026	0.026	19.000	18.000	176.814	516.306	143.982	132.343	141.857	4.214	0.165	-0.000	-0.076	19.000	18.000	195.097	516.306	154.932	132.889	139.471	2.451	-0.046	-0.008	-0.064	19.000	18.000	139.433	516.306	125.500	122.036	131.214	2.241	0.073	-0.054	-0.199	19.000	18.000	247.500	516.306	193.690	174.568	188.037	1.352	0.000	0.000	0.072	19.000	18.000	137.425	516.306	123.534	118.920	124.316	5.720	0.122	-0.006	-0.188	19.000	18.000	161.545	516.306	127.564	113.400	117.562	6.064	-0.225	-0.057	0.079	19.000	18.000	163.386	516.306	125.777	114.381	122.615	8.585	-0.014	-0.003	0.085	19.000	18.000	172.489	516.306	128.567	113.368	123.778	10.231	0.341	0.092	-0.184	24.000	18.000	198.488	509.656	151.425	127.464	141.333	3.271	0.127	0.132	-0.091	31.000	18.000	162.583	500.288	145.353	140.257	147.515	1.184	-0.360	0.151	0.468	43.000	18.000	237.652	502.940	171.687	150.314	165.812	2.466	0.333	-0.087	-0.204	59.000	18.000	198.976	486.335	142.774	129.485	137.783	4.887	4.887	0.000	0.000	81.000	18.000	168.481	467.130	139.397	127.290	132.280	2.373	-0.065	-0.004	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	18.000	169.667	469.570	142.075	128.969	143.077	1.728	0.103	-0.177	-0.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	18.000	169.967	446.320	142.794	121.259	131.111	3.345	-0.027	0.042	0.181	111.000	18.000	224.081	461.977	169.200	147.067	158.133	2.218	0.065	0.058	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	20.000	19.000	218.854	516.608	168.608	147.912	156.208	2.329	0.000	-0.059	-0.087	20.000	19.000	195.234	516.608	150.322	134.143	150.176	4.474	0.260	-0.000	-0.281	20.000	19.000	200.548	516.608	151.977	131.033	142.133	2.470	0.019	0.010	0.000	20.000	19.000	138.062	516.608	128.026	123.360	128.824	2.214	-0.027	-0.091	0.015	20.000	19.000	278.121	516.608	195.519	166.294	182.125	1.368	0.016	0.021	-0.062	20.000	19.000	135.974	516.608	124.591	114.846	120.471	5.720	0.000	-0.000	-0.000	20.000	19.000	160.907	516.608	124.894	116.227	119.238	6.091	0.027	0.121	0.113	20.000	19.000	166.476	516.608	125.687	111.227	116.882	8.447	-0.138	0.010	0.095	20.000	19.000	174.022	516.608	128.867	116.524	123.750	10.533	0.303	0.137	-0.184	25.000	19.000	167.217	503.229	137.332	128.923	137.308	2.490	-0.781	0.000	0.838	32.000	19.000	164.186	498.645	150.706	146.677	159.579	0.915	-0.269	0.198	0.426	44.000	19.000	239.968	506.926	173.551	150.571	160.708	2.252	-0.214	0.057	0.084	60.000	19.000	195.275	482.137	141.214	126.310	135.692	4.736	-0.150	-0.151	0.003	82.000	19.000	160.000	467.830	137.144	123.966	133.286	2.243	-0.130	0.065	0.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	19.000	174.595	477.842	145.111	131.129	140.947	1.866	0.138	0.027	-0.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	19.000	172.185	435.460	143.219	122.125	130.250	3.196	-0.149	0.013	0.064	112.000	19.000	221.882	434.971	167.520	146.375	153.625	2.114	-0.103	0.058	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	21.000	20.000	217.175	518.335	170.357	156.545	169.882	2.394	0.065	-0.000	-0.030	21.000	20.000	186.652	518.335	146.479	130.618	139.409	4.611	0.138	-0.063	-0.219	21.000	20.000	192.667	518.335	152.371	130.677	137.905	2.413	-0.057	-0.008	0.064	21.000	20.000	133.233	518.335	124.855	122.321	131.083	2.344	0.130	0.145	-0.020	21.000	20.000	260.806	518.335	193.589	168.697	186.526	1.322	-0.046	-0.018	0.062	21.000	20.000	135.231	518.335	123.804	116.200	123.917	5.655	-0.065	-0.065	-0.007	21.000	20.000	154.429	518.335	125.580	117.080	125.846	5.915	-0.176	0.113	0.202	21.000	20.000	171.542	518.335	127.391	116.714	122.286	8.810	0.363	0.279	0.000	21.000	20.000	169.378	518.335	128.801	115.611	119.500	10.617	0.084	-0.092	-0.138	26.000	20.000	205.024	504.889	156.201	125.960	130.294	3.547	1.057	0.044	-1.058	33.000	20.000	154.172	505.193	147.667	147.667	157.000	0.401	-0.514	7.960E-18	0.065	45.000	20.000	230.588	508.416	173.201	149.091	153.594	2.233	-0.019	-0.000	-0.000	61.000	20.000	181.879	483.835	138.062	124.818	133.263	5.382	0.645	0.755	0.083	83.000	20.000	164.630	468.603	138.375	127.500	134.105	2.262	0.019	0.129	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	20.000	174.118	478.870	143.337	131.452	147.800	1.812	-0.054	-0.087	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	20.000	171.545	435.702	143.339	122.920	131.467	3.629	0.433	0.068	-0.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	207.595	514.121	174.131	160.636	177.789	2.237	-0.157	-0.000	0.145	22.000	21.000	183.261	514.121	140.993	123.200	130.429	4.695	0.084	0.050	-0.064	22.000	21.000	196.389	514.121	150.970	127.433	142.000	2.654	0.241	0.010	-0.129	22.000	21.000	138.433	514.121	125.072	122.231	127.950	2.390	0.046	-0.000	-0.056	22.000	21.000	261.750	514.121	195.488	171.889	185.381	1.314	-0.008	0.000	0.015	22.000	21.000	131.800	514.121	123.228	116.115	124.545	5.525	-0.130	-0.000	0.071	22.000	21.000	155.919	514.121	124.268	115.708	122.368	5.923	0.008	-0.056	-0.033	22.000	21.000	164.585	514.121	123.483	112.550	115.500	8.580	-0.230	0.039	0.105	22.000	21.000	164.556	514.121	125.495	112.846	116.182	10.266	-0.352	-0.046	0.230	27.000	21.000	209.250	506.147	156.031	128.269	135.333	3.685	0.138	0.092	-0.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	21.000	236.294	506.353	169.282	144.697	157.667	2.252	0.019	0.032	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	21.000	164.259	471.879	139.695	125.143	135.364	2.354	0.092	0.065	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	21.000	180.537	473.131	146.168	131.633	140.750	1.961	0.149	-0.084	-0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	21.000	193.381	461.977	145.447	126.360	134.286	4.142	0.513	0.065	-0.341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	23.000	22.000	226.727	512.372	181.482	162.139	171.310	2.504	0.268	-0.026	-0.179	23.000	22.000	180.833	512.372	143.385	129.606	139.750	4.695	0.000	0.064	0.076	23.000	22.000	196.931	512.372	153.292	130.080	137.333	2.432	-0.222	0.000	0.128	23.000	22.000	141.848	512.372	123.753	116.586	129.429	2.463	0.073	0.035	-0.000	23.000	22.000	256.857	512.372	191.681	166.943	183.850	1.249	-0.065	-0.047	0.016	23.000	22.000	136.727	512.372	124.005	115.448	121.444	5.774	0.249	0.137	-0.072	23.000	22.000	148.364	512.372	123.861	120.120	128.294	5.636	-0.287	-0.000	0.290	23.000	22.000	159.909	512.372	124.084	114.000	120.636	8.799	0.219	0.157	0.060	23.000	22.000	170.130	512.372	127.777	115.600	120.167	10.690	0.425	-0.092	-0.506	28.000	22.000	217.721	504.587	153.349	123.593	128.304	3.896	0.211	0.047	-0.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	22.000	236.871	501.740	172.379	150.133	158.650	2.149	-0.103	-0.034	0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	22.000	174.459	474.643	139.083	121.933	128.600	2.874	0.520	0.137	-0.258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	22.000	188.111	476.767	147.668	129.906	138.933	2.210	0.249	0.059	-0.112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	22.000	242.286	434.971	158.913	120.792	128.000	4.430	0.288	0.004	-0.517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
