 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
66	45.000	25.350	12.090	22.165	8.840	5.287	4.550	-1.817	-9.608	-0.918	2.436	0.512	45.000	14.235	11.830	10.205	10.530	6.537	4.234	4.233	27.674	-0.060	0.062	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	13.260	14.430	8.580	15.080	7.164	4.725	4.712	33.758	0.191	0.055	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	25.480	16.055	25.870	16.640	5.420	0.703	0.585	3.169	0.020	0.180	0.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	25.350	12.155	23.335	10.335	4.961	2.715	-1.207	-5.987	0.610	-1.870	-0.044	46.000	14.300	11.830	10.205	10.465	6.783	4.317	4.317	29.279	0.083	0.021	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	13.910	14.365	8.515	15.015	6.836	5.434	5.423	37.074	0.711	0.057	-0.653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	25.480	16.185	25.870	16.900	5.505	0.814	0.638	3.511	0.053	0.228	0.114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	25.415	12.285	23.790	10.465	5.181	2.440	-0.912	-4.728	0.294	-0.400	-0.140	47.000	14.170	11.830	10.075	10.465	6.742	4.317	4.316	29.102	-3.209E-4	0.123	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	13.455	14.430	8.580	15.015	7.096	4.910	4.900	34.768	-0.524	-0.065	0.460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	25.480	16.250	25.870	16.965	5.386	0.814	0.643	3.460	0.005	0.057	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	25.415	12.935	23.660	10.465	4.731	3.030	-1.169	-5.531	-0.257	0.075	-0.530	48.000	13.975	11.765	9.945	10.400	7.174	4.255	4.255	30.521	-0.062	0.144	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	14.105	14.430	8.580	15.015	6.710	5.556	5.552	37.256	0.652	NaN	-0.646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	25.350	16.120	25.935	17.095	5.181	1.137	0.927	4.804	0.285	0.145	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	25.415	12.675	23.530	10.140	4.795	3.159	-1.127	-5.404	0.042	0.338	0.209	49.000	14.300	11.830	9.880	10.400	6.845	4.646	4.645	31.797	0.391	0.062	-0.329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	14.040	14.430	8.450	15.080	6.775	5.628	5.621	38.084	0.069	0.137	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	25.480	16.120	26.195	17.225	5.275	1.316	1.083	5.712	0.156	0.250	0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	25.415	12.740	23.660	10.595	4.813	2.771	-1.075	-5.171	0.053	-0.434	-0.050	50.000	14.235	11.830	9.945	10.400	6.948	4.522	4.522	31.417	-0.124	-0.062	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	13.975	14.430	8.580	14.950	6.833	5.420	5.414	36.990	-0.207	-0.142	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	25.545	16.055	26.455	17.160	5.326	1.431	1.278	6.806	0.195	0.115	-0.009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	25.415	12.740	23.595	10.465	4.795	2.913	-1.135	-5.442	-0.060	0.142	NaN	51.000	14.170	11.830	10.010	10.400	6.989	4.399	4.399	30.741	-0.123	-0.061	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	14.040	14.430	8.580	14.820	6.771	5.474	5.473	37.062	0.060	-0.009	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	25.610	16.120	26.455	17.225	5.267	1.391	1.222	6.435	-0.056	0.052	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	25.350	12.805	22.945	9.880	4.652	3.787	-1.542	-7.174	-0.407	0.865	-0.009	52.000	14.430	11.895	9.945	10.400	6.783	4.728	4.728	32.068	0.329	0.062	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	14.170	14.430	8.775	14.755	6.706	5.405	5.405	36.246	-0.069	-0.199	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	25.415	16.120	26.455	17.355	4.826	1.615	1.490	7.191	0.268	0.099	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	25.285	12.805	23.660	10.530	4.589	2.796	-0.953	-4.373	0.589	-0.945	0.038	53.000	14.690	11.960	10.075	10.400	6.516	4.872	4.872	31.742	0.144	-0.123	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	14.170	14.430	8.905	14.755	6.706	5.275	5.275	35.376	-0.130	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	25.610	15.990	26.650	16.900	5.062	1.382	1.322	6.692	-0.168	-0.153	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75	54.000	25.220	12.805	22.100	8.710	4.464	5.148	-1.865	-8.327	-0.913	2.393	0.039	54.000	14.950	12.025	10.075	10.465	6.310	5.119	5.118	32.296	0.246	-0.020	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	14.235	14.430	8.840	14.690	6.706	5.401	5.401	36.221	0.126	0.062	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	25.155	12.155	22.035	8.710	4.594	4.648	-1.363	-6.261	0.503	0.044	0.525	55.000	14.950	12.090	10.270	10.530	6.372	4.933	4.933	31.434	-0.185	-0.206	-0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	14.365	14.430	8.970	14.625	6.638	5.399	5.398	35.832	-0.003	-0.132	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77	56.000	25.220	12.740	21.905	8.645	4.464	5.269	-2.053	-9.164	-0.690	0.132	-0.496	56.000	15.340	12.220	10.205	10.530	5.859	5.406	5.405	31.671	0.472	0.062	-0.411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	14.365	14.495	9.035	14.625	6.586	5.332	5.324	35.059	-0.074	-0.065	0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78	57.000	25.220	12.805	21.840	8.645	4.707	5.360	-1.957	-9.211	0.096	0.041	-0.050	57.000	15.470	12.285	10.335	10.595	5.615	5.406	5.402	30.331	-0.003	-0.144	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	13.845	14.430	8.905	14.560	6.893	4.942	4.942	34.062	-0.382	0.128	0.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79	58.000	25.090	12.870	21.840	8.645	4.358	5.330	-1.842	-8.028	0.115	NaN	0.028	58.000	15.275	12.220	10.335	10.595	5.982	5.200	5.200	31.104	-0.202	NaN	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	14.235	14.430	8.970	14.560	6.700	5.267	5.266	35.283	0.324	-0.065	-0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80	59.000	25.025	12.935	23.595	10.725	4.179	2.632	-0.795	-3.321	1.047	-2.700	-0.019	59.000	15.210	12.155	10.465	10.660	6.084	4.975	4.975	30.268	-0.225	-0.144	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	14.365	14.430	9.165	14.560	6.641	5.202	5.199	34.527	-0.067	-0.195	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81	60.000	25.025	12.155	23.465	10.530	4.419	2.253	-0.683	-3.017	0.112	0.231	0.563	60.000	15.080	12.090	10.530	10.595	6.310	4.789	4.789	30.221	-0.186	-0.041	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	14.495	14.365	9.230	14.495	6.570	5.267	5.266	34.599	0.067	-0.067	-0.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82	61.000	25.025	12.740	23.010	10.075	4.255	3.341	-1.054	-4.483	-0.371	0.637	-0.467	61.000	15.340	12.155	10.530	10.595	5.982	5.057	5.056	30.243	0.267	NaN	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	14.495	14.300	9.295	14.495	6.503	5.204	5.204	33.838	-0.063	-0.065	-0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83	62.000	24.830	11.960	23.270	10.465	4.332	2.161	-0.686	-2.970	0.368	-0.458	0.680	62.000	15.210	12.220	10.530	10.595	6.045	4.954	4.950	29.926	-0.106	NaN	0.101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	14.430	14.300	9.360	14.495	6.573	5.074	5.073	33.348	-0.130	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84	63.000	24.830	12.545	23.270	10.400	4.140	2.652	-0.637	-2.636	0.049	0.053	-0.473	63.000	15.470	12.220	10.465	10.595	5.838	5.262	5.262	30.716	0.311	0.062	-0.247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	14.430	14.300	9.425	14.495	6.568	5.009	5.009	32.896	-0.065	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85	64.000	24.895	12.545	23.400	10.660	4.215	2.406	-0.767	-3.232	-0.130	-0.284	-0.040	64.000	15.340	12.220	10.595	10.595	5.859	5.016	5.014	29.376	-0.248	-0.123	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	14.300	14.300	9.425	14.430	6.638	4.877	4.876	32.364	-0.133	-0.002	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86	65.000	24.765	12.740	23.075	10.270	4.049	2.993	-0.808	-3.270	-0.041	0.505	-0.088	65.000	15.795	12.285	10.465	10.530	5.427	5.611	5.611	30.450	0.597	0.144	-0.453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	14.235	14.300	9.490	14.495	6.700	4.749	4.749	31.818	-0.127	-0.062	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87	66.000	24.700	12.675	22.815	10.010	4.071	3.264	-0.882	-3.591	-0.075	0.362	0.091	66.000	15.210	12.155	10.530	10.595	5.961	4.933	4.933	29.406	-0.678	-0.082	0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	14.300	14.300	9.685	14.495	6.570	4.619	4.619	30.348	-0.130	-0.195	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88	67.000	24.115	11.700	23.140	10.010	4.021	1.951	0.152	0.613	1.035	-0.162	1.137	67.000	15.405	12.220	10.400	10.595	5.673	5.262	5.262	29.854	0.329	0.124	-0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	14.040	14.365	9.815	14.495	6.771	4.227	4.225	28.612	-0.394	-0.130	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89	68.000	24.440	11.895	23.270	10.010	4.249	2.219	-0.097	-0.414	-0.250	-0.069	-0.337	68.000	15.470	12.220	10.595	10.660	5.550	5.119	5.118	28.405	-0.144	-0.206	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	13.910	14.365	9.815	14.495	6.836	4.097	4.096	27.999	-0.130	NaN	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90	69.000	24.440	11.960	23.140	10.140	4.161	2.237	-0.256	-1.065	-0.158	-0.030	-0.053	69.000	15.795	12.350	10.595	10.660	5.262	5.468	5.468	28.772	0.350	NaN	-0.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	14.040	14.300	9.880	14.495	6.768	4.165	4.165	28.185	0.069	-0.065	-0.133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91	70.000	24.310	11.830	23.140	10.010	4.136	2.164	-0.096	-0.397	0.160	0.109	0.180	70.000	15.665	12.285	10.595	10.660	5.324	5.324	5.324	28.346	-0.144	NaN	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	13.845	14.365	9.945	14.495	6.905	3.902	3.900	26.930	-0.264	-0.065	0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92	71.000	24.310	11.700	23.010	9.945	4.314	2.184	-0.217	-0.938	-0.121	0.130	0.104	71.000	15.795	12.285	10.660	10.660	5.077	5.386	5.385	27.340	0.061	-0.062	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	13.585	14.430	9.880	14.560	7.039	3.707	3.704	26.077	-0.196	0.067	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93	72.000	24.635	12.025	23.140	10.140	4.477	2.406	-0.525	-2.349	-0.307	-0.234	-0.457	72.000	16.055	12.415	10.660	10.660	4.810	5.673	5.673	27.285	0.288	NaN	-0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	13.650	14.365	9.945	14.495	6.966	3.707	3.706	25.819	0.002	-0.067	-0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94	73.000	24.570	11.960	23.205	10.140	4.535	2.275	-0.378	-1.715	0.146	-0.039	0.091	73.000	16.120	12.350	10.530	10.660	4.732	5.840	5.825	27.564	0.152	0.124	-0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	13.520	14.365	10.140	14.495	7.028	3.382	3.382	23.770	-0.324	-0.195	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
95	74.000	24.635	12.350	23.335	10.140	4.541	2.564	-0.305	-1.386	0.073	-0.066	-0.369	74.000	16.055	12.285	10.660	10.595	4.805	5.654	5.626	27.032	-0.199	-0.105	0.081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	13.390	14.365	10.075	14.560	7.088	3.321	3.319	23.525	-0.063	0.069	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
96	75.000	24.570	11.895	23.595	10.595	4.593	1.625	-0.281	-1.289	0.025	-0.520	0.403	75.000	15.795	12.220	10.595	10.595	4.998	5.448	5.439	27.188	-0.186	0.062	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	13.325	14.365	10.075	14.560	7.161	3.256	3.256	23.314	-0.063	NaN	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97	76.000	24.505	11.960	23.465	10.530	4.593	1.768	-0.280	-1.284	9.199E-4	0.129	-0.014	76.000	16.380	12.350	10.660	10.660	4.370	5.964	5.929	25.908	0.489	-0.081	-0.598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	13.260	14.365	10.075	14.560	7.157	3.191	3.191	22.836	-0.065	NaN	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98	77.000	24.700	12.025	23.270	10.270	4.651	2.264	-0.494	-2.298	-0.215	0.325	-0.174	77.000	16.575	12.415	10.660	10.595	4.310	6.189	6.155	26.529	0.226	0.019	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	13.455	14.365	10.205	14.495	7.090	3.253	3.253	23.060	0.062	-0.132	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99	78.000	24.570	11.960	23.075	10.075	4.477	2.406	-0.448	-2.007	0.046	0.274	0.132	78.000	15.665	12.285	10.660	10.660	5.242	5.262	5.260	27.577	-0.895	-0.020	0.906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	13.650	14.430	10.075	14.560	6.966	3.577	3.577	24.915	0.324	0.132	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100	79.000	24.635	11.960	23.465	10.465	4.565	1.898	-0.330	-1.508	0.118	-0.547	-0.040	79.000	15.730	12.220	10.725	10.595	5.227	5.262	5.254	27.463	-0.006	-0.042	-0.042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	13.650	14.365	10.075	14.560	6.960	3.580	3.580	24.915	0.003	NaN	-0.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101	80.000	24.635	11.830	22.100	8.775	4.477	3.970	-0.826	-3.697	-0.495	2.172	0.100	80.000	15.860	12.350	10.660	10.660	5.057	5.468	5.468	27.648	0.214	0.042	-0.164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	13.715	14.365	10.075	14.495	6.970	3.642	3.641	25.375	0.061	-0.002	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102	81.000	24.570	11.830	22.165	8.840	4.338	3.837	-0.612	-2.653	0.214	-0.091	0.041	81.000	15.925	12.350	10.725	10.725	5.139	5.448	5.447	27.991	-0.021	-0.081	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	14.040	14.365	10.010	14.560	6.771	4.035	4.035	27.319	0.394	0.068	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
