T	X	Y	Mean	StdDev
1.000	14.885	13.650	328.863	122.723
2.000	15.210	13.650	321.112	119.567
3.000	15.210	13.715	317.063	120.572
4.000	15.210	13.780	319.765	119.240
5.000	15.145	13.780	314.252	119.164
6.000	15.145	13.585	314.627	117.375
7.000	15.145	13.650	315.158	117.968
8.000	15.210	13.260	311.852	116.515
9.000	15.275	13.780	314.730	117.217
10.000	15.275	13.845	313.023	117.205
11.000	15.340	13.780	313.673	117.997
12.000	15.405	13.520	310.224	118.738
13.000	15.340	13.845	311.416	118.539
14.000	15.340	13.585	312.391	118.283
15.000	15.210	13.390	309.067	117.114
16.000	15.210	13.455	310.058	116.857
17.000	14.885	13.455	310.365	116.576
18.000	15.470	13.845	308.646	114.777
19.000	15.015	13.715	309.504	112.915
20.000	14.755	13.715	310.497	113.058
21.000	14.820	13.325	308.616	112.751
22.000	14.755	13.585	309.789	113.359
23.000	14.820	13.585	307.860	112.792
24.000	14.755	13.455	307.780	113.518
25.000	14.755	13.715	305.680	111.490
26.000	14.690	13.585	308.517	111.746
27.000	14.690	13.715	307.662	112.841
28.000	14.690	13.650	305.756	115.609
29.000	14.690	13.780	301.465	116.094
30.000	14.690	14.170	299.598	118.045
31.000	14.690	14.430	300.097	117.956
32.000	14.690	14.105	298.742	117.123
33.000	14.690	14.105	299.442	117.392
34.000	14.690	14.430	299.550	117.107
35.000	14.690	14.365	302.506	118.204
36.000	14.690	14.105	302.638	118.284
37.000	14.690	14.430	303.436	116.424
38.000	14.820	13.910	301.144	116.652
39.000	14.820	14.040	300.920	117.176
40.000	14.755	13.520	303.821	117.177
41.000	14.755	13.325	304.433	117.907
42.000	14.820	13.325	304.639	117.485
43.000	14.820	13.325	303.705	118.518
44.000	14.755	13.390	302.094	118.008
45.000	14.820	13.455	301.503	118.027
46.000	14.755	13.390	301.204	117.418
47.000	14.755	13.520	300.148	118.578
48.000	14.755	13.455	298.663	117.895
49.000	14.755	13.520	298.413	118.535
50.000	14.755	13.455	297.169	116.599
51.000	14.755	13.455	297.252	117.183
52.000	14.755	13.455	296.422	115.644
53.000	14.820	13.455	296.251	114.443
54.000	14.755	13.455	295.802	113.767
55.000	15.080	13.585	295.340	114.508
56.000	14.755	13.520	297.665	112.439
57.000	15.210	13.325	295.169	112.626
58.000	14.755	13.650	296.740	110.936
59.000	14.755	13.390	295.932	113.622
60.000	14.690	13.650	297.314	111.929
61.000	14.755	13.455	294.100	110.311
62.000	14.690	13.650	294.121	110.631
63.000	14.625	13.650	294.868	111.141
64.000	14.625	13.585	294.962	111.108
65.000	15.080	13.585	293.082	110.490
66.000	14.690	14.300	289.675	112.098
67.000	14.690	14.430	289.863	111.025
68.000	14.625	14.495	291.443	111.393
69.000	14.690	14.495	290.689	111.129
70.000	14.690	14.495	291.052	111.900
71.000	14.625	14.495	289.923	111.608
72.000	14.625	14.430	288.550	112.500
73.000	14.690	14.495	288.641	111.206
74.000	14.690	14.430	288.136	110.922
75.000	16.965	14.430	282.599	115.100
76.000	16.835	14.495	283.389	114.487
77.000	16.705	14.105	284.725	112.873
78.000	16.575	14.170	285.623	113.818
79.000	16.445	14.040	286.289	114.404
80.000	16.315	14.170	285.799	113.272
81.000	16.185	14.040	285.816	112.528
82.000	16.120	13.975	286.729	112.102
83.000	16.055	13.975	287.952	111.581
84.000	15.990	13.975	286.368	110.185
85.000	15.860	13.910	286.258	110.231
86.000	15.925	13.845	283.523	110.015
87.000	15.730	13.455	283.159	110.572
88.000	15.600	13.780	284.186	109.225
89.000	15.665	13.845	284.630	108.962
90.000	15.405	13.845	285.916	108.052
91.000	15.730	13.845	284.944	108.248
92.000	15.600	13.780	285.061	107.269
93.000	15.405	13.780	286.727	106.782
94.000	15.210	13.650	286.775	105.720
95.000	15.275	13.780	286.093	104.657
96.000	15.145	13.780	286.975	105.930
97.000	15.275	13.715	284.182	104.994
98.000	14.820	13.650	284.311	103.582
99.000	14.755	13.650	284.972	103.200
100.000	14.690	13.650	285.324	104.060
101.000	14.690	13.650	284.546	104.606
102.000	14.625	13.585	284.060	103.620
103.000	14.625	13.650	283.255	103.631
104.000	14.625	13.650	283.251	103.735
105.000	14.625	13.715	283.689	102.265
106.000	14.625	13.715	282.674	102.009
107.000	14.625	13.780	283.273	101.704
108.000	14.625	13.780	281.482	101.595
109.000	14.625	13.780	282.284	101.189
110.000	14.625	13.845	281.483	100.011
111.000	14.625	13.845	279.911	99.848
112.000	14.625	13.780	280.441	98.240
113.000	14.560	13.780	281.258	97.929
114.000	14.560	13.780	280.365	99.407
115.000	14.625	13.780	281.092	98.157
116.000	14.625	13.780	280.115	97.516
117.000	14.755	13.780	279.296	96.669
118.000	14.820	13.715	279.815	96.553
119.000	14.820	13.780	279.676	97.377
120.000	14.625	13.780	279.011	97.151
121.000	14.625	13.715	278.340	96.642
