T	X	Y	Mean	StdDev
1.000	21.385	11.635	537.733	305.992
2.000	21.515	11.700	522.677	299.151
3.000	21.645	11.700	520.389	297.937
4.000	22.815	11.765	515.151	298.622
5.000	22.035	11.895	521.901	296.444
6.000	21.775	11.895	525.368	294.079
7.000	21.775	11.895	529.669	288.901
8.000	21.840	12.090	521.896	291.787
9.000	22.750	12.350	510.600	291.315
10.000	22.100	12.415	521.862	286.657
11.000	21.840	12.740	522.869	289.186
12.000	21.840	12.610	524.898	289.059
13.000	22.490	12.610	531.680	285.305
14.000	21.970	13.195	513.440	289.616
15.000	23.205	13.780	507.344	288.918
16.000	23.530	12.675	511.245	285.714
17.000	22.815	12.675	517.145	283.913
18.000	22.555	12.610	520.881	283.833
19.000	22.165	12.675	519.614	284.854
20.000	23.855	12.740	518.659	290.876
21.000	22.880	12.740	526.453	285.577
22.000	22.815	12.545	519.809	286.152
23.000	24.050	12.610	511.520	287.411
24.000	22.945	12.610	515.083	283.569
25.000	22.945	12.610	512.931	283.126
26.000	22.945	12.610	509.071	281.147
27.000	23.920	12.610	501.302	285.696
28.000	22.750	12.545	519.075	277.684
29.000	23.205	12.545	509.172	276.607
30.000	22.750	12.545	505.174	273.001
31.000	23.140	12.220	501.841	273.670
32.000	23.270	12.480	486.686	277.534
33.000	22.750	12.480	485.489	274.748
34.000	22.880	12.025	489.111	275.725
35.000	22.685	11.960	487.484	275.588
36.000	22.685	11.960	494.852	271.542
37.000	22.620	12.155	496.908	272.213
38.000	22.685	12.155	498.957	269.670
39.000	22.685	12.155	498.991	269.476
40.000	22.685	12.090	497.663	267.796
41.000	22.685	12.090	498.730	267.089
42.000	22.620	13.260	492.432	267.241
43.000	22.490	12.090	497.630	267.123
44.000	22.490	11.895	466.181	277.396
45.000	22.620	11.700	478.700	275.621
46.000	22.750	11.700	476.562	275.403
47.000	22.945	11.570	474.066	274.684
48.000	23.140	11.440	473.312	272.516
49.000	23.140	11.635	474.502	270.022
50.000	23.075	11.635	476.775	267.209
51.000	23.985	11.635	470.731	271.993
52.000	23.010	11.830	479.980	270.451
53.000	23.010	11.960	481.239	269.321
54.000	23.985	11.830	477.941	271.515
55.000	22.880	12.025	479.462	273.011
56.000	23.985	12.090	481.479	276.549
57.000	22.685	12.025	495.868	276.042
58.000	22.685	12.025	493.043	276.085
59.000	22.685	12.480	484.697	276.951
60.000	22.425	12.415	487.197	278.693
61.000	23.010	12.415	480.758	280.890
