dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)
-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	-10.000	257.235	809.731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-10.000	231.618	812.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-10.000	355.429	812.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	-10.000	259.280	828.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	-10.000	248.867	812.758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	-10.000	301.182	828.225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	-10.000	178.353	810.279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	-10.000	300.938	810.279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	-10.000	736.846	826.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	-10.000	459.382	851.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	-10.000	314.739	845.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	-9.000	294.238	812.348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-9.000	234.385	811.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-9.000	351.533	811.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	-9.000	252.080	826.627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	-9.000	246.929	828.225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	-9.000	278.591	823.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	-9.000	178.094	816.782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	-9.000	306.069	816.782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	-9.000	780.897	830.645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	-9.000	410.613	855.923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	-9.000	316.622	846.556	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	-8.000	418.577	814.544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	-8.000	275.963	813.225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-8.000	223.184	809.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-8.000	324.042	809.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	-8.000	239.381	822.827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	-8.000	256.235	823.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	-8.000	288.091	822.929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-8.000	167.970	819.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-8.000	367.250	819.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	-8.000	773.000	837.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	-8.000	421.765	857.768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	-8.000	299.178	833.885	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	-7.000	415.065	805.882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	-7.000	280.067	813.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-7.000	230.320	814.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-7.000	294.280	814.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	-7.000	224.952	822.545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	-7.000	255.800	822.929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	-7.000	283.091	825.412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-7.000	177.719	828.602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-7.000	361.094	828.602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	-7.000	740.325	837.933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	-7.000	404.156	852.699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	-7.000	302.745	837.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	-6.000	323.185	814.544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	-6.000	387.964	808.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	-6.000	255.097	814.587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-6.000	239.969	811.578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-6.000	291.429	811.578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	-6.000	240.944	816.533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	-6.000	253.586	825.412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	-6.000	289.136	826.402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	-6.000	183.188	815.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	-6.000	379.947	815.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	-6.000	780.714	840.866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	-6.000	424.156	883.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	-6.000	291.000	846.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	-5.000	315.667	805.882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	-5.000	379.714	809.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	-5.000	253.923	811.588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-5.000	328.933	816.477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-5.000	308.296	816.477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	-5.000	243.176	816.657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	-5.000	271.367	826.402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	-5.000	292.455	814.763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	-5.000	176.719	819.885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	-5.000	380.667	819.885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	-5.000	740.844	837.721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	-5.000	451.176	848.684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	-5.000	285.667	851.467	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	-4.000	311.639	808.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	-4.000	397.719	810.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-4.000	248.783	812.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-4.000	284.455	817.478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-4.000	325.897	817.478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	-4.000	252.136	812.758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	-4.000	280.300	814.763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	-4.000	300.727	810.279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	-4.000	181.267	819.886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	-4.000	407.886	819.886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	-4.000	784.794	843.442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	-4.000	486.278	850.447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	-4.000	299.146	850.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	-3.000	308.222	809.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	-3.000	368.531	810.803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-3.000	266.462	811.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-3.000	291.688	832.560	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-3.000	353.441	832.560	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	-3.000	266.929	828.225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	-3.000	317.722	810.279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	-3.000	294.500	816.782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	-3.000	181.065	821.640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	-3.000	397.765	821.640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	-3.000	774.548	850.589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	-3.000	557.306	853.121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	-3.000	281.239	845.921	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	-2.000	302.944	810.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	-2.000	360.552	810.521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-2.000	256.931	809.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-2.000	273.292	833.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-2.000	339.857	833.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	-2.000	296.476	823.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	-2.000	344.120	816.782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-2.000	299.591	819.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	-2.000	176.171	827.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	-2.000	369.086	827.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	-2.000	746.429	857.044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	-2.000	481.440	845.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	-2.000	266.935	845.131	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	-1.000	355.955	810.803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	-1.000	363.000	811.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-1.000	277.105	814.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-1.000	282.759	839.281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-1.000	352.067	839.281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	-1.000	307.000	822.929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-1.000	369.857	819.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-1.000	316.409	828.602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	-1.000	185.310	827.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	-1.000	347.421	827.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	-1.000	747.410	855.989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	-1.000	296.231	846.556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	-1.000	227.333	841.902	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000	1.000	0.000	329.037	814.544	181.708	159.522	171.929	7.669	0.000	NaN	NaN	1.000	0.000	305.323	814.544	193.394	156.741	169.857	4.159	0.000	NaN	NaN	1.000	0.000	335.219	814.544	196.509	192.194	221.444	4.717	0.000	NaN	NaN	1.000	0.000	266.163	814.544	240.931	218.341	266.190	5.374	0.000	NaN	NaN	1.000	0.000	276.273	814.544	194.135	146.136	160.200	8.540	0.000	NaN	NaN	1.000	0.000	329.630	814.544	199.758	151.000	162.571	7.347	0.000	NaN	NaN	7.000	0.000	262.643	810.521	188.510	157.333	166.889	3.991	3.991	NaN	NaN	9.000	0.000	317.867	807.095	193.473	164.263	172.308	5.423	5.423	NaN	NaN	26.000	0.000	273.714	811.578	229.500	230.000	252.250	0.479	0.479	NaN	NaN	32.000	0.000	289.935	832.983	242.769	236.200	253.200	0.476	0.476	NaN	NaN	32.000	0.000	310.190	832.983	273.000	273.000	283.000	0.303	0.303	NaN	NaN	62.000	0.000	263.476	825.412	204.570	176.471	192.714	2.328	2.328	NaN	NaN	68.000	0.000	303.778	828.602	229.628	186.080	218.625	1.935	1.935	NaN	NaN	69.000	0.000	270.852	815.119	177.481	154.957	163.353	4.384	4.384	NaN	NaN	75.000	0.000	196.483	825.945	177.400	180.667	198.000	0.411	0.411	NaN	NaN	75.000	0.000	322.741	825.945	263.071	267.455	292.000	0.525	0.525	NaN	NaN	89.000	0.000	591.300	861.890	487.667	487.667	500.000	0.173	0.173	NaN	NaN	101.000	0.000	257.464	833.885	242.600	242.600	253.500	0.401	0.401	NaN	NaN	109.000	0.000	213.789	839.001	199.889	199.889	213.333	0.253	0.253	NaN	NaN
1.000	2.000	1.000	303.000	805.882	181.918	163.080	177.500	7.891	0.222	0.131	-0.065	2.000	1.000	296.966	805.882	192.229	159.640	174.417	4.056	-0.103	0.000	0.130	2.000	1.000	313.312	805.882	192.724	171.704	202.000	4.571	-0.146	-0.083	0.042	2.000	1.000	256.111	805.882	237.922	195.213	237.000	5.539	0.165	0.251	0.183	2.000	1.000	281.289	805.882	202.318	154.583	171.200	9.091	0.552	-0.142	-0.639	2.000	1.000	314.333	805.882	200.036	154.500	175.556	7.542	0.195	-0.000	-0.167	8.000	1.000	256.750	811.123	190.725	155.423	162.400	4.075	0.084	0.065	-0.060	10.000	1.000	336.000	809.364	195.528	164.765	175.889	6.073	0.650	0.459	-0.000	27.000	1.000	310.391	816.477	246.400	233.548	282.524	1.085	0.607	0.248	-0.220	33.000	1.000	306.133	841.157	258.850	258.000	276.857	0.522	0.046	0.000	0.000	33.000	1.000	365.282	841.157	279.208	271.750	355.944	0.786	0.483	-1.508E-15	-0.145	63.000	1.000	296.024	826.402	242.589	174.944	186.700	4.877	2.549	0.194	-0.891	69.000	1.000	314.464	815.119	231.304	185.963	192.571	2.157	0.222	0.123	-0.103	70.000	1.000	275.593	819.885	174.736	156.440	164.368	4.476	0.092	0.061	-0.000	76.000	1.000	202.161	826.530	182.000	183.643	190.385	0.475	0.064	-0.021	0.000	76.000	1.000	366.209	826.530	296.889	267.606	338.235	1.169	0.645	0.007	-0.488	90.000	1.000	677.292	850.437	404.200	343.286	380.900	0.726	0.553	0.446	-0.076	102.000	1.000	272.630	837.100	248.918	239.828	258.450	0.685	0.284	-0.072	-0.302	110.000	1.000	195.310	838.291	186.458	186.714	194.882	0.592	0.339	0.130	0.130
2.000	3.000	2.000	308.933	808.049	183.395	170.696	190.455	8.240	0.349	0.196	-0.064	3.000	2.000	291.345	808.049	184.455	153.231	178.400	3.907	-0.149	0.065	0.185	3.000	2.000	288.074	808.049	193.785	165.481	184.429	4.249	-0.322	-0.017	0.193	3.000	2.000	255.156	808.049	232.318	191.744	220.500	5.677	0.138	0.084	-0.137	3.000	2.000	310.667	808.049	205.657	147.522	158.067	9.570	0.479	-0.000	-0.507	3.000	2.000	388.630	808.049	210.184	149.769	166.214	8.008	0.466	0.019	-0.498	9.000	2.000	264.483	807.095	186.337	156.080	166.529	4.094	0.019	0.065	0.065	11.000	2.000	325.556	808.143	197.038	162.611	171.091	5.396	-0.677	-0.394	0.059	28.000	2.000	330.021	817.478	252.032	219.429	273.333	1.380	0.295	0.234	-0.056	34.000	2.000	316.655	844.969	261.676	261.036	282.118	0.591	0.069	0.087	0.029	34.000	2.000	390.372	844.969	292.269	285.097	365.000	0.974	0.189	0.250	0.008	64.000	2.000	229.269	814.763	202.456	186.900	196.800	1.689	-3.188	-0.455	1.300	70.000	2.000	313.862	819.885	227.574	185.800	213.400	2.306	0.149	0.043	-0.081	71.000	2.000	269.367	819.886	177.327	152.913	163.308	4.652	0.176	0.084	-0.061	77.000	2.000	210.121	827.405	193.062	194.767	220.077	0.609	0.134	0.063	0.000	77.000	2.000	351.324	827.405	289.533	255.344	307.067	1.112	-0.057	0.151	0.005	91.000	2.000	575.667	851.185	385.932	348.176	374.700	0.798	0.073	0.039	-0.013	103.000	2.000	418.314	846.287	322.507	270.533	287.789	1.618	0.933	0.167	-0.901	111.000	2.000	201.286	841.925	188.059	184.385	199.000	0.917	0.325	0.297	-0.202
3.000	4.000	3.000	305.107	809.099	183.023	157.727	169.667	8.316	0.076	0.264	0.130	4.000	3.000	281.259	809.099	183.601	147.880	156.786	3.907	0.000	0.065	0.059	4.000	3.000	303.867	809.099	194.970	161.000	172.667	4.295	0.046	0.018	-0.000	4.000	3.000	248.044	809.099	232.471	181.667	221.467	5.604	-0.073	0.092	0.092	4.000	3.000	439.689	809.099	231.380	154.500	162.909	10.416	0.846	-0.234	-1.351	4.000	3.000	402.963	809.099	217.056	152.208	160.941	8.325	0.317	-0.000	-0.296	10.000	3.000	274.821	809.364	185.781	150.154	159.588	4.205	0.111	0.130	0.000	12.000	3.000	320.583	806.317	206.602	173.211	183.000	4.313	-1.083	-1.115	-0.065	29.000	3.000	326.745	832.560	240.986	197.387	207.250	1.794	0.414	0.290	-0.089	35.000	3.000	313.571	843.164	250.432	244.774	282.143	0.581	-0.009	0.178	0.127	35.000	3.000	397.821	843.164	292.071	275.355	355.500	0.909	-0.065	0.008	0.008	65.000	3.000	226.111	810.279	195.937	178.176	184.714	2.339	0.650	0.530	-0.200	71.000	3.000	328.037	819.886	232.074	183.464	201.625	2.436	0.130	0.108	-0.080	72.000	3.000	266.667	821.640	176.708	149.609	166.545	4.552	-0.100	-0.061	0.042	78.000	3.000	225.353	828.311	197.289	190.000	220.933	0.606	-0.003	0.130	0.065	78.000	3.000	352.379	828.311	283.921	243.235	284.500	1.288	0.176	0.094	-0.111	92.000	3.000	599.625	855.923	351.899	320.529	339.316	1.372	0.574	0.640	-0.053	104.000	3.000	431.286	851.467	320.603	266.207	291.667	1.683	0.065	-0.000	-0.055	112.000	3.000	201.429	845.850	190.872	186.633	195.833	0.917	0.000	-0.208	-0.195
