dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)	T (19)	dT (19)	Base Mean (19)	Body Mean (19)	Proj Mean (19)	Tip Mean (19)	Tip Th Mean (19)	Length (19)	dL (19)	DCTM (19)	DCBM (19)	T (20)	dT (20)	Base Mean (20)	Body Mean (20)	Proj Mean (20)	Tip Mean (20)	Tip Th Mean (20)	Length (20)	dL (20)	DCTM (20)	DCBM (20)	T (21)	dT (21)	Base Mean (21)	Body Mean (21)	Proj Mean (21)	Tip Mean (21)	Tip Th Mean (21)	Length (21)	dL (21)	DCTM (21)	DCBM (21)	T (22)	dT (22)	Base Mean (22)	Body Mean (22)	Proj Mean (22)	Tip Mean (22)	Tip Th Mean (22)	Length (22)	dL (22)	DCTM (22)	DCBM (22)	T (23)	dT (23)	Base Mean (23)	Body Mean (23)	Proj Mean (23)	Tip Mean (23)	Tip Th Mean (23)	Length (23)	dL (23)	DCTM (23)	DCBM (23)	T (24)	dT (24)	Base Mean (24)	Body Mean (24)	Proj Mean (24)	Tip Mean (24)	Tip Th Mean (24)	Length (24)	dL (24)	DCTM (24)	DCBM (24)	T (25)	dT (25)	Base Mean (25)	Body Mean (25)	Proj Mean (25)	Tip Mean (25)	Tip Th Mean (25)	Length (25)	dL (25)	DCTM (25)	DCBM (25)
14.000	15.000	14.000	179.926	372.026	134.275	113.955	123.778	3.981	0.027	0.092	-0.048	15.000	14.000	140.000	372.026	129.621	117.607	129.556	4.968	-0.612	0.192	0.727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	209.688	372.026	157.257	134.556	147.600	2.173	0.038	-0.056	-0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	163.763	372.026	142.642	128.667	141.143	1.884	-0.130	0.129	0.378	15.000	14.000	169.378	372.026	139.670	127.969	137.357	2.249	-0.195	0.121	0.327	15.000	14.000	161.800	372.026	145.000	143.600	153.500	0.513	0.065	0.164	0.164	15.000	14.000	171.632	372.026	142.267	124.517	130.750	3.823	-0.111	-0.000	0.145	15.000	14.000	185.069	372.026	136.585	121.148	130.625	6.517	0.027	0.031	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	14.000	166.700	370.508	136.959	120.300	129.000	4.416	0.168	0.156	0.005	24.000	14.000	185.268	366.668	141.815	121.806	135.800	4.975	0.352	0.054	-0.090	25.000	14.000	178.553	367.643	137.307	120.240	130.167	4.920	0.176	0.151	0.033	31.000	14.000	128.778	359.732	122.508	120.167	129.000	1.020	-1.512	-1.022	0.388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	14.000	160.652	361.057	137.078	119.640	131.583	6.137	-0.011	0.184	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	14.000	176.667	353.525	140.805	123.667	140.667	8.691	0.157	0.175	0.088	71.000	14.000	160.304	356.101	128.855	114.571	122.750	3.637	0.436	0.305	-0.000	74.000	14.000	171.591	355.868	139.253	122.750	132.643	5.124	-0.100	0.145	0.324	96.000	14.000	132.128	343.398	125.276	115.333	120.429	5.551	-2.073	0.144	1.826	118.000	14.000	173.806	338.963	144.792	133.567	148.500	1.694	0.046	0.145	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	16.000	15.000	187.613	376.919	136.797	117.759	124.160	4.241	0.260	0.042	-0.056	16.000	15.000	151.364	376.919	136.283	118.733	124.278	7.875	2.907	0.204	-2.448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	212.091	376.919	154.470	133.094	141.913	2.311	0.138	0.056	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	191.143	376.919	151.602	126.200	136.471	2.236	0.352	0.137	-0.322	16.000	15.000	178.022	376.919	142.494	129.963	134.143	2.195	-0.054	-0.034	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	181.289	376.919	145.295	124.690	136.316	4.045	0.222	0.056	-0.169	16.000	15.000	181.586	376.919	138.116	118.276	126.846	6.498	-0.019	-0.088	-0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	15.000	171.448	374.037	136.813	120.357	130.071	4.638	0.222	0.194	-0.065	25.000	15.000	178.270	367.643	140.208	120.846	128.818	4.948	-0.027	-0.000	-0.109	26.000	15.000	170.634	361.083	136.624	119.560	130.909	4.993	0.073	0.210	0.065	32.000	15.000	140.310	362.388	126.163	124.724	135.615	1.215	0.195	-0.164	-0.473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	15.000	161.114	362.515	135.141	118.464	130.778	6.255	0.119	0.092	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	15.000	163.925	352.935	134.767	116.448	127.933	8.182	-0.509	0.058	0.463	72.000	15.000	154.938	355.247	129.567	121.424	140.800	3.592	-0.046	0.267	0.164	75.000	15.000	213.435	356.204	148.650	127.607	139.769	6.425	1.301	0.201	-1.015	97.000	15.000	149.892	343.654	126.175	115.967	124.333	5.372	-0.179	0.059	0.277	119.000	15.000	171.130	346.566	141.706	128.143	142.933	2.065	0.371	0.060	-0.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	17.000	16.000	198.643	374.233	136.778	116.552	128.000	4.187	-0.054	-0.092	-0.050	17.000	16.000	145.212	374.233	135.410	117.931	123.211	8.043	0.168	0.192	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	200.744	374.233	153.157	133.194	145.125	2.402	0.092	0.056	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	183.519	374.233	146.983	126.633	140.000	2.171	-0.065	0.192	0.245	17.000	16.000	162.750	374.233	137.540	127.500	136.632	1.824	-0.371	0.032	0.316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	159.567	374.233	140.110	124.758	132.476	3.203	-0.842	0.035	0.778	17.000	16.000	189.700	374.233	137.587	117.276	125.875	6.471	-0.027	0.057	0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	16.000	165.133	370.813	135.356	122.655	130.435	4.879	0.241	0.130	-0.061	26.000	16.000	166.778	361.083	138.889	122.774	131.750	4.929	-0.019	-0.000	-0.000	27.000	16.000	168.591	359.300	136.270	120.433	123.792	4.490	-0.502	0.127	0.618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	16.000	167.535	358.383	134.521	118.560	128.077	6.650	0.395	0.136	-0.320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	16.000	174.511	354.428	134.749	119.250	126.438	9.004	0.823	0.203	-0.494	73.000	16.000	154.421	356.315	126.379	117.148	122.864	4.192	0.601	0.206	-0.288	76.000	16.000	216.761	357.533	148.237	120.192	132.059	6.758	0.333	0.145	-0.089	98.000	16.000	140.607	335.861	127.545	126.900	133.833	0.479	-4.893	0.320	-0.029	120.000	16.000	173.750	338.275	145.098	130.065	140.318	1.786	-0.279	-0.030	0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	18.000	17.000	194.483	373.555	136.274	120.714	130.333	4.168	-0.019	-0.040	-0.011	18.000	17.000	145.467	373.555	132.880	120.250	127.174	6.930	-1.113	0.076	1.186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	216.241	373.555	155.486	130.367	138.880	2.123	-0.279	-0.053	0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	179.741	373.555	145.875	127.800	137.647	2.393	0.222	0.267	0.074	18.000	17.000	164.167	373.555	143.494	130.226	141.842	1.767	-0.057	0.059	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	192.412	373.555	146.818	128.516	138.562	4.137	0.934	-0.000	-0.813	18.000	17.000	193.233	373.555	139.079	118.250	126.500	6.425	-0.046	-0.000	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	17.000	168.968	372.516	133.486	117.710	133.333	5.093	0.214	0.069	-0.126	27.000	17.000	180.974	359.300	139.713	120.522	128.500	5.116	0.187	-0.047	-0.209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	17.000	168.523	359.307	133.325	116.750	124.429	7.026	0.376	0.184	-0.274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	17.000	189.956	355.583	136.877	122.462	130.250	9.337	0.333	0.088	-0.203	74.000	17.000	151.500	355.868	125.762	115.700	120.667	4.777	0.585	0.144	-0.309	77.000	17.000	216.186	355.995	147.350	120.360	131.667	6.915	0.157	0.234	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	17.000	173.292	340.985	145.538	133.219	158.000	2.111	0.325	-0.000	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	19.000	18.000	200.517	370.508	141.398	119.724	138.125	4.336	0.168	-0.000	-0.091	19.000	18.000	135.205	370.508	126.484	117.733	128.000	4.922	-2.008	0.064	1.988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	207.265	370.508	155.651	133.480	149.900	2.253	0.130	0.091	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	193.393	370.508	151.158	127.258	135.421	2.913	0.520	0.203	-0.267	19.000	18.000	162.976	370.508	146.680	126.286	134.474	2.260	0.493	0.182	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	191.154	370.508	149.273	126.306	134.440	4.293	0.157	-0.000	-0.090	19.000	18.000	187.212	370.508	139.687	127.000	131.938	6.536	0.111	-0.056	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	18.000	164.200	371.900	133.891	121.088	135.071	5.288	0.195	0.127	-0.065	28.000	18.000	176.634	360.438	139.901	119.964	133.417	4.764	-0.352	-0.145	0.222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	18.000	194.089	357.562	137.262	119.833	129.545	7.799	0.773	0.184	-0.460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	18.000	183.511	354.934	134.242	120.222	133.800	9.448	0.111	-0.029	-0.087	75.000	18.000	152.159	356.204	126.701	115.345	124.769	4.731	-0.046	0.026	0.062	78.000	18.000	212.070	356.523	144.815	123.000	130.043	7.153	0.238	0.145	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	20.000	19.000	196.750	374.037	139.732	121.800	128.556	4.206	-0.130	-0.040	-0.040	20.000	19.000	146.611	374.037	133.657	117.679	122.762	6.987	2.066	0.192	-1.785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	190.829	374.037	152.127	131.414	144.667	2.150	-0.103	0.000	0.009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	182.519	374.037	144.646	122.323	131.643	3.013	0.100	0.267	0.139	20.000	19.000	181.244	374.037	154.839	126.724	140.438	2.842	0.582	0.085	-0.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	198.057	374.037	149.481	127.000	135.667	4.110	-0.184	-0.000	0.096	20.000	19.000	190.300	374.037	136.998	115.192	123.733	6.601	0.065	-0.000	-0.113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	19.000	163.690	366.668	135.197	118.406	127.571	5.204	-0.084	0.195	0.260	29.000	19.000	182.933	360.067	137.870	121.269	134.167	4.791	0.027	-0.053	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	19.000	168.622	355.375	132.835	117.280	123.571	7.355	-0.444	-0.000	0.276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	19.000	182.821	356.124	135.349	119.731	133.500	9.705	0.257	-0.027	-0.378	76.000	19.000	156.179	357.533	124.918	113.276	119.111	5.048	0.317	0.299	-0.142	79.000	19.000	225.095	355.566	146.583	120.880	132.286	7.643	0.490	0.234	0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	21.000	20.000	216.517	370.813	138.806	116.731	142.000	4.279	0.073	-0.039	-0.052	21.000	20.000	143.806	370.813	130.448	116.259	132.000	5.840	-1.148	0.064	1.186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	213.564	370.813	157.013	130.000	136.875	2.326	0.176	0.000	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	181.667	370.813	147.940	124.207	129.727	3.200	0.187	0.064	-0.128	21.000	20.000	188.826	370.813	161.613	128.214	140.571	3.091	0.249	-0.060	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	202.414	370.813	150.427	131.333	144.533	3.574	-0.536	-0.089	0.347	21.000	20.000	187.312	370.813	135.719	117.172	127.714	6.536	-0.065	-0.000	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	20.000	167.129	367.643	135.650	124.484	140.667	5.223	0.019	0.130	0.130	30.000	20.000	182.667	357.389	134.680	117.107	125.143	4.577	-0.214	-0.000	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	20.000	184.750	354.499	138.636	120.208	138.000	8.148	0.793	0.138	-0.644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	20.000	181.718	358.616	134.023	117.731	129.273	9.705	0.000	-0.088	-0.058	77.000	20.000	136.708	355.995	121.384	112.625	125.750	4.762	-0.287	0.096	0.222	80.000	20.000	204.841	355.526	141.957	119.680	127.733	7.061	-0.582	0.145	0.379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	179.519	372.516	135.361	123.069	130.882	4.095	-0.184	0.040	0.234	22.000	21.000	144.967	372.516	129.753	116.033	126.538	6.811	0.972	0.140	-0.855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	208.048	372.516	159.159	131.407	140.167	2.169	-0.157	-0.045	0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	196.419	372.516	147.816	120.400	126.136	3.598	0.398	0.184	-0.138	22.000	21.000	191.372	372.516	158.494	128.036	138.417	3.137	0.046	0.026	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	194.100	372.516	147.180	124.710	136.643	3.574	0.000	0.089	0.234	22.000	21.000	200.057	372.516	142.283	120.286	128.000	6.601	0.065	0.057	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	21.000	175.100	361.083	133.478	122.419	132.611	5.353	0.130	0.129	-0.064	31.000	21.000	167.513	359.732	132.751	117.080	124.235	4.393	-0.184	-0.054	0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	21.000	161.565	354.162	131.721	116.308	125.643	7.393	-0.754	0.322	1.149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	21.000	205.357	356.020	138.285	121.037	133.667	10.574	0.869	-0.000	-0.872	78.000	21.000	137.217	356.523	122.091	121.050	125.364	0.499	-4.263	-2.471	0.087	81.000	21.000	189.439	354.600	136.781	117.786	127.667	6.506	-0.555	0.035	0.578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	23.000	22.000	175.214	371.900	134.901	120.931	128.040	3.892	-0.203	-0.000	0.142	23.000	22.000	146.769	371.900	130.444	119.000	137.500	6.811	0.000	0.331	0.395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	22.000	215.895	371.900	156.386	130.875	140.750	2.131	-0.038	0.005	0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	22.000	167.222	371.900	140.690	119.107	125.300	3.173	-0.425	0.193	0.524	23.000	22.000	204.600	371.900	171.493	138.741	159.231	3.098	-0.038	-0.166	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	22.000	183.463	371.900	146.018	127.433	137.318	3.000	-0.574	-0.000	0.467	23.000	22.000	179.438	371.900	137.495	121.036	129.357	5.446	-1.156	-0.000	1.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	22.000	151.000	359.300	131.202	123.379	132.714	3.769	-1.584	0.001	1.494	32.000	22.000	175.791	362.388	136.730	119.679	133.500	4.504	0.111	-0.000	-0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	22.000	168.956	353.603	131.045	117.960	129.769	7.236	-0.157	0.229	0.411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	22.000	203.044	356.559	137.641	116.480	141.500	10.712	0.138	0.088	-0.030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	22.000	174.689	354.495	134.031	124.129	138.400	6.157	-0.349	0.111	0.468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000	24.000	23.000	159.929	366.668	132.078	120.034	128.500	3.552	-0.341	-0.000	0.364	24.000	23.000	141.974	366.668	126.328	118.500	130.889	5.618	-1.194	0.321	1.399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	23.000	201.737	366.668	152.106	130.679	138.105	2.169	0.038	0.042	-0.007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	23.000	167.667	366.668	140.085	121.400	133.417	3.070	-0.103	0.074	0.267	24.000	23.000	211.750	366.668	176.572	148.378	166.263	3.033	-0.065	-0.142	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	23.000	185.588	366.668	147.672	126.800	141.545	2.640	-0.360	-0.040	0.234	24.000	23.000	169.567	366.668	137.636	119.154	129.214	5.170	-0.276	-0.057	0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	23.000	145.944	360.438	143.995	126.467	141.000	3.823	0.054	0.013	0.135	33.000	23.000	167.727	363.008	131.464	117.258	125.765	4.182	-0.322	-0.035	0.214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	23.000	160.541	355.828	126.205	115.207	119.636	6.877	-0.360	0.139	0.323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	23.000	193.436	357.109	137.032	115.962	126.818	10.654	-0.057	0.058	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	23.000	177.057	352.836	134.409	120.312	129.167	5.741	-0.417	0.201	0.468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
