 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
113	92.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	17.160	18.655	17.550	16.575	10.031	2.116	2.101	21.074	-0.155	-0.140	NaN	92.000	18.980	28.210	28.210	21.645	2.512	11.327	10.267	25.785	-1.204	-0.234	-0.091	92.000	23.725	28.600	34.905	27.950	7.215	11.199	11.185	80.706	0.447	NaN	-0.134	92.000	13.195	29.250	9.165	28.145	3.366	4.179	3.777	12.713	0.776	NaN	0.063	92.000	23.725	31.460	31.460	32.955	7.737	7.878	7.753	59.987	0.063	NaN	-0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114	93.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	17.095	18.850	17.485	16.705	12.862	2.180	2.180	28.037	0.079	-0.140	-0.203	93.000	19.045	28.145	28.210	21.580	5.577	11.274	11.272	62.868	1.006	0.038	0.091	93.000	23.855	28.600	34.970	27.885	9.725	11.138	10.834	105.359	-0.352	0.069	0.130	93.000	13.260	29.185	9.100	28.145	2.620	4.288	2.967	7.774	-0.810	0.063	-0.047	93.000	23.725	31.395	31.395	32.890	9.165	7.814	7.659	70.198	-0.094	-0.076	-0.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115	94.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	17.095	18.980	17.420	16.900	12.748	2.105	2.103	26.803	-0.077	-0.203	-0.128	94.000	18.980	28.210	28.210	21.580	5.539	11.364	11.364	62.944	0.092	NaN	-0.091	94.000	23.660	28.665	35.035	27.885	9.582	11.402	11.108	106.432	0.274	0.065	-0.199	94.000	13.195	29.185	9.100	28.145	2.620	4.225	2.935	7.690	-0.032	NaN	0.063	94.000	23.660	31.460	31.200	32.825	9.165	7.663	7.540	69.104	-0.119	-0.203	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116	95.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	17.095	18.915	17.420	17.030	12.812	1.913	1.912	24.492	-0.191	-0.128	0.064	95.000	18.980	28.145	28.210	21.645	5.577	11.289	11.286	62.944	-0.078	-0.037	0.037	95.000	23.725	28.665	35.165	27.885	9.644	11.467	11.175	107.771	0.067	0.130	0.065	95.000	13.195	29.120	9.165	28.145	2.677	4.146	2.809	7.521	-0.125	-0.063	0.015	95.000	23.855	31.460	31.070	32.825	9.360	7.343	7.215	67.532	-0.325	-0.128	0.192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117	96.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	17.095	19.045	17.420	17.225	9.035	1.849	1.818	16.423	-0.094	-0.192	-0.128	96.000	18.980	28.210	28.275	21.580	1.825	11.417	8.799	16.055	-2.487	0.091	-0.038	96.000	23.855	28.665	35.295	27.820	6.721	11.471	11.323	76.096	0.148	0.134	0.130	96.000	13.130	29.120	9.165	28.145	4.162	4.083	3.596	14.965	0.786	NaN	0.063	96.000	23.660	31.395	30.875	32.825	7.297	7.355	7.077	51.638	-0.138	-0.191	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118	97.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	17.095	19.110	17.355	17.420	9.035	1.710	1.688	15.252	-0.130	-0.203	-0.064	97.000	18.980	28.145	28.405	21.515	1.820	11.523	9.425	17.154	0.626	0.144	0.037	97.000	23.790	28.665	35.425	27.755	6.650	11.671	11.528	76.667	0.205	0.135	-0.065	97.000	13.325	29.185	9.165	28.145	3.974	4.288	3.743	14.872	0.147	NaN	-0.205	97.000	23.660	31.395	30.745	32.760	7.267	7.215	6.947	50.489	-0.130	-0.140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119	98.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	17.095	19.110	17.290	17.615	8.970	1.508	1.494	13.397	-0.195	-0.202	NaN	98.000	19.045	28.015	28.405	21.515	1.886	11.396	9.578	18.066	0.153	NaN	0.128	98.000	23.790	28.600	35.685	27.755	6.650	11.925	11.793	78.424	0.264	0.259	0.005	98.000	13.260	29.185	9.165	28.145	4.054	4.225	3.656	14.821	-0.086	NaN	0.063	98.000	23.725	31.460	30.550	32.760	7.384	6.948	6.663	49.200	-0.284	-0.192	0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120	99.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	17.030	19.240	17.290	17.745	12.595	1.517	1.517	19.105	0.023	-0.128	-0.139	99.000	19.045	28.015	28.405	21.450	5.735	11.433	11.411	65.449	1.833	0.037	NaN	99.000	23.790	28.600	35.815	27.755	9.702	12.055	11.700	113.517	-0.092	0.130	NaN	99.000	13.390	29.250	9.100	28.145	2.616	4.430	2.907	7.605	-0.750	0.063	-0.142	99.000	23.660	31.460	30.420	32.695	9.101	6.872	6.742	61.355	0.079	-0.140	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121	100.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	17.030	19.500	17.290	17.940	12.340	1.582	1.580	19.503	0.064	-0.192	-0.256	100.000	19.045	28.015	28.470	21.450	5.735	11.486	11.462	65.741	0.051	0.053	NaN	100.000	23.725	28.730	35.880	27.885	9.601	12.184	11.855	113.817	0.155	0.056	-0.074	100.000	13.260	29.250	9.165	28.210	2.677	4.225	2.898	7.757	-0.009	-0.079	0.126	100.000	23.595	31.460	30.355	32.695	9.036	6.872	6.742	60.916	-1.368E-4	-0.064	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
122	101.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	16.965	19.890	17.225	18.070	12.199	1.838	1.836	22.393	0.255	-0.138	-0.395	101.000	18.980	28.080	28.535	21.255	5.809	11.742	11.699	67.963	0.237	0.166	-0.091	101.000	23.660	28.730	36.140	27.885	9.620	12.509	12.079	116.204	0.225	0.259	-0.065	101.000	13.195	29.250	9.165	28.210	2.937	4.162	2.794	8.205	-0.104	NaN	0.063	101.000	23.595	31.525	30.355	32.695	9.041	6.861	6.714	60.696	-0.028	NaN	0.011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123	102.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	16.965	19.825	17.225	18.200	12.417	1.646	1.644	20.411	-0.192	-0.128	0.064	102.000	18.980	28.145	28.535	21.255	5.951	11.780	11.746	69.898	0.048	NaN	-0.038	102.000	23.595	28.730	36.400	27.885	9.724	12.833	12.351	120.104	0.272	0.259	-0.065	102.000	13.065	29.250	9.165	28.275	3.052	4.020	2.616	7.985	-0.178	-0.016	0.126	102.000	23.660	31.460	30.290	32.695	9.245	6.744	6.550	60.553	-0.164	-0.064	0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124	103.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	16.965	19.955	17.160	18.395	8.582	1.572	1.555	13.347	-0.089	-0.202	-0.129	103.000	18.915	28.145	28.600	21.255	1.798	11.886	10.949	19.684	-0.797	0.053	-0.053	103.000	23.790	28.665	36.595	27.885	6.631	12.829	12.787	84.796	0.436	0.195	0.199	103.000	13.130	29.250	9.230	28.275	4.093	4.020	3.670	15.020	1.054	-0.063	-0.063	103.000	23.725	31.460	30.290	32.695	7.187	6.680	6.499	46.712	-0.051	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	16.965	20.020	17.160	18.655	8.582	1.379	1.360	11.674	-0.195	-0.257	-0.064	104.000	18.785	28.405	28.535	21.255	1.637	12.091	10.532	17.238	-0.417	-0.052	-0.259	104.000	23.790	28.665	36.660	27.885	6.630	12.894	12.862	85.277	0.074	0.065	NaN	104.000	13.065	29.250	9.230	28.275	4.146	3.957	3.635	15.071	-0.035	NaN	0.063	104.000	23.660	31.395	30.290	32.695	7.075	6.756	6.604	46.729	0.105	NaN	-0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	16.965	20.150	17.095	18.785	12.149	1.371	1.363	16.558	0.003	-0.136	-0.129	105.000	18.850	28.275	28.535	21.255	5.760	11.962	11.917	68.644	1.385	NaN	0.129	105.000	23.725	28.665	36.790	27.885	9.829	13.088	12.536	123.226	-0.325	0.130	-0.065	105.000	13.325	29.250	9.230	28.275	3.030	4.209	2.481	7.516	-1.154	NaN	-0.253	105.000	23.660	31.330	30.225	32.695	9.193	6.705	6.439	59.192	-0.165	-0.064	-0.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	16.900	20.345	17.095	18.850	8.389	1.508	1.488	12.485	0.125	-0.064	-0.202	106.000	18.915	28.275	28.535	21.190	1.813	11.947	11.090	20.107	-0.827	0.039	0.052	106.000	23.725	28.665	36.790	27.820	6.565	13.092	13.073	85.827	0.536	0.004	NaN	106.000	13.325	29.250	9.230	28.275	3.870	4.209	3.927	15.197	1.446	NaN	NaN	106.000	23.790	31.460	30.290	32.695	7.170	6.616	6.481	46.467	0.042	0.064	0.152	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	16.900	20.410	17.095	18.980	8.387	1.443	1.425	11.953	-0.063	-0.129	-0.064	107.000	18.915	28.275	28.600	21.190	1.893	12.000	11.259	21.311	0.169	0.052	NaN	107.000	23.725	28.665	36.725	27.820	6.631	13.027	13.014	86.300	-0.059	-0.065	NaN	107.000	13.195	29.250	9.230	28.275	3.926	4.083	3.825	15.020	-0.102	NaN	0.126	107.000	23.790	31.460	30.290	32.695	7.206	6.616	6.496	46.809	0.015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	16.900	20.410	17.160	19.240	12.008	1.199	1.198	14.390	-0.227	-0.240	NaN	108.000	18.980	28.340	28.535	21.255	5.901	11.895	11.867	70.025	0.608	-0.091	0.013	108.000	23.725	28.665	36.725	27.820	9.875	13.027	12.451	122.956	-0.563	NaN	NaN	108.000	13.455	29.315	9.230	28.275	3.043	4.351	2.421	7.368	-1.404	NaN	-0.268	108.000	23.790	31.460	30.290	32.695	9.322	6.616	6.386	59.534	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	16.965	20.475	17.160	19.305	11.881	1.186	1.185	14.082	-0.013	-0.064	-0.053	109.000	18.980	28.405	28.535	21.320	5.767	11.895	11.874	68.483	0.008	-0.039	-0.039	109.000	23.660	28.665	36.725	27.820	9.730	13.092	12.518	121.803	0.067	NaN	-0.065	109.000	13.520	29.315	9.165	28.275	2.982	4.477	2.493	7.436	0.072	0.063	-0.063	109.000	23.725	31.460	30.225	32.695	9.188	6.616	6.396	58.770	0.010	-0.064	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	110.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	16.900	20.540	17.160	19.370	9.111	1.199	1.182	10.765	-0.004	-0.063	-0.078	110.000	19.045	28.470	28.470	21.320	2.851	11.830	11.529	32.871	-0.345	-0.052	0.012	110.000	23.660	28.665	36.660	27.820	7.281	13.027	12.996	94.619	0.478	-0.065	NaN	110.000	13.390	29.315	9.230	28.275	3.072	4.288	4.247	13.047	1.753	-0.063	0.126	110.000	23.790	31.460	30.290	32.695	7.567	6.616	6.606	49.990	0.210	0.064	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	111.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	16.900	20.735	17.225	19.500	8.321	1.277	1.230	10.233	0.048	-0.109	-0.189	111.000	20.345	27.040	28.340	21.450	3.879	9.755	9.735	37.767	-1.794	-0.181	1.885	111.000	23.790	28.535	36.465	27.820	6.780	12.695	12.693	86.055	-0.304	-0.195	0.137	111.000	13.455	29.380	9.230	28.275	3.590	4.367	4.108	14.745	-0.139	NaN	-0.079	111.000	23.790	31.460	30.225	32.695	7.175	6.552	6.477	46.471	-0.130	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	112.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	16.965	20.670	17.290	19.435	8.320	1.277	1.232	10.254	0.003	0.079	0.079	112.000	20.150	27.170	28.340	21.450	3.612	9.990	9.956	35.963	0.221	NaN	-0.234	112.000	23.660	28.665	36.465	27.885	6.638	12.829	12.828	85.151	0.135	-0.004	-0.138	112.000	13.455	29.445	9.230	28.275	3.604	4.384	4.043	14.572	-0.064	NaN	-0.017	112.000	23.790	31.460	30.290	32.695	7.197	6.616	6.529	46.990	0.052	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	113.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	16.835	20.540	17.290	19.435	8.580	1.195	1.105	9.481	-0.127	NaN	0.071	113.000	19.955	27.300	28.275	21.580	3.612	10.097	10.069	36.369	0.112	-0.127	-0.234	113.000	23.660	28.665	36.465	27.820	6.840	12.833	12.833	87.779	0.005	0.004	NaN	113.000	12.220	29.120	9.230	28.275	4.615	3.107	2.990	13.799	-1.053	NaN	1.277	113.000	23.725	31.395	30.290	32.695	7.256	6.692	6.642	48.190	0.112	NaN	-0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	114.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	16.835	20.670	17.355	19.305	11.715	1.461	1.439	16.854	0.334	0.145	-0.121	114.000	19.825	27.495	28.210	21.580	6.996	10.261	10.189	71.284	0.121	-0.053	-0.219	114.000	23.725	28.665	36.530	27.820	9.753	12.833	12.251	119.491	-0.582	0.065	0.065	114.000	12.480	29.185	9.230	28.275	3.680	3.375	2.634	9.692	-0.356	NaN	-0.268	114.000	23.725	31.330	30.290	32.695	9.139	6.705	6.411	58.588	-0.231	NaN	-0.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136	115.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	16.770	20.605	17.420	19.175	11.855	1.571	1.528	18.117	0.090	0.145	0.032	115.000	19.825	27.560	28.210	21.580	7.093	10.299	10.246	72.678	0.057	NaN	-0.038	115.000	23.660	28.730	36.595	27.820	9.814	12.967	12.405	121.743	0.154	0.065	-0.069	115.000	12.805	29.315	9.230	28.275	3.378	3.723	2.689	9.084	0.055	NaN	-0.348	115.000	23.595	31.330	30.290	32.695	9.145	6.833	6.526	59.682	0.115	NaN	-0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137	116.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	16.835	20.410	17.485	18.980	11.703	1.571	1.525	17.846	-0.003	0.204	0.204	116.000	19.695	27.625	28.340	21.515	6.592	10.586	10.540	69.480	0.294	0.144	-0.144	116.000	23.725	28.665	36.725	27.755	9.602	13.032	12.541	120.413	0.136	0.134	0.069	116.000	13.130	29.315	9.230	28.275	3.032	4.036	2.898	8.788	0.209	NaN	-0.314	116.000	23.660	31.330	30.290	32.695	8.989	6.769	6.527	58.673	0.001	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
138	117.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	16.835	20.410	17.550	18.915	11.855	1.657	1.604	19.021	0.080	0.087	NaN	117.000	20.670	26.520	28.275	21.515	8.238	9.104	8.998	74.119	-1.542	-0.054	1.422	117.000	23.530	28.730	36.725	27.755	9.563	13.231	12.715	121.591	0.174	NaN	-0.199	117.000	13.195	29.315	9.230	28.275	3.052	4.099	2.703	8.251	-0.195	NaN	-0.063	117.000	23.660	31.395	30.225	32.695	9.123	6.692	6.456	58.897	-0.071	-0.064	0.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139	118.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	16.835	20.410	17.550	18.785	11.843	1.775	1.730	20.487	0.125	0.119	NaN	118.000	20.345	26.910	28.210	21.580	7.687	9.501	9.413	72.357	0.416	-0.090	-0.488	118.000	23.660	28.600	36.725	27.820	9.670	13.088	12.486	120.729	-0.229	-0.004	0.138	118.000	13.195	29.315	9.230	28.275	3.082	4.099	2.761	8.509	0.058	NaN	NaN	118.000	23.725	31.395	30.225	32.695	9.123	6.629	6.391	58.305	-0.065	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
140	119.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	16.900	20.475	17.680	18.655	11.779	1.980	1.934	22.781	0.204	0.171	-0.034	119.000	20.605	26.650	28.210	21.645	8.006	9.104	8.992	71.986	-0.422	-0.036	0.360	119.000	23.660	28.600	36.790	27.820	9.609	13.153	12.537	120.463	0.051	0.065	NaN	119.000	13.260	29.315	9.230	28.275	3.082	4.162	2.791	8.602	0.030	NaN	-0.063	119.000	23.920	31.460	30.225	32.695	9.249	6.425	6.214	57.473	-0.177	NaN	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141	120.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	17.030	20.540	17.875	18.590	11.817	2.125	2.081	24.594	0.147	0.137	-0.008	120.000	20.735	26.650	28.275	21.580	8.194	9.086	9.001	73.752	0.009	0.090	0.108	120.000	23.660	28.600	36.855	27.820	9.693	13.218	12.582	121.955	0.045	0.065	NaN	120.000	13.520	29.445	9.230	28.275	2.885	4.447	2.724	7.859	-0.067	NaN	-0.285	120.000	23.920	31.460	30.225	32.695	9.318	6.425	6.203	57.802	-0.011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
