dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
71.000	72.000	71.000	240.226	474.018	154.605	133.800	144.133	2.079	-0.203	-0.128	-0.000	72.000	71.000	214.793	474.018	143.859	126.400	134.000	11.262	0.130	0.133	-0.000	72.000	71.000	205.593	474.018	137.000	119.885	133.286	13.241	-0.111	-0.064	-0.000	72.000	71.000	189.656	474.018	161.750	158.667	174.250	0.825	-0.019	0.056	0.089	72.000	71.000	224.643	474.018	150.343	118.421	128.400	5.666	0.100	0.136	-0.000	72.000	71.000	205.771	474.018	144.499	126.565	136.231	9.705	0.111	-0.029	-0.174	72.000	71.000	181.179	474.018	136.950	118.920	126.438	7.063	-0.011	0.000	0.065	72.000	71.000	241.700	474.018	140.642	122.917	132.600	14.468	0.008	-0.063	-0.063	74.000	71.000	199.167	477.189	152.398	141.167	150.214	1.480	0.092	0.144	0.106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.000	73.000	72.000	252.406	474.253	156.505	131.704	146.545	2.125	0.046	0.055	-0.000	73.000	72.000	206.786	474.253	143.001	126.786	145.571	11.327	0.065	0.130	0.068	73.000	72.000	213.667	474.253	135.992	118.276	129.846	13.390	0.149	0.011	-0.064	73.000	72.000	205.032	474.253	167.442	155.000	171.222	0.982	0.157	-0.000	-0.180	73.000	72.000	217.805	474.253	148.238	122.600	130.444	5.804	0.138	0.140	-0.000	73.000	72.000	207.310	474.253	144.930	125.292	133.533	9.686	-0.019	-0.058	-0.117	73.000	72.000	218.938	474.253	145.832	120.652	125.000	8.146	1.083	-0.072	-0.991	73.000	72.000	259.567	474.253	141.874	118.833	125.500	14.487	0.019	-0.063	-0.063	75.000	72.000	191.902	476.494	152.423	140.407	149.333	1.656	0.176	0.055	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73.000	74.000	73.000	227.774	477.189	157.419	131.920	142.643	2.133	0.008	0.010	0.074	74.000	73.000	211.679	477.189	142.069	127.655	131.440	11.411	0.084	0.062	-0.000	74.000	73.000	210.519	477.189	137.461	119.259	123.909	13.333	-0.057	-0.011	-0.064	74.000	73.000	183.103	477.189	163.815	158.077	185.000	0.779	-0.203	-0.000	0.191	74.000	73.000	212.500	477.189	147.164	121.818	132.100	5.831	0.027	-0.003	-0.000	74.000	73.000	201.000	477.189	146.249	125.440	133.684	9.253	-0.433	-0.524	-0.000	74.000	73.000	221.619	477.189	145.208	118.545	123.895	8.425	0.279	0.064	-0.137	74.000	73.000	237.893	477.189	139.939	122.520	134.250	14.487	0.000	0.063	0.063	76.000	73.000	181.273	478.515	153.750	145.000	151.895	1.499	-0.157	0.090	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74.000	75.000	74.000	217.464	476.494	152.913	135.880	145.533	1.987	-0.146	-0.000	0.064	75.000	74.000	214.690	476.494	141.293	136.485	149.333	11.567	0.157	0.128	0.002	75.000	74.000	177.667	476.494	135.176	122.464	130.188	13.149	-0.184	0.075	0.267	75.000	74.000	193.000	476.494	162.391	154.036	170.333	0.982	0.203	-1.689E-17	-0.138	75.000	74.000	218.791	476.494	148.764	124.550	132.750	5.877	0.046	0.092	-0.005	75.000	74.000	206.517	476.494	146.977	137.964	146.350	8.725	-0.528	-0.233	0.145	75.000	74.000	225.639	476.494	145.703	122.905	127.857	8.368	-0.057	0.009	0.055	75.000	74.000	235.844	476.494	140.338	122.136	131.400	14.441	-0.046	-0.000	-0.000	77.000	74.000	183.364	478.207	151.820	139.586	152.250	1.637	0.138	0.055	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.000	76.000	75.000	218.423	478.515	154.932	134.560	145.692	1.896	-0.092	-0.000	0.072	76.000	75.000	222.107	478.515	142.808	133.364	144.312	11.678	0.111	0.065	-0.000	76.000	75.000	186.800	478.515	135.050	121.207	131.733	13.333	0.184	-0.064	-0.192	76.000	75.000	197.581	478.515	167.114	155.577	170.688	0.936	-0.046	-0.039	-0.052	76.000	75.000	209.350	478.515	148.070	120.773	130.556	5.858	-0.019	0.045	0.094	76.000	75.000	203.143	478.515	146.612	131.259	139.150	8.412	-0.314	-0.145	0.145	76.000	75.000	225.294	478.515	146.085	119.783	128.167	8.303	-0.065	-0.009	0.064	76.000	75.000	250.000	478.515	141.130	121.360	130.000	14.441	0.000	-0.079	-0.079	78.000	75.000	180.381	476.183	151.135	134.148	146.133	1.997	0.360	0.144	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.000	77.000	76.000	213.069	478.207	153.970	131.071	148.000	1.995	0.100	-0.007	-0.072	77.000	76.000	223.367	478.207	143.323	133.355	138.200	11.751	0.073	0.064	0.001	77.000	76.000	187.367	478.207	134.424	119.607	126.812	13.352	0.019	-0.000	-0.064	77.000	76.000	184.968	478.207	161.548	157.071	170.071	0.871	-0.065	-0.000	0.049	77.000	76.000	226.739	478.207	149.694	120.545	127.714	6.125	0.268	0.044	-0.187	77.000	76.000	193.759	478.207	148.244	136.967	144.320	8.412	0.000	-0.145	-0.088	77.000	76.000	222.647	478.207	145.285	118.200	126.875	8.349	0.046	0.010	0.000	77.000	76.000	216.407	478.207	139.068	120.952	125.588	14.200	-0.241	-0.046	0.189	79.000	76.000	184.689	473.429	149.905	131.704	150.778	2.284	0.287	0.144	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77.000	78.000	77.000	235.484	476.183	156.879	132.130	144.364	2.060	0.065	0.010	-0.064	78.000	77.000	217.103	476.183	141.016	132.379	139.278	12.062	0.311	0.128	-0.066	78.000	77.000	202.839	476.183	133.465	124.333	137.182	13.409	0.057	-0.010	-0.064	78.000	77.000	184.414	476.183	160.170	158.929	171.267	0.668	-0.203	-0.092	0.046	78.000	77.000	207.136	476.183	146.290	121.842	128.889	5.968	-0.157	0.048	0.184	78.000	77.000	211.250	476.183	149.040	135.233	145.050	8.588	0.176	-0.058	-0.145	78.000	77.000	221.564	476.183	144.926	116.640	125.154	8.460	0.111	0.000	-0.129	78.000	77.000	228.321	476.183	139.538	118.167	125.300	14.303	0.103	-0.016	-0.126	80.000	77.000	184.857	475.815	150.828	132.280	145.692	2.211	-0.073	-0.000	-0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78.000	79.000	78.000	228.148	473.429	156.983	135.286	149.500	1.995	-0.065	-0.000	0.064	79.000	78.000	203.233	473.429	141.926	135.656	144.944	12.092	0.030	0.130	0.064	79.000	78.000	193.710	473.429	134.473	120.500	131.154	13.344	-0.065	-0.064	0.074	79.000	78.000	193.571	473.429	161.188	149.607	164.429	0.806	0.138	-0.000	-0.141	79.000	78.000	209.306	473.429	146.848	125.045	133.333	5.911	-0.057	0.045	-0.045	79.000	78.000	208.533	473.429	152.326	125.960	140.867	8.783	0.195	-0.030	-0.145	79.000	78.000	210.929	473.429	144.405	120.667	127.750	8.452	-0.008	0.000	0.064	79.000	78.000	225.074	473.429	139.814	119.913	128.727	14.376	0.073	0.063	-0.000	81.000	78.000	203.917	474.181	150.516	132.304	144.700	2.460	0.249	0.033	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.000	80.000	79.000	228.138	475.815	158.518	134.200	154.000	2.014	0.019	-0.000	-0.000	80.000	79.000	215.107	475.815	141.245	133.941	145.500	12.122	0.030	0.065	3.714E-4	80.000	79.000	190.406	475.815	133.866	120.440	128.077	13.141	-0.203	-0.064	0.084	80.000	79.000	192.179	475.815	168.417	161.926	187.000	0.642	-0.165	-0.091	0.091	80.000	79.000	210.200	475.815	148.396	119.320	124.947	6.225	0.314	0.096	-0.092	80.000	79.000	199.867	475.815	153.606	124.080	132.059	8.339	-0.444	-0.000	0.291	80.000	79.000	221.391	475.815	147.098	126.348	132.857	8.498	0.046	-0.073	-0.064	80.000	79.000	213.333	475.815	138.973	120.739	125.111	14.219	-0.157	-0.063	0.063	82.000	79.000	202.200	475.143	155.395	134.560	147.188	2.544	0.084	-0.088	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80.000	81.000	80.000	218.846	474.181	154.744	133.600	143.000	1.949	-0.065	-0.000	0.072	81.000	80.000	212.143	474.181	140.157	124.179	136.214	12.352	0.230	0.195	-3.652E-4	81.000	80.000	183.690	474.181	134.734	122.690	127.864	12.843	-0.298	-0.321	-0.010	81.000	80.000	183.062	474.181	162.160	158.529	175.438	0.760	0.119	0.092	-0.000	81.000	80.000	212.300	474.181	151.654	126.850	135.778	6.217	-0.008	0.045	0.047	81.000	80.000	208.333	474.181	156.557	130.125	135.500	8.469	0.130	-0.000	-0.145	81.000	80.000	189.595	474.181	138.350	120.000	129.333	7.702	-0.796	0.000	0.675	81.000	80.000	233.310	474.181	139.426	117.609	121.632	14.349	0.130	-0.000	-0.126	83.000	80.000	215.722	477.214	157.380	131.600	140.611	2.498	-0.046	-0.088	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81.000	82.000	81.000	224.519	475.143	156.131	134.893	144.000	1.865	-0.084	-0.000	0.053	82.000	81.000	217.516	475.143	142.273	123.536	129.045	12.701	0.349	0.130	-0.130	82.000	81.000	179.107	475.143	134.594	120.000	130.455	12.537	-0.306	-0.267	-0.075	82.000	81.000	181.188	475.143	163.535	163.375	182.500	0.774	0.013	-0.000	0.123	82.000	81.000	225.512	475.143	154.902	124.217	130.056	6.531	0.314	0.140	-0.140	82.000	81.000	216.027	475.143	154.913	125.792	138.625	8.756	0.287	-0.000	-0.203	82.000	81.000	217.667	475.143	147.362	124.429	136.333	8.138	0.436	-0.129	-0.552	82.000	81.000	227.222	475.143	138.704	118.958	131.600	14.108	-0.241	-0.126	0.126	84.000	81.000	197.073	475.683	155.547	133.208	140.950	2.628	0.130	0.088	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82.000	83.000	82.000	205.370	477.214	151.667	134.286	140.429	1.773	-0.092	-0.008	0.064	83.000	82.000	223.844	477.214	141.099	134.500	147.000	12.728	0.027	-0.000	-0.000	83.000	82.000	174.806	477.214	163.583	162.700	171.625	0.525	-12.013	-9.360	-0.000	83.000	82.000	182.893	477.214	162.000	162.481	205.750	0.682	-0.091	-0.029	0.058	83.000	82.000	189.000	477.214	141.009	126.542	130.150	5.566	-0.965	-0.000	1.053	83.000	82.000	209.083	477.214	159.071	124.037	134.643	8.633	-0.122	-0.000	0.058	83.000	82.000	224.238	477.214	147.436	124.542	134.846	8.230	0.092	0.000	-0.064	83.000	82.000	243.552	477.214	140.733	123.292	140.200	14.330	0.222	0.063	-0.142	85.000	82.000	211.359	475.446	155.629	135.600	145.000	2.544	-0.084	-0.057	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.000	84.000	83.000	222.355	475.683	156.013	136.080	153.700	1.968	0.195	0.010	-0.128	84.000	83.000	221.900	475.683	142.861	130.583	138.059	12.969	0.241	0.197	-0.000	84.000	83.000	183.533	475.683	135.935	123.621	129.250	12.109	11.585	10.976	-0.064	84.000	83.000	184.871	475.683	166.857	163.774	178.278	0.690	0.007	-0.000	-0.089	84.000	83.000	185.825	475.683	140.902	124.286	125.950	5.574	0.008	0.092	-0.044	84.000	83.000	208.129	475.683	157.967	123.407	128.609	8.496	-0.138	0.030	0.145	84.000	83.000	218.812	475.683	147.484	122.542	132.455	8.081	-0.149	0.000	0.073	84.000	83.000	193.407	475.683	137.994	118.600	126.000	14.024	-0.306	-0.016	0.268	86.000	83.000	206.846	474.071	156.264	133.615	139.750	2.682	0.138	0.028	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.000	85.000	84.000	229.259	475.446	158.104	139.480	151.900	1.812	-0.157	-0.000	0.064	85.000	84.000	216.643	475.446	142.059	124.714	132.312	13.015	0.046	0.130	0.065	85.000	84.000	179.900	475.446	137.920	126.731	136.077	11.722	-0.387	-0.203	0.075	85.000	84.000	178.750	475.446	161.595	158.160	171.750	0.610	-0.080	0.046	0.046	85.000	84.000	198.023	475.446	141.226	124.864	135.300	5.961	0.387	0.092	-0.232	85.000	84.000	212.275	475.446	159.823	125.480	135.462	8.664	0.168	-0.029	-0.116	85.000	84.000	216.857	475.446	147.181	125.208	132.462	8.544	0.463	0.064	-0.202	85.000	84.000	241.767	475.446	141.140	115.885	121.429	14.441	0.417	-0.000	-0.379	87.000	84.000	203.914	476.113	154.781	130.552	135.769	2.609	-0.073	-0.087	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.000	86.000	85.000	217.038	474.071	157.377	135.767	150.500	1.812	0.000	-0.000	0.073	86.000	85.000	214.857	474.071	141.140	123.714	128.077	13.080	0.065	-0.000	-0.000	86.000	85.000	168.621	474.071	138.327	122.533	137.556	11.470	-0.252	-0.256	-0.012	86.000	85.000	180.387	474.071	164.326	164.200	177.350	0.733	0.124	0.091	0.041	86.000	85.000	202.106	474.071	142.595	126.478	137.062	6.485	0.525	0.232	-0.227	86.000	85.000	195.455	474.071	161.717	128.667	137.429	8.312	-0.352	-0.000	0.261	86.000	85.000	216.389	474.071	146.246	123.385	132.083	8.165	-0.379	0.000	0.137	86.000	85.000	219.172	474.071	139.157	112.636	116.650	14.154	-0.287	-0.063	0.173	88.000	85.000	210.585	475.967	154.957	137.240	147.250	2.628	0.019	-0.057	-0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86.000	87.000	86.000	233.250	476.113	161.329	135.840	154.800	1.877	0.065	-0.000	-0.139	87.000	86.000	206.148	476.113	142.221	130.520	139.474	12.953	-0.127	0.066	0.066	87.000	86.000	181.167	476.113	137.241	121.467	128.588	11.443	-0.027	-0.000	0.011	87.000	86.000	192.467	476.113	163.228	154.500	170.231	0.806	0.073	0.092	-0.000	87.000	86.000	202.422	476.113	143.645	127.478	139.583	6.688	0.203	0.092	-0.136	87.000	86.000	218.650	476.113	164.000	122.280	131.727	8.729	0.417	-0.000	-0.320	87.000	86.000	211.444	476.113	147.792	126.308	134.786	8.108	-0.057	-0.064	0.055	87.000	86.000	226.310	476.113	141.078	119.652	131.500	14.192	0.038	-0.000	-0.047	89.000	86.000	205.333	481.118	156.706	138.586	151.438	2.490	-0.138	-0.051	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.000	88.000	87.000	235.067	475.967	164.762	139.480	149.333	1.911	0.035	-0.000	0.064	88.000	87.000	206.533	475.967	143.534	126.679	139.167	13.221	0.268	0.195	-0.066	88.000	87.000	154.056	475.967	135.824	124.833	131.833	11.019	-0.425	-0.000	0.490	88.000	87.000	183.100	475.967	161.088	151.462	164.889	0.825	0.019	0.053	-0.000	88.000	87.000	207.310	475.967	143.235	126.000	132.500	6.658	-0.030	-0.000	-0.092	88.000	87.000	209.978	475.967	162.855	126.042	134.231	8.821	0.092	0.087	0.058	88.000	87.000	176.633	475.967	137.504	121.480	129.000	6.945	-1.163	0.000	0.941	88.000	87.000	212.185	475.967	141.764	119.500	126.625	14.127	-0.065	-0.000	0.063	90.000	87.000	215.073	478.567	158.923	142.774	151.273	2.517	0.027	-0.115	-0.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.000	89.000	88.000	249.812	481.118	168.483	138.074	146.500	1.995	0.084	0.057	-0.000	89.000	88.000	217.148	481.118	142.044	128.679	136.333	13.424	0.203	0.131	-0.000	89.000	88.000	188.659	481.118	NaN	NaN	NaN	NaN	NaN	0.000	0.000	89.000	88.000	188.000	481.118	163.500	153.345	166.824	0.852	0.027	-0.000	-0.000	89.000	88.000	213.356	481.118	142.480	125.957	135.583	7.072	0.414	0.184	-0.184	89.000	88.000	215.143	481.118	164.108	125.966	133.688	8.496	-0.325	-0.000	0.116	89.000	88.000	214.308	481.118	146.065	118.833	128.750	8.154	1.209	-0.064	-1.011	89.000	88.000	234.581	481.118	143.417	117.955	119.115	14.322	0.195	-0.000	-0.174	91.000	88.000	205.717	478.006	158.335	140.276	149.500	2.509	-0.008	-0.113	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89.000	90.000	89.000	249.133	478.567	164.799	136.259	155.571	2.022	0.027	0.010	-0.000	90.000	89.000	206.143	478.567	140.421	124.111	133.786	13.313	-0.111	-0.001	0.065	90.000	89.000	176.200	478.567	135.272	121.500	125.042	11.222	11.222	0.000	0.000	90.000	89.000	185.037	478.567	158.429	152.821	166.214	0.695	-0.157	-0.000	0.090	90.000	89.000	214.513	478.567	142.020	120.364	123.688	7.144	0.073	0.136	-0.047	90.000	89.000	216.222	478.567	166.008	123.074	127.870	8.588	0.092	-0.058	-0.000	90.000	89.000	200.974	478.567	145.147	124.208	132.357	8.219	0.065	0.064	0.009	90.000	89.000	202.679	478.567	139.540	115.478	121.154	13.978	-0.344	-0.047	0.315	92.000	89.000	200.643	476.749	155.727	141.967	158.154	2.287	-0.222	-0.118	0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90.000	91.000	90.000	251.800	478.006	166.024	134.750	150.818	1.968	-0.054	-0.000	-0.000	91.000	90.000	217.645	478.006	141.590	125.889	133.625	13.416	0.103	-0.001	-0.131	91.000	90.000	169.533	478.006	136.326	119.286	126.846	11.176	-0.046	-0.000	0.085	91.000	90.000	195.576	478.006	163.506	154.871	163.720	0.971	0.276	0.090	-0.144	91.000	90.000	200.457	478.006	140.422	124.667	132.455	7.217	0.073	0.184	0.092	91.000	90.000	215.861	478.006	167.808	123.000	138.000	8.542	-0.046	0.028	0.028	91.000	90.000	216.800	478.006	144.718	120.560	128.125	8.089	-0.130	0.064	0.064	91.000	90.000	206.286	478.006	140.813	117.680	122.429	14.154	0.176	0.063	-0.142	93.000	90.000	205.718	471.584	161.987	149.000	154.217	2.019	-0.268	-0.145	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.000	92.000	91.000	225.731	476.749	162.095	139.667	153.400	1.884	-0.084	-0.000	0.073	92.000	91.000	210.000	476.749	141.043	124.880	133.357	13.462	0.046	0.001	-0.000	92.000	91.000	176.300	476.749	136.540	122.000	132.154	11.222	0.046	-0.000	0.083	92.000	91.000	179.379	476.749	160.371	152.379	172.214	0.852	-0.119	-0.046	0.092	92.000	91.000	206.682	476.749	142.297	120.960	124.750	7.669	0.452	0.140	-0.140	92.000	91.000	222.000	476.749	172.953	122.036	130.611	8.523	-0.019	-0.027	-0.000	92.000	91.000	219.086	476.749	143.328	118.200	132.667	8.100	0.011	-0.064	-0.064	92.000	91.000	226.586	476.749	141.094	121.227	131.000	14.165	0.011	-0.015	-0.048	94.000	91.000	201.450	471.893	161.597	149.500	162.118	1.973	-0.046	-0.085	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92.000	93.000	92.000	236.517	471.584	168.141	142.240	154.417	1.949	0.065	-0.064	-0.139	93.000	92.000	205.107	471.584	141.172	122.290	126.591	13.251	-0.211	-6.806E-4	0.131	93.000	92.000	168.667	471.584	136.301	117.483	121.000	11.130	-0.092	-0.000	-0.010	93.000	92.000	195.893	471.584	159.477	147.111	152.696	1.036	0.184	0.142	-0.142	93.000	92.000	202.610	471.584	140.274	121.136	128.385	7.623	-0.046	0.044	0.047	93.000	92.000	192.195	471.584	141.236	124.174	129.125	5.812	-2.710	0.031	2.581	93.000	92.000	228.667	471.584	143.827	120.714	129.300	8.054	-0.046	0.000	0.064	93.000	92.000	202.185	471.584	139.614	117.458	124.538	13.905	-0.260	-0.063	0.189	95.000	92.000	197.030	470.521	158.818	146.792	155.684	1.713	-0.260	0.030	0.115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93.000	94.000	93.000	242.367	471.893	168.047	136.767	165.833	1.949	0.000	-0.000	0.064	94.000	93.000	192.667	471.893	141.927	123.143	130.765	13.278	0.027	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	93.000	178.393	471.893	153.707	147.607	152.259	0.898	-0.138	-0.049	0.092	94.000	93.000	201.583	471.893	139.401	117.957	123.789	7.539	-0.084	0.047	-0.044	94.000	93.000	179.419	471.893	137.097	123.174	135.000	5.579	-0.233	0.030	0.143	94.000	93.000	226.861	471.893	144.061	120.630	132.182	8.219	0.165	0.000	-0.073	94.000	93.000	236.710	471.893	141.343	119.130	124.000	14.219	0.314	0.063	-0.174	96.000	93.000	210.238	469.709	160.480	148.643	156.900	1.824	0.111	-0.087	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.000	95.000	94.000	261.400	470.521	169.767	135.037	145.824	2.041	0.092	0.064	-0.064	95.000	94.000	209.138	470.521	142.721	126.333	133.000	13.365	0.087	0.195	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	94.000	193.552	470.521	161.675	154.103	160.962	0.925	0.027	-0.091	-0.143	95.000	94.000	202.865	470.521	137.730	118.957	123.438	7.585	0.046	-0.047	-0.000	95.000	94.000	184.622	470.521	135.134	121.640	131.700	5.877	0.298	0.058	-0.089	95.000	94.000	217.548	470.521	144.023	120.348	127.286	8.268	0.049	0.000	-0.056	95.000	94.000	210.926	470.521	139.796	125.308	133.800	14.051	-0.168	0.063	0.237	97.000	94.000	215.737	470.661	161.077	140.828	150.143	1.759	-0.065	0.029	0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
95.000	96.000	95.000	228.370	469.709	168.560	144.889	160.077	1.812	-0.230	-0.068	0.136	96.000	95.000	211.069	469.709	142.978	125.036	131.294	13.400	0.035	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	95.000	179.655	469.709	153.987	144.194	160.462	0.925	0.000	0.054	0.090	96.000	95.000	198.714	469.709	138.860	125.318	132.077	7.447	-0.138	-0.000	0.139	96.000	95.000	225.444	469.709	151.609	119.435	125.471	7.056	1.179	0.175	-0.844	96.000	95.000	236.140	469.709	143.953	123.080	129.133	8.184	-0.084	0.000	0.055	96.000	95.000	219.185	469.709	138.702	122.333	129.000	13.997	-0.054	-0.047	-0.000	98.000	95.000	201.704	471.140	158.646	146.600	149.267	1.380	-0.379	-0.027	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
