 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	380.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	374.000	395.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	320.000	303.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	380.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	357.000	456.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	322.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	380.000	381.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	357.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	320.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	382.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	359.000	455.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	321.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	383.000	381.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	361.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	322.000	305.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	383.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	363.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	320.000	310.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	383.000	381.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	381.000	401.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	319.000	310.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	381.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	383.000	403.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	324.000	303.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	381.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	383.000	408.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	324.000	306.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	382.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	387.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	324.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	381.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	386.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	321.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	382.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	390.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	325.000	310.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	384.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	391.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	331.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	385.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	393.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	325.000	316.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	386.000	384.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	389.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	332.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	385.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	389.000	421.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	323.000	319.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	384.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	386.000	421.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	325.000	317.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	384.000	383.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	391.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	320.000	322.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	381.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	393.000	433.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	326.000	319.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	380.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	393.000	432.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	323.000	322.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	22.490	21.450	26.715	11.765	14.345	10.566	9.932	142.467	NaN	NaN	NaN	0.000	24.310	22.685	26.195	21.970	14.862	2.016	1.925	28.607	NaN	NaN	NaN	0.000	17.225	29.965	14.625	27.105	4.985	3.865	-1.326	-6.608	NaN	NaN	NaN	0.000	19.175	35.425	27.105	43.485	7.475	11.307	10.819	80.875	NaN	NaN	NaN	41.000	25.285	25.155	29.185	24.700	13.986	3.926	3.657	51.152	3.657	NaN	NaN	42.000	25.870	28.535	25.935	28.665	13.180	0.145	0.032	0.427	0.032	NaN	NaN	86.000	20.605	19.955	17.810	11.635	13.031	8.777	5.702	74.305	5.702	NaN	NaN
22	1.000	22.750	21.190	26.845	11.635	14.762	10.396	9.779	144.356	-0.153	0.171	0.341	1.000	24.440	22.685	26.325	21.905	14.994	2.040	1.963	29.427	0.038	0.145	0.120	1.000	16.900	29.640	14.690	27.105	4.830	3.363	-0.705	-3.405	0.620	-0.043	0.459	1.000	19.110	35.360	27.040	43.485	7.269	11.353	10.799	78.492	-0.020	-0.045	-0.092	42.000	25.285	25.090	29.380	24.635	13.872	4.120	3.823	53.028	0.165	0.201	0.007	43.000	25.805	28.340	26.065	28.470	13.195	0.291	0.221	2.915	0.189	0.029	-0.145	87.000	20.800	20.410	17.810	11.635	12.912	9.270	5.826	75.222	0.124	NaN	-0.494
23	2.000	23.335	19.760	26.975	11.440	15.732	9.081	8.585	135.065	-1.193	0.231	1.545	2.000	24.180	22.685	26.455	21.970	14.391	2.385	2.248	32.355	0.286	0.105	-0.248	2.000	17.095	29.770	14.755	27.170	4.687	3.498	-1.341	-6.287	-0.636	-0.092	-0.227	2.000	19.890	36.205	26.975	43.420	8.708	10.112	9.910	86.291	-0.889	-0.092	1.149	43.000	25.545	25.155	29.640	24.570	14.070	4.137	3.916	55.098	0.093	0.267	0.248	44.000	24.960	27.885	26.130	28.600	12.634	1.371	0.931	11.758	0.710	0.123	-0.958	88.000	21.255	21.645	17.745	11.440	12.012	10.792	5.990	71.956	0.164	0.206	-1.316
24	3.000	23.400	19.370	27.170	11.310	15.920	8.898	8.496	135.259	-0.089	0.200	0.381	3.000	24.115	22.750	26.520	21.840	14.184	2.571	2.478	35.144	0.229	0.107	-0.084	3.000	17.225	29.770	14.755	27.235	4.750	3.539	-1.637	-7.778	-0.296	-0.047	-0.091	3.000	19.435	35.685	27.040	43.355	8.149	10.801	10.592	86.308	0.682	-3.912E-4	-0.690	44.000	25.480	25.155	29.835	24.635	14.099	4.386	4.143	58.411	0.227	0.186	-0.065	45.000	25.155	28.080	26.130	28.600	12.599	1.105	0.804	10.127	-0.127	NaN	0.264	89.000	21.255	21.840	17.745	11.570	9.955	10.853	4.047	40.290	-1.943	-0.123	-0.185
25	4.000	23.400	19.370	27.235	11.180	15.916	9.043	8.621	137.203	0.124	0.145	NaN	4.000	24.115	22.815	26.650	21.775	14.160	2.740	2.666	37.750	0.188	0.145	-0.025	4.000	17.160	29.640	14.755	27.235	4.769	3.401	-1.573	-7.504	0.064	NaN	0.138	4.000	19.435	35.555	26.975	43.355	8.167	10.849	10.585	86.444	-0.007	-0.045	-0.093	45.000	25.870	25.025	29.900	24.635	14.360	4.049	3.785	54.350	-0.358	0.065	0.401	46.000	25.415	28.210	26.195	28.535	12.913	0.845	0.670	8.657	-0.133	0.035	0.290	90.000	21.320	21.970	17.615	11.245	12.202	11.347	6.012	73.363	1.965	0.350	-0.144
26	5.000	23.335	19.565	27.365	10.985	15.776	9.479	9.032	142.492	0.412	0.232	-0.204	5.000	24.245	22.815	26.780	21.645	14.304	2.792	2.743	39.229	0.077	0.173	0.118	5.000	17.095	29.510	14.755	27.300	4.770	3.219	-1.447	-6.904	0.126	-0.045	0.137	5.000	19.435	35.555	26.845	43.355	8.131	10.759	10.460	85.049	-0.125	-0.090	NaN	46.000	25.740	25.090	30.160	24.635	14.331	4.443	4.154	59.526	0.369	0.259	-0.136	47.000	25.090	28.275	26.260	28.795	12.628	1.280	1.018	12.852	0.347	0.165	-0.271	91.000	21.255	22.165	17.550	11.180	9.879	11.593	4.159	41.084	-1.854	0.082	-0.164
27	6.000	23.335	19.630	27.430	10.790	15.776	9.742	9.267	146.198	0.235	0.204	-0.059	6.000	24.245	22.815	26.845	21.580	14.342	2.878	2.831	40.606	0.089	0.087	NaN	6.000	17.030	29.445	14.755	27.300	4.756	3.127	-1.323	-6.291	0.124	NaN	0.092	6.000	19.435	35.490	26.845	43.290	8.061	10.759	10.425	84.035	-0.035	-0.047	-0.047	47.000	25.480	25.155	30.355	24.635	14.043	4.903	4.624	64.934	0.470	0.194	-0.265	48.000	24.960	28.340	26.325	28.730	12.502	1.420	1.236	15.451	0.218	0.045	-0.107	92.000	21.320	22.490	17.485	11.050	9.686	12.066	3.949	38.253	-0.209	0.144	-0.329
28	7.000	23.205	19.760	27.560	10.660	15.640	10.088	9.644	150.837	0.377	0.173	-0.173	7.000	24.115	22.880	26.910	21.515	14.236	3.111	3.063	43.602	0.231	0.087	-0.145	7.000	17.030	29.445	14.820	27.365	4.780	3.035	-1.252	-5.983	0.071	-0.092	NaN	7.000	19.370	35.425	26.780	43.225	7.937	10.759	10.399	82.540	-0.026	-0.092	-0.092	48.000	25.480	25.090	30.550	24.440	14.099	5.111	4.843	68.276	0.219	0.218	0.008	49.000	24.895	28.470	26.325	28.795	12.502	1.466	1.314	16.431	0.078	0.014	-0.035	93.000	21.255	22.360	17.485	11.115	9.938	11.860	4.126	41.008	0.177	-0.062	0.144
29	8.000	23.205	19.760	27.690	10.530	15.593	10.262	9.819	153.110	0.175	0.174	NaN	8.000	24.180	22.880	26.975	21.515	14.251	3.111	3.066	43.695	0.003	0.058	0.058	8.000	17.225	29.445	14.755	27.300	4.937	3.271	-1.546	-7.635	-0.295	0.092	-0.147	8.000	19.565	35.620	26.650	43.095	8.241	10.299	9.989	82.316	-0.410	-0.184	0.276	49.000	25.415	25.220	30.745	24.440	14.099	5.387	5.133	72.374	0.291	0.193	-0.083	50.000	24.505	28.535	26.195	28.795	11.966	1.710	1.583	18.936	0.268	-0.128	-0.376	94.000	21.190	22.295	17.485	11.115	9.979	11.778	4.192	41.832	0.066	NaN	0.082
30	9.000	23.205	19.825	27.755	10.400	15.593	10.466	10.007	156.029	0.187	0.145	-0.059	9.000	24.310	22.880	27.105	21.385	14.394	3.170	3.143	45.237	0.077	0.176	0.115	9.000	17.030	29.380	14.690	27.300	4.805	3.131	-1.336	-6.422	0.210	0.049	0.189	9.000	19.695	35.815	26.650	43.095	8.420	10.068	9.786	82.400	-0.203	NaN	0.231	50.000	25.545	25.220	31.135	24.375	14.071	5.654	5.402	76.016	0.269	0.395	0.129	51.000	24.310	28.600	26.130	28.795	11.922	1.830	1.734	20.669	0.151	-0.065	-0.187	95.000	21.255	22.490	17.485	11.050	9.999	12.045	4.099	40.991	-0.093	0.062	-0.206
31	10.000	23.205	19.695	27.950	10.205	15.640	10.610	10.195	159.456	0.189	0.262	0.116	10.000	24.635	22.880	27.235	21.320	14.623	3.032	3.026	44.244	-0.117	0.145	0.279	10.000	17.225	29.380	14.755	27.300	4.961	3.229	-1.535	-7.613	-0.198	-0.050	-0.149	10.000	19.630	35.685	26.650	43.095	8.330	10.207	9.905	82.514	0.119	NaN	-0.139	51.000	25.220	25.350	31.200	24.375	13.842	6.059	5.832	80.723	0.429	0.064	-0.342	52.000	23.530	28.405	26.065	28.795	11.130	2.565	2.362	26.288	0.628	-0.064	-0.801	96.000	21.255	22.360	17.290	10.985	10.131	12.046	3.976	40.277	-0.124	0.126	0.123
32	11.000	23.270	19.630	28.015	9.945	15.684	10.785	10.329	162.008	0.134	0.262	0.087	11.000	24.310	22.945	27.365	21.190	14.282	3.523	3.509	50.117	0.483	0.177	-0.314	11.000	17.160	29.315	14.755	27.235	4.901	3.180	-1.460	-7.157	0.074	0.043	0.092	11.000	19.565	35.685	26.585	43.095	8.311	10.207	9.931	82.540	0.026	-0.045	-0.045	52.000	25.350	25.350	31.395	24.310	13.874	6.134	5.928	82.244	0.096	0.203	0.128	53.000	23.075	28.145	26.065	28.795	10.741	3.060	2.700	29.000	0.338	NaN	-0.500	97.000	20.995	20.995	17.290	10.920	10.894	10.735	4.381	47.721	0.405	0.061	1.371
33	12.000	23.205	19.695	28.145	9.945	15.684	10.930	10.509	164.834	0.180	0.059	-0.087	12.000	24.440	22.945	27.560	21.125	14.479	3.612	3.601	52.137	0.092	0.201	0.112	12.000	17.225	29.315	14.885	27.495	5.045	2.964	-1.491	-7.521	-0.030	-0.262	-0.051	12.000	19.630	35.750	26.520	42.965	8.420	9.976	9.696	81.644	-0.235	-0.139	0.092	53.000	25.350	25.285	31.655	24.310	13.874	6.380	6.137	85.146	0.209	0.257	0.010	54.000	23.205	28.275	26.130	28.860	10.866	2.983	2.660	28.899	-0.040	0.076	0.153	98.000	21.255	20.995	17.290	11.050	11.085	10.706	3.858	42.770	-0.522	-0.121	-0.096
34	13.000	23.205	19.825	28.210	9.750	15.637	11.250	10.783	168.611	0.274	0.204	-0.116	13.000	24.505	23.010	27.625	21.060	14.532	3.679	3.675	53.412	0.075	0.090	0.021	13.000	17.290	29.315	14.885	27.495	5.130	3.016	-1.533	-7.863	-0.042	NaN	-0.052	13.000	19.500	35.555	26.585	42.965	8.172	10.252	9.920	81.065	0.224	0.045	-0.231	54.000	25.350	25.220	32.045	24.245	13.956	6.766	6.467	90.254	0.330	0.395	0.009	55.000	22.880	28.080	26.260	28.795	10.678	3.455	3.055	32.621	0.395	0.114	-0.358	99.000	21.385	21.060	17.160	11.310	11.185	10.626	3.373	37.729	-0.485	-0.187	-0.111
35	14.000	23.140	20.215	28.275	9.620	15.358	11.774	11.233	172.524	0.450	0.145	-0.379	14.000	24.440	23.205	27.690	21.060	14.388	3.894	3.893	56.015	0.218	0.054	-0.162	14.000	17.225	29.315	15.015	27.625	5.062	2.782	-1.320	-6.684	0.212	-0.182	0.052	14.000	19.695	35.750	26.585	43.030	8.316	10.023	9.682	80.520	-0.238	0.047	0.276	55.000	25.155	25.220	32.305	24.245	13.815	7.216	6.901	95.337	0.434	0.258	-0.193	56.000	22.945	28.080	26.325	28.795	10.652	3.455	3.033	32.309	-0.022	0.064	0.064	100.000	21.385	21.060	17.160	11.180	11.185	10.745	3.460	38.701	0.087	0.120	NaN
36	15.000	23.140	20.215	28.275	9.555	15.403	11.832	11.270	173.584	0.036	0.059	NaN	15.000	24.375	23.205	27.690	20.930	14.388	4.021	4.021	57.849	0.127	0.074	-0.054	15.000	17.290	29.445	15.080	27.820	5.130	2.743	-1.426	-7.318	-0.106	-0.168	-0.129	15.000	19.630	35.685	26.520	42.965	8.283	10.023	9.664	80.047	-0.018	-0.092	-0.092	56.000	25.350	25.155	32.370	24.180	13.956	7.087	6.761	94.353	-0.141	0.073	0.202	57.000	22.880	28.080	26.325	28.795	9.482	3.518	3.105	29.444	0.072	NaN	-0.064	101.000	21.385	21.255	17.615	11.375	11.093	10.575	3.794	42.089	0.334	-0.344	-0.182
37	16.000	23.075	20.215	28.405	9.555	15.361	11.918	11.435	175.650	0.165	0.058	-0.029	16.000	24.440	23.270	27.690	20.930	14.388	4.005	4.004	57.612	-0.016	NaN	0.015	16.000	17.355	29.380	15.145	27.885	5.181	2.668	-1.424	-7.377	0.003	-0.090	-0.017	16.000	19.630	35.685	26.520	42.965	8.193	10.023	9.657	79.126	-0.007	NaN	NaN	57.000	27.495	24.765	32.695	24.180	14.962	5.233	5.000	74.816	-1.760	0.323	2.175	58.000	22.815	28.015	26.455	28.795	9.501	3.723	3.262	30.995	0.157	0.127	-0.077	102.000	21.320	21.190	17.485	11.570	11.040	10.356	3.691	40.750	-0.103	-0.133	0.084
