dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)	T (19)	dT (19)	Base Mean (19)	Body Mean (19)	Proj Mean (19)	Tip Mean (19)	Tip Th Mean (19)	Length (19)	dL (19)	DCTM (19)	DCBM (19)	T (20)	dT (20)	Base Mean (20)	Body Mean (20)	Proj Mean (20)	Tip Mean (20)	Tip Th Mean (20)	Length (20)	dL (20)	DCTM (20)	DCBM (20)	T (21)	dT (21)	Base Mean (21)	Body Mean (21)	Proj Mean (21)	Tip Mean (21)	Tip Th Mean (21)	Length (21)	dL (21)	DCTM (21)	DCBM (21)	T (22)	dT (22)	Base Mean (22)	Body Mean (22)	Proj Mean (22)	Tip Mean (22)	Tip Th Mean (22)	Length (22)	dL (22)	DCTM (22)	DCBM (22)	T (23)	dT (23)	Base Mean (23)	Body Mean (23)	Proj Mean (23)	Tip Mean (23)	Tip Th Mean (23)	Length (23)	dL (23)	DCTM (23)	DCBM (23)
11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	11.000	211.184	287.259	153.020	134.643	151.167	1.770	-0.035	0.161	0.106	12.000	11.000	164.844	287.259	138.047	122.667	132.250	11.976	0.425	0.263	-0.081	12.000	11.000	194.000	287.259	147.935	134.129	152.786	9.541	-0.076	-0.072	-0.323	12.000	11.000	149.000	287.259	141.552	122.200	143.300	7.147	0.222	0.065	-0.130	12.000	11.000	162.848	287.259	146.321	120.160	139.250	14.494	0.537	0.382	-0.057	13.000	11.000	216.606	277.570	161.784	123.531	150.429	5.169	0.276	0.110	-0.060	20.000	11.000	194.536	277.524	149.664	144.029	164.778	2.984	-0.084	0.120	0.177	36.000	11.000	219.553	270.129	150.194	121.310	143.692	4.089	0.685	0.145	-0.326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	11.000	199.424	276.121	140.586	119.786	130.000	7.895	0.314	0.145	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	11.000	204.500	281.853	158.486	148.783	172.364	0.622	-0.121	-0.000	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	11.000	193.737	281.027	140.483	129.828	144.667	7.551	0.111	-0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	12.000	199.909	277.570	147.686	124.677	137.778	2.000	0.230	0.123	-0.144	13.000	12.000	170.966	277.570	138.491	132.926	146.500	12.114	0.138	0.183	0.010	13.000	12.000	178.759	277.570	143.515	128.935	138.850	9.514	-0.027	0.000	0.388	13.000	12.000	140.433	277.570	135.785	120.200	131.933	3.552	-3.595	-0.076	3.362	13.000	12.000	169.968	277.570	139.272	124.607	144.636	11.114	-3.380	0.244	3.107	14.000	12.000	228.643	286.701	167.132	129.312	158.636	5.567	0.398	0.182	-0.121	21.000	12.000	191.966	281.454	149.933	129.793	146.154	2.987	0.003	0.059	0.020	37.000	12.000	202.778	273.235	143.881	118.607	134.083	4.311	0.222	0.289	0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	12.000	208.611	275.453	141.950	127.750	137.667	7.830	-0.065	-0.026	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	12.000	214.111	284.126	167.323	159.565	172.444	0.536	-0.086	-0.290	-0.217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	12.000	194.333	282.460	138.850	125.862	138.625	7.402	-0.149	-0.056	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	13.000	162.037	286.701	143.556	134.069	147.357	1.824	-0.176	0.205	0.299	14.000	13.000	180.595	286.701	138.531	126.800	141.000	12.333	0.219	0.192	0.010	14.000	13.000	196.821	286.701	144.758	127.138	146.077	9.105	-0.409	-0.186	-0.065	14.000	13.000	145.815	286.701	142.887	118.355	126.737	7.537	3.985	-0.065	-3.883	14.000	13.000	180.140	286.701	145.022	122.667	135.857	15.759	4.645	0.262	-4.002	15.000	13.000	213.140	290.779	167.030	141.595	167.000	5.643	0.076	0.182	0.097	22.000	13.000	204.759	285.347	155.370	135.200	151.611	3.045	0.057	-0.084	-0.099	38.000	13.000	187.519	271.583	136.763	119.286	151.000	4.308	-0.003	0.226	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	13.000	212.000	275.606	146.237	141.846	156.095	7.933	0.103	0.055	-0.030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	13.000	202.289	279.871	160.895	157.933	197.600	0.763	0.227	0.072	0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	13.000	199.667	284.333	140.246	124.464	139.143	7.513	0.111	-0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	178.500	290.779	146.820	134.062	156.067	2.176	0.352	0.124	-0.167	15.000	14.000	176.219	290.779	140.320	119.080	134.182	12.184	-0.149	0.233	0.284	15.000	14.000	201.226	290.779	144.558	129.852	147.000	8.864	-0.241	-0.266	0.056	15.000	14.000	163.400	290.779	142.815	122.407	129.765	8.214	0.677	0.127	-0.520	15.000	14.000	166.061	290.779	147.006	124.808	138.933	16.233	0.474	0.145	-0.380	16.000	14.000	222.561	288.293	168.865	128.533	157.842	5.838	0.195	-0.101	-0.324	23.000	14.000	201.852	284.233	155.631	134.464	149.600	3.098	0.054	0.025	-0.085	39.000	14.000	194.120	274.139	137.222	121.143	139.769	4.343	0.035	0.207	0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	14.000	195.370	273.283	141.146	126.862	149.625	8.079	0.146	0.209	0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	14.000	190.576	282.631	136.915	127.423	143.941	7.467	-0.046	-0.089	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	186.452	288.293	141.923	124.379	137.267	2.658	0.482	-0.000	-0.493	16.000	15.000	174.562	288.293	135.971	124.913	142.909	11.120	-1.064	-0.266	0.666	16.000	15.000	186.541	288.293	143.907	131.900	143.045	7.958	-0.907	-0.209	0.653	16.000	15.000	152.370	288.293	142.107	118.250	125.550	7.950	-0.265	0.000	0.067	16.000	15.000	176.513	288.293	145.296	127.655	148.600	16.340	0.108	0.291	-0.000	17.000	15.000	239.000	279.014	172.152	120.852	134.214	5.911	0.073	0.025	0.037	24.000	15.000	203.483	285.575	156.763	133.323	152.895	3.072	-0.027	-0.000	0.107	40.000	15.000	192.471	270.717	137.713	116.323	125.095	4.492	0.149	-0.115	-0.176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	15.000	208.209	274.145	143.687	131.033	148.875	8.465	0.387	0.177	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	15.000	185.375	280.942	136.045	125.552	143.529	7.689	0.222	-0.000	-0.169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	204.606	279.014	142.861	129.095	149.000	1.667	-0.991	-1.399	-0.419	17.000	16.000	188.097	279.014	134.817	112.955	127.667	11.698	0.578	0.727	0.049	17.000	16.000	170.846	279.014	143.094	132.600	147.588	8.207	0.249	0.000	-0.194	17.000	16.000	151.840	279.014	133.514	119.393	139.625	4.129	-3.821	0.057	3.713	17.000	16.000	180.972	279.014	141.295	122.120	140.000	12.160	-4.180	0.166	3.330	18.000	16.000	228.442	280.374	163.979	107.941	113.000	5.998	0.087	0.206	0.042	25.000	16.000	222.900	285.550	154.276	129.385	148.875	3.267	0.195	0.205	-0.000	41.000	16.000	190.037	277.312	141.416	121.741	136.056	4.175	-0.317	-0.031	0.167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	16.000	203.789	273.199	143.773	135.394	155.111	8.890	0.425	0.209	-0.227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	16.000	181.235	278.117	135.217	129.923	152.600	8.236	0.547	-0.000	-0.461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	170.250	280.374	168.667	168.667	191.000	0.192	-1.475	-0.291	-0.058	18.000	17.000	178.741	280.374	140.954	148.917	176.471	11.672	-0.027	0.059	0.174	18.000	17.000	193.024	280.374	143.584	131.552	158.375	8.317	0.111	0.000	-0.072	18.000	17.000	148.367	280.374	132.257	124.759	133.947	4.194	0.065	0.129	0.065	18.000	17.000	182.194	280.374	138.080	129.714	146.273	12.360	0.200	0.272	-0.000	19.000	17.000	188.400	280.844	159.388	122.967	132.800	4.945	-1.053	-0.516	0.312	26.000	17.000	189.645	281.040	153.585	128.360	145.417	2.777	-0.490	0.083	0.516	42.000	17.000	214.633	276.681	146.735	121.100	134.619	4.783	0.609	0.122	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	17.000	226.619	271.227	150.610	137.100	158.294	9.331	0.441	0.043	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	17.000	165.342	279.784	137.706	135.464	155.875	8.328	0.092	0.032	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	182.097	280.844	138.679	154.139	170.643	11.063	-0.609	-0.406	0.172	19.000	18.000	183.068	280.844	144.213	128.300	139.053	8.199	-0.119	-0.065	0.065	19.000	18.000	160.815	280.844	140.970	117.333	129.769	6.577	2.383	0.076	-2.197	19.000	18.000	162.303	280.844	143.557	127.760	142.643	14.589	2.229	0.266	-1.951	20.000	18.000	217.600	277.524	157.693	123.704	144.800	5.599	0.653	0.653	-0.083	27.000	18.000	217.643	283.757	149.453	135.308	153.857	2.448	-0.328	0.306	0.517	43.000	18.000	213.167	278.489	143.885	119.333	138.875	4.450	-0.333	-0.145	0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	18.000	233.929	273.142	151.166	136.759	162.600	9.672	0.341	0.145	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	190.586	277.524	142.863	151.364	175.562	10.757	-0.306	-0.158	-0.040	20.000	19.000	201.161	277.524	144.959	127.700	142.462	8.486	0.287	0.065	-0.387	20.000	19.000	162.889	277.524	136.457	130.769	147.545	4.898	-1.679	0.064	1.668	20.000	19.000	188.303	277.524	137.481	130.000	149.786	12.972	-1.617	0.054	1.437	21.000	19.000	210.071	281.454	159.604	119.152	128.810	6.264	0.666	0.616	0.054	28.000	19.000	210.964	282.768	148.239	128.286	142.438	2.613	0.165	0.145	-0.025	44.000	19.000	219.387	276.455	141.366	119.500	128.826	4.527	0.076	0.145	0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	19.000	227.450	270.847	153.469	133.793	156.071	9.997	0.325	0.258	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	206.326	281.454	145.034	156.562	176.960	10.971	0.214	-0.223	-0.212	21.000	20.000	187.667	281.454	144.460	121.172	134.429	8.558	0.073	0.000	-0.058	21.000	20.000	168.241	281.454	134.745	124.867	136.824	5.212	0.314	0.000	-0.266	21.000	20.000	179.033	281.454	137.539	119.600	147.667	13.155	0.184	0.036	-0.162	22.000	20.000	203.724	285.347	153.543	114.371	122.000	6.045	-0.219	-0.395	0.224	29.000	20.000	210.567	276.170	147.980	130.967	146.059	2.529	-0.084	-0.159	-0.075	45.000	20.000	189.375	274.099	137.473	119.962	137.143	4.029	-0.498	-0.175	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	20.000	231.119	273.891	152.661	129.387	150.333	10.253	0.257	0.113	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	202.341	285.347	146.940	156.452	177.450	10.408	-0.563	-0.234	0.261	22.000	21.000	193.085	285.347	147.219	127.800	145.077	9.365	0.807	0.000	-0.524	22.000	21.000	161.394	285.347	134.874	119.704	126.292	5.778	0.566	0.065	-0.316	22.000	21.000	176.788	285.347	139.912	123.517	144.250	13.446	0.290	-0.035	-0.219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	21.000	192.567	276.251	144.552	133.323	145.476	2.085	-0.444	0.022	0.407	46.000	21.000	192.957	276.121	133.139	122.967	136.353	4.102	0.073	0.030	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	21.000	232.143	274.373	152.282	124.069	149.417	10.180	-0.073	-0.000	0.112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
