 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	468.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	463.000	783.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	467.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	464.000	783.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	467.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	466.000	784.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	467.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	466.000	784.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	462.000	781.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	466.000	785.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	466.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	466.000	785.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	465.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	462.000	785.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	463.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	461.000	785.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	513.000	717.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	463.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	460.000	785.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	511.000	717.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	463.000	778.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	462.000	787.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	46.150	44.330	45.890	42.510	3.604	1.838	1.247	4.495	NaN	NaN	NaN	0.000	29.965	48.100	28.990	48.295	13.944	0.994	0.986	13.752	NaN	NaN	NaN	0.000	31.135	50.310	17.290	52.585	13.132	14.031	13.983	183.631	NaN	NaN	NaN	0.000	35.620	55.250	35.230	55.770	11.583	0.650	0.643	7.444	NaN	NaN	NaN	0.000	33.865	53.885	29.705	56.810	12.079	5.085	5.084	61.415	NaN	NaN	NaN	0.000	32.565	52.390	22.555	58.110	12.475	11.529	11.489	143.329	NaN	NaN	NaN	0.000	43.225	52.130	44.265	59.995	5.047	7.933	7.666	38.688	NaN	NaN	NaN	0.000	41.730	52.195	38.025	66.495	5.505	14.772	14.613	80.448	NaN	NaN	NaN	2.000	33.280	46.930	33.150	46.865	10.986	0.145	0.131	1.437	0.131	NaN	NaN	93.000	30.615	50.895	30.420	51.025	13.290	0.234	0.221	2.941	0.221	NaN	NaN	101.000	30.355	51.350	30.290	51.480	14.116	0.145	0.098	1.382	0.098	NaN	NaN
22	1.000	46.150	44.265	45.890	42.510	3.654	1.774	1.212	4.428	-0.036	NaN	0.064	1.000	30.030	48.100	28.990	48.295	13.879	1.058	1.051	14.589	0.065	NaN	-0.064	1.000	31.070	50.310	17.290	52.585	13.195	13.967	13.922	183.699	-0.062	NaN	0.064	1.000	35.620	55.315	35.230	55.770	11.628	0.599	0.597	6.946	-0.045	NaN	0.049	1.000	33.475	53.885	29.705	56.745	12.404	4.732	4.720	58.542	-0.365	-0.039	0.311	1.000	32.370	52.455	22.490	58.175	12.680	11.416	11.369	144.157	-0.120	0.089	0.201	1.000	43.160	52.130	44.265	59.995	5.056	7.942	7.630	38.574	-0.036	NaN	-0.009	1.000	41.665	52.455	38.025	66.625	5.770	14.630	14.484	83.571	-0.130	0.126	0.268	3.000	33.540	46.865	33.215	46.735	10.600	0.350	0.329	3.486	0.198	-0.012	-0.217	94.000	30.615	50.960	30.420	51.025	13.340	0.206	0.205	2.738	-0.016	NaN	0.021	102.000	30.680	51.025	30.160	51.350	13.889	0.613	0.584	8.116	0.486	0.041	-0.448
23	2.000	46.215	44.330	45.890	42.510	3.355	1.849	1.292	4.335	0.080	NaN	-0.075	2.000	31.200	48.100	28.925	48.295	13.106	2.283	2.283	29.926	1.232	0.065	-1.166	2.000	30.810	50.310	17.290	52.585	13.842	13.710	13.676	189.305	-0.245	NaN	0.256	2.000	35.620	55.315	35.165	55.705	11.953	0.599	0.598	7.153	0.001	0.007	NaN	2.000	33.605	53.755	29.705	56.745	12.588	4.914	4.893	61.592	0.173	NaN	-0.182	2.000	32.240	52.520	22.360	58.305	13.207	11.449	11.388	150.393	0.019	0.178	0.145	2.000	43.095	52.260	44.265	59.995	5.330	7.823	7.290	38.853	-0.340	NaN	0.119	2.000	41.665	52.130	37.960	66.690	5.698	15.024	14.646	83.452	0.163	0.079	-0.315	4.000	33.540	46.865	33.215	46.670	10.598	0.379	0.330	3.494	8.530E-4	0.033	NaN	95.000	30.810	50.960	20.215	52.325	13.512	10.683	10.593	143.126	10.388	10.287	-0.193	103.000	30.420	51.090	30.160	51.415	13.591	0.416	0.335	4.555	-0.249	0.051	0.213
24	3.000	46.215	44.330	45.890	42.510	3.536	1.849	1.281	4.529	-0.011	NaN	NaN	3.000	30.615	48.100	28.860	48.230	13.551	1.760	1.760	23.846	-0.524	0.060	0.583	3.000	30.485	50.375	17.290	52.520	14.017	13.368	13.337	186.944	-0.339	-0.010	0.331	3.000	35.490	55.380	35.165	55.770	11.908	0.508	0.504	6.004	-0.094	0.050	0.133	3.000	33.605	53.755	32.955	54.795	12.409	1.226	1.102	13.672	-3.791	-3.376	NaN	3.000	32.370	52.520	22.295	58.435	12.916	11.683	11.618	150.059	0.230	0.122	-0.112	3.000	43.160	52.130	44.265	60.060	5.035	8.007	7.566	38.097	0.276	0.064	-0.120	3.000	41.665	52.195	38.025	66.755	5.581	15.008	14.667	81.864	0.021	0.047	0.063	5.000	33.475	46.800	33.150	46.605	10.600	0.379	0.331	3.507	0.001	0.089	0.089	96.000	30.615	50.960	20.215	52.325	13.260	10.489	10.398	137.874	-0.195	NaN	0.193	104.000	30.615	50.895	30.095	51.415	13.936	0.735	0.631	8.788	0.295	0.046	-0.276
25	4.000	46.215	44.330	45.890	42.510	3.484	1.849	1.266	4.411	-0.015	NaN	NaN	4.000	30.745	48.100	28.795	48.230	13.425	1.954	1.954	26.237	0.195	0.065	-0.130	4.000	30.485	50.375	17.290	52.585	14.032	13.379	13.348	187.294	0.011	0.011	NaN	4.000	35.555	55.315	35.165	55.770	11.861	0.599	0.596	7.073	0.092	NaN	-0.092	4.000	33.020	54.665	32.890	54.925	13.431	0.291	0.254	3.405	-0.848	0.145	1.076	4.000	32.370	52.520	22.230	58.500	12.943	11.772	11.710	151.559	0.092	0.089	NaN	4.000	43.030	52.130	44.330	60.190	5.126	8.164	7.590	38.904	0.024	0.139	-0.021	4.000	41.665	52.065	37.895	66.950	5.523	15.355	15.000	82.844	0.332	0.221	-0.126	6.000	33.670	46.735	33.085	46.475	10.340	0.640	0.593	6.130	0.262	0.112	-0.152	97.000	30.420	50.895	20.215	52.325	13.794	10.305	10.250	141.385	-0.148	NaN	0.184	105.000	30.290	51.155	30.030	51.415	13.939	0.368	0.319	4.445	-0.312	0.046	0.414
26	5.000	46.150	44.265	45.890	42.510	3.536	1.774	1.266	4.479	3.712E-4	NaN	0.074	5.000	30.875	48.100	28.665	48.230	13.231	2.214	2.214	29.288	0.259	0.130	-0.130	5.000	30.485	50.375	17.420	52.520	13.968	13.240	13.206	184.459	-0.143	-0.139	NaN	5.000	35.620	55.315	35.230	55.770	11.768	0.599	0.597	7.022	4.391E-4	-0.042	-0.042	5.000	33.345	54.275	32.825	54.860	12.890	0.783	0.757	9.760	0.504	-0.005	-0.507	5.000	32.175	52.650	22.165	58.500	13.116	11.594	11.543	151.390	-0.167	0.056	0.234	5.000	43.095	52.000	44.330	60.125	4.972	8.218	7.725	38.405	0.135	-0.064	-0.119	5.000	41.730	51.740	37.830	66.950	5.174	15.702	15.330	79.320	0.330	0.016	-0.331	7.000	33.670	46.735	33.085	46.475	10.535	0.640	0.593	6.245	-1.406E-4	NaN	NaN	98.000	29.835	50.895	20.215	52.325	14.378	9.726	9.687	139.273	-0.563	NaN	0.579	106.000	30.745	50.895	29.965	51.415	13.857	0.937	0.882	12.219	0.563	0.054	-0.523
27	6.000	46.085	44.200	45.890	42.510	3.536	1.701	1.252	4.428	-0.014	NaN	0.072	6.000	31.135	48.035	28.600	48.165	12.907	2.538	2.538	32.752	0.324	0.062	-0.263	6.000	30.355	50.375	17.355	52.520	14.047	13.176	13.139	184.561	-0.067	0.064	0.128	6.000	35.555	55.250	35.230	55.705	11.768	0.559	0.550	6.473	-0.047	-0.053	-0.015	6.000	33.605	53.820	32.760	54.990	12.404	1.443	1.346	16.697	0.589	0.143	-0.521	6.000	32.175	52.650	22.100	58.695	13.084	11.749	11.692	152.979	0.149	0.156	NaN	6.000	43.095	52.000	44.265	60.060	5.023	8.144	7.715	38.752	-0.010	-0.074	NaN	6.000	41.730	51.805	37.960	66.885	5.262	15.544	15.228	80.131	-0.102	-0.095	0.063	8.000	33.540	46.670	33.020	46.345	10.803	0.613	0.535	5.780	-0.058	0.124	0.145	99.000	29.445	50.895	20.215	52.325	14.568	9.340	9.310	135.623	-0.377	NaN	0.385	107.000	30.550	50.960	29.900	51.415	13.936	0.793	0.741	10.326	-0.141	0.053	0.197
28	7.000	46.085	44.200	45.890	42.510	3.425	1.701	1.304	4.466	0.052	NaN	NaN	7.000	31.200	48.035	28.535	48.100	13.037	2.666	2.662	34.708	0.125	0.063	-0.065	7.000	30.680	50.245	17.550	52.520	13.890	13.326	13.302	184.763	0.163	-0.192	-0.342	7.000	35.490	55.250	35.230	55.705	11.956	0.524	0.501	5.991	-0.049	NaN	0.032	7.000	33.540	53.885	32.760	54.925	12.658	1.300	1.218	15.413	-0.128	-0.052	0.091	7.000	32.175	52.650	22.165	58.695	13.261	11.694	11.625	154.162	-0.066	-0.056	NaN	7.000	43.160	52.195	44.265	59.800	5.239	7.685	7.234	37.902	-0.480	-0.257	0.202	7.000	41.730	52.065	38.155	66.950	5.581	15.308	14.930	83.330	-0.298	0.018	0.253	9.000	33.735	46.735	32.890	46.280	10.670	0.960	0.864	9.215	0.329	0.145	-0.203	100.000	29.705	50.895	20.215	52.325	14.441	9.597	9.561	138.073	0.251	NaN	-0.257	108.000	30.355	51.025	29.835	51.545	13.936	0.735	0.631	8.788	-0.110	0.138	0.184
29	8.000	46.085	44.070	45.955	42.510	3.580	1.565	1.296	4.639	-0.008	-0.005	0.130	8.000	31.070	48.035	28.470	48.100	13.287	2.601	2.599	34.531	-0.064	0.065	0.130	8.000	30.940	50.180	17.615	52.520	13.720	13.529	13.515	185.418	0.213	-0.064	-0.267	8.000	35.425	55.510	35.295	55.705	12.187	0.234	0.228	2.780	-0.273	-0.036	0.252	8.000	33.540	53.950	32.695	55.120	12.733	1.443	1.337	17.027	0.120	0.196	0.053	8.000	32.110	52.715	22.100	58.695	13.411	11.660	11.585	155.362	-0.041	0.056	0.089	8.000	43.225	52.195	44.200	59.540	5.126	7.409	6.962	35.684	-0.272	-0.266	0.009	8.000	41.730	51.870	38.285	67.015	5.354	15.532	14.912	79.836	-0.018	0.035	-0.190	10.000	33.930	46.735	32.825	46.280	10.475	1.195	1.124	11.771	0.260	0.060	-0.180	101.000	30.160	50.830	20.280	52.325	14.173	9.992	9.956	141.102	0.395	-0.064	-0.460	109.000	30.615	50.895	29.835	51.545	13.779	1.015	0.911	12.557	0.281	NaN	-0.283
30	9.000	46.085	44.070	45.955	42.510	3.548	1.565	1.310	4.648	0.014	NaN	NaN	9.000	31.590	48.035	28.340	48.100	12.833	3.251	3.247	41.671	0.648	0.130	-0.520	9.000	31.070	50.115	17.680	52.520	13.642	13.604	13.594	185.456	0.080	-0.064	-0.139	9.000	35.360	55.510	35.295	55.705	12.282	0.206	0.180	2.210	-0.048	NaN	0.021	9.000	33.670	53.820	32.695	55.055	12.609	1.573	1.479	18.645	0.141	-0.051	-0.183	9.000	32.175	52.715	22.100	58.760	13.411	11.749	11.671	156.515	0.086	0.033	-0.056	9.000	43.160	52.130	44.135	59.410	5.092	7.345	6.826	34.759	-0.136	-0.137	-0.073	9.000	41.665	52.260	38.220	67.080	5.758	15.215	14.682	84.542	-0.230	0.078	0.395	11.000	33.865	46.735	32.890	46.280	9.696	1.076	0.995	9.650	-0.128	-0.059	0.059	102.000	464.000	777.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	30.680	50.960	29.770	51.610	13.747	1.118	1.042	14.323	0.131	0.091	-0.015
31	10.000	46.085	44.135	45.890	42.510	3.491	1.637	1.328	4.635	0.018	0.008	-0.065	10.000	31.720	48.035	28.210	47.970	12.703	3.511	3.498	44.434	0.251	0.132	-0.130	10.000	31.070	50.115	17.680	52.520	13.642	13.604	13.594	185.456	NaN	NaN	NaN	10.000	35.360	55.510	35.295	55.705	12.282	0.206	0.180	2.210	NaN	NaN	NaN	10.000	33.540	53.950	32.630	55.120	12.788	1.482	1.391	17.787	-0.088	0.091	0.182	10.000	32.240	52.715	22.035	58.760	13.352	11.861	11.792	157.440	0.121	0.056	-0.056	10.000	43.225	52.065	44.135	59.605	5.013	7.595	7.119	35.693	0.293	0.194	-0.057	10.000	41.730	52.065	38.220	67.080	5.556	15.420	14.859	82.552	0.177	NaN	-0.205	12.000	33.995	46.800	32.825	46.345	10.147	1.255	1.187	12.041	0.191	0.037	-0.145	103.000	29.315	50.765	20.280	52.325	14.587	9.169	9.158	133.582	9.158	NaN	NaN	111.000	30.680	50.960	29.835	51.610	13.810	1.066	0.978	13.512	-0.063	-0.052	NaN
32	11.000	46.085	44.135	45.955	42.510	3.970	1.630	1.168	4.635	-0.160	-0.005	NaN	11.000	29.315	47.970	28.210	48.100	14.256	1.113	1.110	15.831	-2.387	0.015	2.381	11.000	31.135	50.115	17.680	52.520	12.755	13.668	13.648	174.078	0.054	NaN	-0.064	11.000	35.360	55.510	35.295	55.770	11.675	0.268	0.231	2.696	0.051	0.063	NaN	11.000	33.540	54.015	32.565	55.120	12.115	1.474	1.428	17.301	0.037	0.043	0.049	11.000	32.370	52.650	22.035	58.825	12.442	12.039	11.997	149.261	0.205	0.033	-0.145	11.000	43.225	52.130	44.070	59.540	4.951	7.458	7.339	36.331	0.219	-0.072	0.065	11.000	41.665	52.260	38.220	67.275	5.409	15.405	15.274	82.620	0.416	0.190	0.205	13.000	33.930	46.800	32.825	46.410	10.407	1.172	1.119	11.644	-0.068	-0.022	0.061	104.000	30.615	50.440	20.215	52.325	13.833	10.569	10.563	146.122	1.406	0.064	-1.337	112.000	30.550	50.895	29.835	51.610	13.920	1.011	0.865	12.037	-0.114	NaN	0.046
