 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	290.000	285.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	364.000	229.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	318.000	236.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	302.000	248.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	407.000	301.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	295.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	365.000	227.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	313.000	231.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	302.000	248.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	409.000	305.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	279.000	273.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	366.000	229.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	314.000	235.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	299.000	242.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	410.000	299.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	284.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	361.000	228.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	317.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	299.000	246.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	410.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	284.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	361.000	232.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	314.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	315.000	235.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	412.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	286.000	288.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	358.000	229.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	317.000	245.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	299.000	221.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	408.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	283.000	277.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	359.000	229.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	317.000	248.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	300.000	217.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	411.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	366.000	236.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	287.000	282.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	361.000	226.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	316.000	249.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	302.000	217.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	410.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	366.000	232.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	286.000	279.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	361.000	226.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	317.000	249.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	301.000	220.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	409.000	304.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	366.000	228.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	290.000	280.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	364.000	227.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	311.000	247.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	298.000	221.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	409.000	307.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	19.240	16.120	11.635	11.180	10.792	9.069	8.570	92.485	NaN	NaN	NaN	0.000	25.805	16.640	25.870	14.235	7.995	2.406	2.404	19.224	NaN	NaN	NaN	0.000	18.330	20.735	16.055	20.475	8.489	2.290	2.140	18.168	NaN	NaN	NaN	0.000	27.430	20.930	33.410	12.350	4.020	10.458	10.228	41.118	NaN	NaN	NaN	0.000	17.485	23.985	17.160	23.595	8.410	0.508	0.354	2.979	NaN	NaN	NaN	3.000	24.115	15.015	24.245	14.885	9.472	0.184	0.103	0.972	0.103	NaN	NaN	27.000	19.500	18.330	19.370	18.265	9.646	0.145	0.141	1.365	0.141	NaN	NaN	33.000	23.790	15.210	23.920	15.080	9.777	0.184	0.073	0.718	0.073	NaN	NaN	33.000	20.930	15.795	18.460	13.065	10.673	3.682	3.667	39.140	3.667	NaN	NaN	39.000	19.760	14.690	18.980	13.455	11.546	1.461	1.458	16.832	1.458	NaN	NaN	50.000	27.170	20.085	27.300	19.760	4.005	0.350	0.346	1.386	0.346	NaN	NaN
22	1.000	19.305	16.250	11.635	11.180	10.507	9.194	8.728	91.708	0.158	NaN	-0.126	1.000	25.870	16.445	25.935	14.040	8.060	2.406	2.405	19.389	0.001	0.197	0.197	1.000	17.875	20.605	15.990	20.410	8.837	1.895	1.778	15.709	-0.363	0.071	0.466	1.000	27.690	20.670	33.475	12.285	4.273	10.187	10.077	43.061	-0.151	0.090	0.362	1.000	17.420	23.855	16.835	23.530	8.410	0.669	0.608	5.116	0.254	0.316	0.120	4.000	24.245	15.080	24.375	14.755	9.436	0.350	0.298	2.810	0.195	0.169	-0.012	28.000	19.565	18.330	18.850	18.070	9.401	0.761	0.724	6.802	0.582	0.555	-0.061	34.000	23.855	15.145	23.920	15.015	8.680	0.145	0.099	0.858	0.025	0.058	0.087	34.000	19.110	13.195	18.720	12.740	12.741	0.599	0.599	7.626	-3.069	0.078	3.159	40.000	19.695	14.755	18.460	13.195	11.493	1.990	1.988	22.849	0.530	0.527	-0.011	51.000	26.845	19.695	27.820	19.370	4.379	1.028	0.425	1.859	0.079	0.617	-0.185
23	2.000	19.045	16.055	11.635	11.180	10.720	8.870	8.456	90.652	-0.272	NaN	0.324	2.000	25.870	16.835	25.805	13.910	7.540	2.926	2.924	22.050	0.519	0.133	-0.390	2.000	17.615	20.670	15.795	20.345	8.989	1.849	1.792	16.110	0.015	0.203	0.245	2.000	27.690	20.410	33.215	12.805	4.390	9.400	9.241	40.568	-0.836	-0.574	0.210	2.000	17.420	23.985	16.640	23.400	8.394	0.975	0.806	6.768	0.198	0.234	-0.078	5.000	24.375	15.145	24.375	14.690	9.383	0.455	0.448	4.200	0.150	0.065	-0.065	29.000	19.695	18.265	18.200	17.745	9.604	1.583	1.484	14.255	0.761	0.721	-0.101	35.000	23.790	15.275	23.920	15.015	8.595	0.291	0.190	1.631	0.091	NaN	-0.145	35.000	19.500	13.000	18.980	12.285	12.727	0.884	0.884	11.251	0.286	0.215	-0.072	41.000	19.565	14.560	18.330	13.455	11.637	1.657	1.619	18.844	-0.369	-0.076	0.227	52.000	27.950	20.150	27.690	19.890	4.215	0.368	0.156	0.659	-0.268	-0.276	-1.103
24	3.000	18.850	15.925	11.765	11.310	10.977	8.455	8.098	88.894	-0.358	-0.180	0.234	3.000	25.935	16.965	25.870	13.975	7.345	2.991	2.990	21.962	0.066	-0.066	-0.131	3.000	17.420	20.540	15.730	20.280	9.312	1.710	1.651	15.371	-0.142	0.074	0.212	3.000	27.885	20.280	33.410	12.415	4.477	9.612	9.486	42.470	0.246	0.431	0.218	3.000	20.995	23.270	16.835	23.595	5.048	4.173	4.004	20.212	3.197	-0.179	-3.620	6.000	24.310	15.535	24.310	14.560	9.216	0.975	0.956	8.809	0.508	0.130	-0.390	30.000	20.020	18.460	16.705	17.160	9.289	3.561	3.394	31.523	1.909	1.605	-0.374	36.000	23.855	15.210	23.855	15.015	8.559	0.195	0.182	1.559	-0.008	3.980E-18	0.065	36.000	19.890	13.065	19.175	11.895	12.333	1.371	1.369	16.883	0.485	0.231	-0.259	42.000	19.370	14.625	18.525	13.650	11.622	1.290	1.286	14.948	-0.333	-0.275	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25	4.000	18.720	15.860	11.830	11.375	11.119	8.221	7.865	87.453	-0.232	-0.090	0.144	4.000	26.000	17.290	25.870	14.040	7.086	3.253	3.247	23.009	0.257	-0.065	-0.327	4.000	17.290	20.475	15.730	20.280	9.425	1.572	1.501	14.145	-0.150	NaN	0.137	4.000	26.975	20.800	33.540	12.350	3.742	10.701	10.012	37.463	0.526	0.131	-0.969	4.000	21.255	23.140	16.900	23.530	4.777	4.372	4.106	19.617	0.102	-0.071	-0.271	7.000	24.310	15.600	24.245	14.560	9.102	1.042	1.031	9.384	0.075	0.004	-0.065	31.000	19.955	18.330	16.705	17.095	9.271	3.477	3.280	30.412	-0.114	0.023	0.107	37.000	23.855	15.665	23.920	15.210	8.111	0.460	0.399	3.236	0.217	-0.184	-0.450	37.000	19.630	13.000	18.850	11.700	12.498	1.516	1.512	18.894	0.143	0.334	0.190	43.000	18.655	14.300	18.460	14.040	12.143	0.325	0.325	3.946	-0.961	-0.273	0.689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26	5.000	18.590	15.730	11.960	11.440	11.429	7.897	7.582	86.646	-0.284	-0.144	0.180	5.000	26.000	16.900	25.805	14.495	7.475	2.413	2.407	17.990	-0.840	-0.448	0.389	5.000	17.680	20.605	15.925	20.345	9.194	1.774	1.707	15.696	0.206	-0.202	-0.405	5.000	27.820	20.280	33.475	12.415	4.455	9.687	9.457	42.132	-0.555	-0.091	0.915	5.000	21.190	23.270	16.705	23.530	4.999	4.493	4.317	21.577	0.210	0.195	0.072	8.000	24.180	16.120	24.245	14.625	8.655	1.496	1.432	12.396	0.401	-0.065	-0.525	32.000	20.215	18.395	16.640	17.095	9.188	3.804	3.584	32.934	0.304	0.061	-0.267	38.000	23.855	15.925	23.985	15.210	7.991	0.727	0.614	4.909	0.215	0.012	-0.256	38.000	19.630	13.260	18.525	11.700	12.392	1.912	1.912	23.690	0.400	0.188	-0.212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6.000	18.460	15.600	12.025	11.505	11.802	7.627	7.294	86.089	-0.287	-0.090	0.179	6.000	26.000	18.070	25.935	14.495	6.501	3.576	3.576	23.246	1.169	-0.002	-1.170	6.000	17.745	20.670	15.925	20.345	9.248	1.849	1.787	16.528	0.080	NaN	-0.075	6.000	27.690	20.410	33.020	13.195	4.443	8.970	8.627	38.329	-0.830	-0.898	-0.182	6.000	21.190	23.205	16.835	23.595	5.125	4.372	4.094	20.981	-0.223	-0.124	-0.006	9.000	24.115	16.315	24.310	14.560	8.261	1.766	1.649	13.626	0.217	0.072	-0.201	33.000	19.825	18.135	16.770	16.965	9.746	3.271	3.105	30.259	-0.480	-0.075	0.457	39.000	23.855	16.120	23.985	15.210	8.366	0.919	0.821	6.870	0.207	NaN	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28	7.000	18.330	15.470	12.155	11.570	11.979	7.303	6.996	83.803	-0.298	-0.145	0.179	7.000	26.000	17.875	26.065	14.820	6.633	3.056	3.052	20.242	-0.524	-0.322	0.195	7.000	17.875	20.605	15.730	20.280	9.189	2.169	2.080	19.114	0.293	0.203	-0.119	7.000	27.755	20.345	33.540	12.350	4.443	9.868	9.517	42.284	0.890	0.989	0.091	7.000	20.670	23.465	16.900	23.465	5.622	3.770	3.705	20.829	-0.389	-0.065	0.520	10.000	23.985	16.185	24.310	14.560	8.511	1.657	1.454	12.379	-0.195	NaN	0.102	34.000	19.630	18.005	16.770	16.900	8.984	3.066	2.965	26.639	-0.140	0.023	0.229	40.000	23.855	16.380	23.985	15.210	8.099	1.177	1.066	8.636	0.245	NaN	-0.258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	8.000	18.330	15.665	12.220	11.570	11.919	7.355	7.136	85.049	0.140	-0.054	-0.109	8.000	26.000	17.615	26.260	15.145	6.898	2.484	2.455	16.934	-0.597	-0.303	0.259	8.000	18.070	20.735	15.795	20.345	9.075	2.308	2.231	20.250	0.151	-0.075	-0.214	8.000	27.820	20.280	33.475	12.545	4.482	9.582	9.178	41.135	-0.339	-0.196	0.091	8.000	21.255	23.205	16.900	23.465	5.234	4.363	4.154	21.742	0.449	NaN	-0.599	11.000	24.115	15.600	24.245	14.625	8.907	0.984	0.915	8.150	-0.539	-0.073	0.597	35.000	19.305	17.875	16.705	16.835	9.447	2.800	2.733	25.823	-0.232	0.084	0.350	41.000	23.985	16.185	23.920	15.275	8.162	0.912	0.889	7.254	-0.178	-0.060	0.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	9.000	18.200	15.470	12.220	11.570	11.919	7.139	6.904	82.286	-0.232	NaN	0.215	9.000	26.065	17.745	26.195	15.210	6.566	2.538	2.532	16.625	0.077	-0.068	-0.127	9.000	18.265	20.930	15.795	20.475	8.620	2.512	2.451	21.125	0.219	-0.024	-0.227	9.000	27.885	20.215	33.475	12.350	4.430	9.649	9.403	41.654	0.224	0.159	0.091	9.000	21.125	23.270	17.030	23.530	5.176	4.103	3.959	20.491	-0.195	-0.126	0.134	12.000	24.050	15.665	24.245	14.495	8.893	1.186	1.077	9.582	0.162	0.128	-0.075	36.000	18.850	17.680	16.705	16.640	9.772	2.384	2.357	23.035	-0.376	0.085	0.494	42.000	24.050	16.185	23.920	15.210	8.107	0.984	0.974	7.892	0.085	0.064	-0.009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31	10.000	18.850	15.925	12.415	11.635	11.364	7.734	7.509	85.328	0.605	-0.198	-0.793	10.000	26.130	17.810	26.195	15.210	6.512	2.601	2.591	16.875	0.060	NaN	-0.063	10.000	18.525	20.930	15.860	20.475	8.680	2.704	2.632	22.845	0.181	-0.064	-0.256	10.000	27.885	20.280	33.540	12.285	4.255	9.793	9.387	39.939	-0.016	0.091	-0.053	10.000	21.320	23.205	16.965	23.530	5.316	4.367	4.192	22.287	0.233	0.065	-0.199	13.000	24.115	15.600	24.180	14.625	8.829	0.977	0.932	8.230	-0.145	-0.134	0.069	37.000	18.720	17.485	18.135	17.095	9.936	0.703	0.703	6.984	-1.654	-1.442	0.216	43.000	24.050	16.120	23.985	15.210	8.056	0.912	0.897	7.229	-0.076	-0.005	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	11.000	18.070	15.275	12.740	11.830	12.146	6.346	6.138	74.554	-1.371	-0.379	1.008	11.000	26.130	17.680	26.260	15.210	6.566	2.473	2.467	16.199	-0.124	0.003	0.130	11.000	19.240	21.060	15.795	20.410	7.709	3.506	3.406	26.254	0.774	0.076	-0.727	11.000	27.885	20.215	33.540	12.415	4.345	9.634	9.349	40.623	-0.038	-0.105	0.053	11.000	21.385	23.205	17.030	23.530	4.985	4.367	4.191	20.893	-9.764E-4	-0.065	-0.065	14.000	24.115	15.795	24.180	14.755	8.718	1.042	0.992	8.649	0.060	-0.130	-0.195	38.000	18.720	16.965	17.225	15.860	10.324	1.859	1.858	19.186	1.155	1.466	0.309	44.000	24.050	15.665	23.920	15.210	8.497	0.473	0.473	4.018	-0.424	0.018	0.437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
