 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)	T (16)	Base X (16)	Base Y (16)	Tip X (16)	Tip Y (16)	||[body,base]|| (16)	||[base,tip]||  (16)	||[base,tip]|| : [body,base] (16)	[base,tip] ? [body,base] (16)	?||[base,tip]|| : [body,base] (16)	||[tip(t-1),tip(t)]|| : [base,tip] (16)	||[base(t-1),base(t)]|| : [base,tip] (16)	T (17)	Base X (17)	Base Y (17)	Tip X (17)	Tip Y (17)	||[body,base]|| (17)	||[base,tip]||  (17)	||[base,tip]|| : [body,base] (17)	[base,tip] ? [body,base] (17)	?||[base,tip]|| : [body,base] (17)	||[tip(t-1),tip(t)]|| : [base,tip] (17)	||[base(t-1),base(t)]|| : [base,tip] (17)
42	21.000	1.755	5.915	6.825	7.670	9.830	5.365	-5.145	-50.573	-0.082	0.021	-0.021	21.000	11.635	9.945	15.080	4.160	2.532	6.733	6.427	16.270	-0.177	0.023	0.122	21.000	13.000	10.335	17.550	8.060	3.500	5.087	5.069	17.745	0.111	0.145	0.058	21.000	14.170	13.455	17.355	9.685	4.780	4.935	1.510	7.216	-0.034	0.076	-0.233	21.000	7.020	16.120	7.020	16.315	5.251	0.195	0.167	0.875	-0.089	0.130	0.195	21.000	19.435	18.135	28.275	22.360	11.664	9.798	9.695	113.078	0.184	0.316	0.176	21.000	13.975	17.745	15.405	19.955	7.429	2.632	2.631	19.545	0.197	NaN	-0.199	21.000	12.025	18.330	13.520	23.400	7.071	5.286	5.281	37.345	0.287	-0.018	-0.312	48.000	7.020	15.080	7.345	17.290	4.183	2.234	1.313	5.493	-0.090	-0.055	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	11.505	20.150	10.205	22.620	7.496	2.791	2.161	16.199	0.106	-0.054	-0.200	85.000	15.535	20.345	16.575	22.490	9.400	2.384	2.347	22.059	0.429	0.232	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	1.885	5.850	6.760	7.605	9.763	5.181	-4.967	-48.495	0.178	-0.083	0.100	22.000	11.895	9.360	15.145	4.225	3.127	6.077	5.966	18.653	-0.461	-0.020	0.633	22.000	12.935	10.465	17.680	7.995	3.393	5.349	5.306	18.003	0.236	0.145	-0.118	22.000	13.975	13.585	17.225	9.880	4.653	4.928	1.398	6.507	-0.111	-0.232	-0.226	22.000	7.020	16.120	7.085	16.315	5.251	0.206	0.133	0.697	-0.034	0.021	NaN	22.000	19.370	18.135	28.340	22.555	11.610	10.000	9.907	115.021	0.212	0.144	-0.058	22.000	14.235	17.810	15.470	19.955	7.632	2.475	2.461	18.784	-0.170	0.032	0.186	22.000	12.025	18.655	13.585	23.465	7.379	5.057	5.057	37.315	-0.225	0.082	0.309	49.000	7.020	14.885	7.215	16.640	4.005	1.766	1.022	4.094	-0.291	-0.660	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	11.505	19.760	7.280	27.105	7.177	8.473	6.304	45.246	4.143	5.346	-0.338	86.000	15.470	20.345	16.575	22.685	9.250	2.588	2.553	23.614	0.206	0.176	-0.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	1.950	5.980	6.825	7.605	9.725	5.139	-4.898	-47.637	0.069	0.062	0.103	23.000	11.830	9.945	15.145	4.225	2.672	6.611	6.257	16.718	0.291	NaN	-0.539	23.000	12.805	10.530	17.680	8.060	3.211	5.465	5.440	17.466	0.134	-0.029	-0.145	23.000	14.040	13.390	16.965	9.945	4.550	4.519	1.436	6.536	0.038	-0.218	0.191	23.000	7.020	16.185	7.085	16.445	5.285	0.268	0.186	0.984	0.054	0.126	0.063	23.000	19.565	18.070	28.535	22.880	11.646	10.178	10.140	118.097	0.233	0.325	0.141	23.000	14.495	18.200	15.340	19.890	8.010	1.889	1.865	14.940	-0.596	-0.116	0.465	23.000	12.090	18.200	13.520	23.465	6.887	5.456	5.442	37.476	0.385	-0.017	-0.422	50.000	7.020	14.560	7.085	16.185	3.706	1.626	0.946	3.507	-0.076	-0.460	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	11.440	19.370	6.045	26.065	6.744	8.598	5.594	37.725	-0.710	-0.035	-0.263	87.000	15.405	20.280	16.445	22.750	9.143	2.680	2.618	23.939	0.065	0.009	-0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	1.950	6.045	6.825	7.605	9.711	5.119	-4.845	-47.050	0.053	NaN	0.020	24.000	11.830	9.945	15.080	4.225	2.807	6.579	6.249	17.542	-0.007	-0.032	NaN	24.000	12.805	10.530	17.745	8.060	3.320	5.523	5.513	18.303	0.073	0.058	NaN	24.000	14.040	13.325	16.705	10.010	4.543	4.253	1.426	6.477	-0.011	-0.214	0.051	24.000	7.020	16.185	7.085	16.640	5.140	0.460	0.351	1.804	0.165	0.193	NaN	24.000	19.435	18.070	28.600	23.075	11.521	10.443	10.415	119.994	0.275	0.151	-0.114	24.000	14.430	18.005	15.340	19.890	7.748	2.093	2.052	15.899	0.187	NaN	-0.204	24.000	12.220	17.940	13.585	23.400	6.590	5.628	5.574	36.732	0.132	-0.047	-0.221	51.000	7.020	14.365	7.085	16.185	3.589	1.821	1.002	3.595	0.055	NaN	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	11.570	18.915	5.785	25.480	6.275	8.750	5.074	31.840	-0.520	-0.267	-0.427	88.000	15.405	20.345	16.315	22.685	9.196	2.511	2.440	22.435	-0.179	-0.108	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	1.885	6.045	6.760	7.605	9.687	5.119	-4.869	-47.164	-0.024	-0.062	-0.062	25.000	12.480	8.125	15.080	4.290	4.498	4.633	4.626	20.808	-1.623	-0.054	1.871	25.000	12.740	10.530	18.070	7.865	3.211	5.959	5.935	19.055	0.422	0.378	-0.058	25.000	14.040	13.260	16.575	10.205	4.565	3.970	1.338	6.109	-0.087	-0.233	0.050	25.000	110.000	246.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	19.435	18.135	28.665	23.140	11.628	10.500	10.458	121.600	0.042	0.088	0.031	25.000	14.365	18.070	15.405	19.890	7.866	2.096	2.084	16.393	0.032	0.032	0.024	25.000	12.220	18.655	13.585	23.400	7.381	4.937	4.928	36.373	-0.645	NaN	0.687	52.000	7.020	14.950	7.085	16.120	3.957	1.172	0.740	2.928	-0.262	-0.065	0.584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	11.765	18.785	5.915	25.155	6.197	8.649	4.613	28.586	-0.461	-0.327	-0.228	89.000	15.405	20.475	16.315	22.620	9.340	2.330	2.281	21.302	-0.159	-0.060	0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	1.950	6.045	6.760	7.670	9.854	5.077	-4.835	-47.650	0.033	0.021	0.062	26.000	12.285	8.255	15.145	4.225	4.363	4.942	4.939	21.548	0.313	0.091	-0.219	26.000	12.740	10.530	18.135	7.865	3.169	6.017	6.017	19.067	0.082	0.058	NaN	26.000	14.365	13.130	16.445	10.335	4.652	3.484	1.263	5.877	-0.075	-0.182	0.298	26.000	7.280	16.315	7.345	16.315	5.128	0.065	-0.033	-0.169	-0.033	NaN	NaN	26.000	19.630	18.135	28.665	23.140	11.576	10.329	10.308	119.322	-0.150	NaN	0.171	26.000	14.495	18.200	15.405	19.825	7.814	1.862	1.849	14.445	-0.235	-0.057	0.177	26.000	12.285	18.850	13.520	23.400	7.359	4.715	4.704	34.615	-0.224	-0.017	0.205	53.000	7.085	15.210	7.020	16.120	4.093	0.912	0.709	2.903	-0.031	0.005	0.255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	11.700	18.980	6.110	25.090	6.385	8.281	4.486	28.646	-0.127	-0.180	0.188	90.000	15.340	20.410	16.315	22.620	9.303	2.416	2.374	22.084	0.093	NaN	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	1.820	6.110	6.760	7.670	10.218	5.180	-4.892	-49.990	-0.057	NaN	-0.104	27.000	12.155	8.320	15.145	4.225	4.451	5.070	5.029	22.384	0.090	NaN	-0.129	27.000	12.610	10.660	18.135	7.800	3.032	6.221	6.209	18.827	0.192	0.030	-0.175	27.000	14.690	13.130	14.755	12.805	4.768	0.331	0.002	0.008	-1.262	-2.753	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	19.955	18.330	28.665	23.140	11.672	9.950	9.939	116.010	-0.369	NaN	0.379	27.000	14.430	18.070	15.340	19.890	7.332	2.035	2.001	14.669	0.152	0.029	-0.145	27.000	12.220	19.500	13.520	23.335	7.608	4.049	4.047	30.792	-0.657	-0.062	0.595	54.000	7.020	14.495	7.085	16.055	3.472	1.561	0.913	3.169	0.204	-0.062	-0.717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	11.700	18.915	6.240	24.960	6.385	8.146	4.456	28.455	-0.030	-0.184	-0.048	91.000	15.340	20.410	16.250	22.620	9.340	2.390	2.334	21.801	-0.040	-0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	1.820	6.045	6.760	7.670	10.491	5.200	-4.925	-51.668	-0.033	NaN	-0.020	28.000	12.090	8.320	15.080	4.225	4.449	5.070	4.976	22.139	-0.053	-0.038	-0.038	28.000	12.480	10.725	18.200	7.800	2.796	6.424	6.355	17.766	0.146	0.058	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	20.280	18.330	28.665	23.075	11.716	9.634	9.632	112.854	-0.307	-0.032	0.283	28.000	14.495	18.135	15.340	19.825	7.202	1.889	1.861	13.402	-0.140	-0.058	0.087	28.000	12.155	19.825	13.585	23.400	7.725	3.850	3.820	29.512	-0.227	0.084	0.278	55.000	7.020	14.560	7.085	16.120	3.446	1.561	0.860	2.962	-0.053	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	11.765	18.850	6.370	24.765	6.357	8.006	4.196	26.672	-0.261	-0.232	-0.092	92.000	15.210	20.085	16.185	22.490	9.159	2.595	2.533	23.204	0.199	-0.145	-0.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	1.755	5.980	6.760	7.605	10.557	5.262	-4.998	-52.758	-0.073	-0.020	-0.082	29.000	12.155	8.320	15.080	4.225	4.332	5.032	4.960	21.484	-0.016	NaN	0.038	29.000	12.480	10.725	18.330	7.735	2.668	6.570	6.521	17.399	0.166	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	20.410	18.395	28.665	23.075	11.872	9.489	9.485	112.605	-0.148	NaN	0.145	29.000	14.430	18.135	15.275	19.890	7.231	1.948	1.922	13.896	0.061	0.030	-0.028	29.000	12.090	19.565	13.585	23.335	7.567	4.056	4.019	30.412	0.199	-0.060	-0.266	56.000	6.955	14.300	7.085	16.120	3.285	1.825	0.713	2.341	-0.147	NaN	-0.264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	11.570	19.045	6.435	24.765	6.685	7.687	4.364	29.169	0.168	-0.043	0.275	93.000	15.275	20.280	16.120	22.425	9.267	2.305	2.250	20.846	-0.284	-0.084	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	1.755	5.915	6.825	7.605	10.299	5.344	-5.109	-52.618	-0.112	0.062	-0.021	30.000	12.220	8.320	15.145	4.225	4.136	5.032	5.010	20.724	0.051	0.038	0.038	30.000	12.480	10.725	18.330	7.605	2.616	6.630	6.628	17.339	0.107	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	20.215	18.330	28.600	23.010	11.955	9.603	9.586	114.595	0.101	-0.088	-0.202	30.000	14.430	18.200	15.340	19.890	7.626	1.919	1.909	14.559	-0.012	0.031	0.057	30.000	11.960	18.850	13.585	23.465	7.189	4.893	4.876	35.055	0.857	0.123	-0.718	57.000	7.085	15.080	7.085	16.120	3.421	1.040	0.652	2.231	-0.060	NaN	0.780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	11.635	18.915	6.500	24.700	6.495	7.735	4.382	28.464	0.019	-0.092	-0.140	94.000	15.210	20.020	16.185	22.425	9.014	2.595	2.546	22.950	0.296	0.024	-0.265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	1.430	5.980	6.825	7.670	10.690	5.654	-5.429	-58.039	-0.320	0.019	-0.291	31.000	12.415	8.060	15.080	4.290	4.363	4.617	4.585	20.001	-0.426	-0.091	0.325	31.000	12.545	10.725	18.395	7.670	2.501	6.600	6.600	16.503	-0.028	0.028	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	20.605	18.395	28.535	23.010	12.154	9.175	9.169	111.439	-0.417	-0.056	0.370	31.000	14.430	18.005	15.275	19.890	7.355	2.066	2.036	14.978	0.127	-0.027	-0.178	31.000	11.895	18.655	13.585	23.400	6.938	5.037	5.003	34.713	0.127	-0.061	-0.206	58.000	6.825	14.040	7.085	16.120	3.207	2.096	0.385	1.234	-0.267	NaN	-1.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	11.570	19.045	6.500	24.570	6.692	7.499	4.435	29.681	0.053	-0.096	0.140	95.000	15.210	19.890	16.250	22.360	8.906	2.680	2.632	23.440	0.086	-0.035	-0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	1.495	5.915	6.760	7.605	10.565	5.530	-5.297	-55.964	0.132	-0.082	0.042	32.000	12.805	7.735	15.080	4.290	4.906	4.128	4.127	20.246	-0.457	NaN	0.486	32.000	12.545	10.725	18.590	7.605	2.616	6.803	6.802	17.796	0.203	0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	20.150	18.330	28.665	23.075	11.845	9.748	9.727	115.216	0.558	0.145	-0.429	32.000	14.365	18.005	15.275	19.825	7.392	2.035	2.017	14.906	-0.020	-0.058	-0.029	32.000	11.830	18.720	13.585	23.400	7.016	4.998	4.959	34.793	-0.044	NaN	0.038	59.000	7.020	14.170	7.085	16.120	2.960	1.951	0.581	1.720	0.196	NaN	0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	11.635	19.045	6.500	24.635	6.705	7.591	4.428	29.689	-0.007	0.048	-0.044	96.000	15.210	19.760	16.250	22.295	9.143	2.740	2.671	24.425	0.039	-0.060	-0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
