 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	515.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	515.000	170.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	515.000	168.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	515.000	168.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	515.000	169.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	515.000	169.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	515.000	169.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	515.000	169.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	522.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	526.000	176.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	524.000	179.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	522.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	518.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	515.000	179.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	515.000	178.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	515.000	178.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	511.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	522.000	189.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	515.000	190.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	515.000	191.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	42.770	4.550	39.845	3.965	4.153	2.983	-1.868	-7.757	NaN	NaN	NaN	0.000	32.305	9.295	26.520	10.595	7.571	5.929	5.920	44.819	NaN	NaN	NaN	0.000	32.695	11.440	26.065	14.885	8.082	7.472	7.453	60.236	NaN	NaN	NaN	0.000	39.000	11.765	31.005	15.665	4.587	8.896	4.888	22.422	NaN	NaN	NaN	24.000	33.800	12.610	33.800	12.805	7.876	0.195	0.129	1.014	0.129	NaN	NaN
22	1.000	42.770	4.615	39.910	3.965	4.103	2.933	-1.753	-7.191	0.115	-0.063	-0.014	1.000	32.695	9.360	26.455	10.530	7.259	6.349	6.314	45.833	0.394	0.052	-0.371	1.000	32.825	11.375	26.065	14.950	7.959	7.647	7.636	60.777	0.183	0.030	-0.145	1.000	38.870	11.830	30.940	15.730	4.616	8.837	5.184	23.930	0.296	0.087	0.145	25.000	33.735	12.545	33.670	12.740	7.925	0.206	0.177	1.403	0.048	-0.021	-0.041
23	2.000	42.770	4.615	39.910	3.965	4.054	2.933	-1.728	-7.005	0.025	NaN	NaN	2.000	32.825	9.360	26.390	10.530	7.197	6.540	6.499	46.771	0.185	0.064	-0.128	2.000	33.215	11.180	25.935	15.015	7.580	8.228	8.216	62.277	0.580	0.145	-0.436	2.000	38.805	11.765	30.680	15.730	4.576	9.041	5.501	25.177	0.318	0.234	0.030	26.000	33.865	12.415	33.735	12.740	7.741	0.350	0.311	2.408	0.134	-0.024	-0.169
24	3.000	42.835	4.615	39.910	3.965	3.999	2.996	-1.638	-6.549	0.090	NaN	-0.063	3.000	32.825	9.360	26.195	10.595	7.411	6.744	6.721	49.813	0.223	0.204	NaN	3.000	33.345	11.115	25.740	15.080	7.595	8.577	8.573	65.111	0.357	0.203	-0.145	3.000	38.415	12.155	30.550	15.795	4.995	8.666	5.914	29.541	0.413	0.145	0.518	27.000	33.995	12.415	33.865	12.805	7.503	0.411	0.357	2.679	0.046	0.021	-0.041
25	4.000	42.835	4.615	39.845	3.965	4.091	3.060	-1.626	-6.650	0.012	0.064	NaN	4.000	32.760	9.360	25.935	10.595	7.441	6.936	6.920	51.490	0.198	0.256	0.064	4.000	33.475	11.050	25.610	15.145	7.387	8.867	8.866	65.496	0.293	0.145	-0.145	4.000	38.285	12.415	30.355	15.795	5.160	8.620	5.791	29.879	-0.123	0.179	0.222	28.000	34.255	12.220	33.930	12.870	7.175	0.727	0.680	4.880	0.323	0.029	-0.291
26	5.000	42.965	4.680	39.910	3.965	4.229	3.138	-1.596	-6.752	0.029	-0.063	-0.141	5.000	32.825	9.295	25.675	10.660	7.382	7.279	7.277	53.717	0.357	0.268	-0.076	5.000	33.540	10.985	25.480	15.145	7.267	9.070	9.069	65.910	0.203	0.116	-0.088	5.000	37.960	12.805	30.160	15.860	5.480	8.377	5.787	31.713	-0.004	0.205	0.445	29.000	34.320	12.220	34.060	12.935	7.081	0.761	0.681	4.821	7.553E-4	0.017	-0.022
27	6.000	42.900	4.615	39.845	3.965	4.237	3.123	-1.526	-6.468	0.070	0.064	0.077	6.000	32.825	9.360	25.480	10.725	7.445	7.471	7.468	55.601	0.191	0.204	0.012	6.000	33.670	10.855	25.480	15.080	7.123	9.216	9.211	65.610	0.141	-0.030	-0.175	6.000	37.765	13.065	29.900	15.860	5.762	8.347	5.748	33.120	-0.039	0.245	0.271	30.000	34.450	12.220	34.060	12.935	7.034	0.814	0.777	5.463	0.096	NaN	-0.062
28	7.000	43.030	4.745	39.845	3.965	4.281	3.279	-1.548	-6.625	-0.021	NaN	-0.157	7.000	32.890	9.295	25.480	10.660	7.407	7.535	7.535	55.808	0.067	-0.012	-0.076	7.000	33.670	10.790	25.545	15.015	7.101	9.158	9.139	64.896	-0.072	-0.088	-0.030	7.000	37.570	13.325	29.770	15.925	5.989	8.222	5.729	34.307	-0.020	0.144	0.267	31.000	34.515	12.220	34.125	12.935	6.942	0.814	0.777	5.391	-6.365E-5	-0.031	-0.031
29	8.000	43.030	4.680	39.975	4.030	4.378	3.123	-1.503	-6.583	0.044	-0.141	0.014	8.000	32.760	9.360	25.285	10.660	7.535	7.587	7.587	57.164	0.052	0.192	0.139	8.000	33.540	10.920	25.610	15.015	7.247	8.925	8.908	64.554	-0.230	-0.058	0.175	8.000	37.310	13.455	29.575	15.925	6.164	8.120	5.777	35.608	0.049	0.186	0.287	32.000	34.580	12.090	34.060	13.065	6.897	1.105	1.048	7.229	0.272	0.145	-0.145
30	9.000	42.900	4.745	39.975	3.965	3.907	3.027	-1.486	-5.805	0.018	0.017	0.109	9.000	32.825	9.295	25.025	10.725	7.552	7.930	7.919	59.801	0.332	0.267	-0.076	9.000	33.410	10.855	25.610	15.015	7.529	8.840	8.835	66.518	-0.073	NaN	0.084	9.000	37.245	13.715	29.380	15.925	6.833	8.170	5.364	36.652	-0.413	0.188	0.133	33.000	34.580	11.960	33.865	13.260	6.760	1.484	1.410	9.532	0.362	0.265	-0.114
31	10.000	42.900	4.745	39.910	3.965	3.954	3.090	-1.500	-5.932	-0.014	0.063	NaN	10.000	32.760	9.360	24.765	10.790	7.615	8.122	8.109	61.753	0.191	0.267	0.075	10.000	33.410	10.920	25.480	15.080	7.529	8.955	8.952	67.397	0.117	0.145	0.030	10.000	37.050	13.910	29.120	15.925	7.035	8.182	5.323	37.446	-0.041	0.252	0.237	34.000	34.580	12.090	33.865	13.325	6.711	1.427	1.374	9.219	-0.036	0.056	0.113
32	11.000	42.900	4.680	39.910	3.965	4.001	3.074	-1.517	-6.071	-0.017	NaN	0.015	11.000	32.825	9.360	24.635	10.855	7.552	8.325	8.313	62.779	0.204	0.140	-0.064	11.000	33.475	10.920	25.350	15.145	7.471	9.158	9.156	68.403	0.204	0.145	-0.058	11.000	36.985	13.975	28.860	15.990	7.122	8.371	5.436	38.714	0.113	0.268	0.079	35.000	34.580	11.960	33.735	13.455	6.621	1.717	1.641	10.867	0.268	0.177	-0.113
33	12.000	43.030	4.680	39.910	3.965	4.137	3.201	-1.701	-7.035	-0.183	NaN	-0.127	12.000	32.695	9.360	24.570	10.920	7.615	8.273	8.266	62.944	-0.047	0.076	0.128	12.000	33.410	10.985	25.155	15.210	7.500	9.273	9.273	69.548	0.117	0.203	0.087	12.000	37.180	13.910	28.925	15.990	6.950	8.513	5.361	37.260	-0.075	-0.063	-0.205	36.000	34.580	11.960	33.735	13.455	6.574	1.717	1.645	10.812	0.003	NaN	NaN
34	13.000	42.900	4.745	39.975	3.965	3.954	3.027	-1.455	-5.754	0.245	-0.063	0.109	13.000	32.760	9.295	24.440	10.985	7.600	8.490	8.487	64.507	0.222	0.140	-0.077	13.000	33.410	10.985	24.895	15.340	7.558	9.564	9.564	72.281	0.290	0.291	NaN	13.000	37.245	13.910	28.925	15.925	6.950	8.561	5.329	37.041	-0.032	-0.015	-0.063	37.000	34.645	11.830	33.670	13.455	6.529	1.895	1.825	11.915	0.180	0.033	-0.145
35	14.000	42.835	4.810	39.975	3.965	3.954	2.982	-1.364	-5.391	0.092	NaN	0.044	14.000	32.695	9.295	24.310	11.180	7.586	8.594	8.594	65.196	0.107	0.170	0.063	14.000	33.345	10.920	24.830	15.405	7.501	9.624	9.617	72.138	0.054	0.088	0.027	14.000	37.050	14.040	28.730	15.990	7.065	8.545	5.356	37.839	0.027	0.205	0.220	38.000	34.580	11.895	33.605	13.455	6.668	1.840	1.777	11.851	-0.048	0.034	0.090
36	15.000	42.965	4.810	39.975	3.965	4.045	3.107	-1.517	-6.135	-0.153	NaN	-0.125	15.000	32.695	9.295	24.180	11.245	7.586	8.735	8.735	66.265	0.141	0.141	NaN	15.000	33.410	10.920	24.700	15.535	7.442	9.857	9.851	73.312	0.233	0.176	-0.057	15.000	37.050	14.040	28.730	15.990	7.065	8.545	5.356	37.839	NaN	NaN	NaN	39.000	34.125	11.960	33.150	12.740	7.058	1.249	1.248	8.809	-0.529	-0.091	0.396
37	16.000	43.030	4.810	39.975	3.965	4.138	3.170	-1.624	-6.718	-0.107	NaN	-0.063	16.000	32.500	9.360	24.050	11.310	7.727	8.672	8.672	67.009	-0.063	0.141	0.205	16.000	33.085	11.180	24.570	15.600	7.791	9.594	9.593	74.736	-0.258	0.145	0.408	16.000	37.115	13.975	28.795	15.990	6.950	8.561	5.329	37.041	-0.027	-0.063	-0.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38	17.000	42.900	4.810	39.975	3.965	3.954	3.045	-1.532	-6.059	0.091	NaN	0.125	17.000	32.500	9.425	23.920	11.440	7.772	8.813	8.813	68.491	0.141	0.156	0.015	17.000	33.085	11.310	24.505	15.600	7.911	9.593	9.587	75.847	-0.006	0.058	0.058	17.000	37.180	13.910	28.730	15.990	6.983	8.702	5.359	37.417	0.029	0.063	-0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39	18.000	42.900	4.810	39.975	3.965	3.953	3.045	-1.471	-5.814	0.062	NaN	NaN	18.000	32.630	9.490	23.920	11.440	7.709	8.926	8.922	68.783	0.110	NaN	-0.113	18.000	32.890	11.440	24.505	15.665	8.171	9.389	9.387	76.701	-0.200	0.029	0.233	18.000	37.180	13.845	28.600	16.055	6.892	8.860	5.643	38.887	0.284	0.142	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40	19.000	42.965	4.810	39.975	3.965	3.999	3.107	-1.548	-6.190	-0.077	NaN	-0.063	19.000	32.695	9.425	23.985	11.505	7.630	8.955	8.955	68.327	0.032	-0.048	-0.078	19.000	32.825	11.505	24.375	15.665	8.259	9.418	9.413	77.740	0.026	0.117	0.087	19.000	37.180	13.845	28.535	16.055	6.892	8.923	5.670	39.077	0.028	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41	20.000	43.030	4.810	39.975	3.965	4.001	3.170	-1.657	-6.629	-0.109	NaN	-0.063	20.000	32.695	9.425	24.050	11.375	7.646	8.862	8.859	67.735	-0.096	-0.092	NaN	20.000	32.630	11.635	24.310	15.730	8.523	9.273	9.264	78.961	-0.149	0.087	0.232	20.000	37.180	13.845	28.405	16.055	6.950	9.049	5.698	39.601	0.027	0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42	21.000	42.965	4.875	40.040	4.030	4.005	3.045	-1.621	-6.494	0.036	-0.080	0.044	21.000	32.370	9.425	24.115	11.375	7.835	8.482	8.482	66.455	-0.377	-0.063	0.316	21.000	32.435	11.765	24.180	15.795	8.643	9.186	9.171	79.269	-0.093	0.145	0.232	21.000	37.115	13.910	28.275	16.120	6.983	9.112	5.637	39.360	-0.061	0.142	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	43.030	4.875	39.975	3.965	4.162	3.188	-1.817	-7.563	-0.196	0.081	-0.062	22.000	32.045	9.490	24.115	11.440	7.993	8.166	8.165	65.268	-0.316	0.016	0.331	22.000	32.370	11.830	24.115	15.925	8.595	9.215	9.192	79.003	0.020	0.116	0.087	22.000	37.115	13.845	28.080	16.120	6.905	9.317	5.586	38.570	-0.051	0.189	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	42.965	4.810	39.975	3.965	4.203	3.107	-1.776	-7.466	0.041	NaN	0.080	23.000	31.980	9.490	24.050	11.570	7.993	8.198	8.198	65.530	0.033	0.096	0.063	23.000	32.305	11.830	24.115	15.925	8.595	9.157	9.136	78.522	-0.056	NaN	0.058	23.000	37.115	13.845	27.885	16.120	6.880	9.506	5.594	38.490	0.008	0.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	43.030	4.745	39.975	3.965	4.253	3.153	-1.892	-8.049	-0.116	NaN	-0.047	24.000	31.915	9.490	23.920	11.700	8.073	8.295	8.294	66.958	0.096	0.160	0.063	24.000	32.110	11.960	24.050	15.990	8.862	9.011	8.986	79.633	-0.150	0.087	0.233	24.000	37.245	13.715	27.690	16.185	6.772	9.869	5.785	39.174	0.191	0.205	-0.158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	42.900	4.745	40.040	3.965	4.111	2.964	-1.722	-7.081	0.170	-0.063	0.125	25.000	31.915	9.490	23.725	12.025	8.090	8.573	8.569	69.320	0.275	0.282	NaN	25.000	31.915	12.025	23.985	16.055	9.096	8.895	8.873	80.714	-0.112	0.087	0.203	25.000	37.310	13.715	27.690	16.185	6.809	9.932	5.709	38.870	-0.076	NaN	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	42.900	4.745	39.975	3.965	4.111	3.027	-1.773	-7.288	-0.050	0.063	NaN	26.000	31.850	9.555	23.465	12.285	8.170	8.818	8.811	71.981	0.242	0.328	0.082	26.000	32.240	11.895	24.050	15.990	8.751	9.157	9.125	79.853	0.252	-0.087	-0.349	26.000	37.180	13.650	27.495	16.185	6.796	10.011	5.965	40.535	0.256	0.189	0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	42.835	4.810	39.975	3.965	4.162	2.982	-1.705	-7.098	0.067	NaN	0.044	27.000	31.850	9.620	23.335	12.545	8.045	9.003	8.991	72.328	0.180	0.207	0.021	27.000	32.175	11.895	23.985	16.120	8.662	9.216	9.194	79.637	0.069	0.117	0.058	27.000	37.180	13.715	27.365	16.250	6.748	10.137	5.867	39.588	-0.098	0.142	0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	42.965	4.745	39.975	3.965	4.316	3.090	-1.917	-8.273	-0.211	NaN	-0.109	28.000	31.720	9.620	23.140	12.740	8.125	9.130	9.110	74.022	0.119	0.250	0.122	28.000	32.370	11.765	23.985	16.120	8.406	9.449	9.422	79.202	0.228	NaN	-0.233	28.000	37.310	13.650	27.495	16.250	6.681	10.154	5.700	38.084	-0.166	-0.126	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	42.900	4.810	39.975	3.965	4.277	3.045	-1.855	-7.935	0.062	NaN	0.044	29.000	31.395	9.685	23.205	12.870	8.393	8.788	8.753	73.464	-0.357	-0.013	0.326	29.000	32.695	11.635	24.050	16.185	8.006	9.769	9.737	77.960	0.315	-0.027	-0.348	29.000	37.310	13.650	27.625	16.250	6.660	10.028	5.581	37.167	-0.120	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	42.900	4.745	39.975	3.965	4.264	3.027	-1.843	-7.859	0.012	NaN	0.017	30.000	31.590	9.685	23.660	12.155	8.268	8.306	8.305	68.665	-0.448	-0.647	-0.186	30.000	32.695	11.570	23.920	16.380	8.027	10.007	9.993	80.212	0.256	0.208	-0.031	30.000	37.245	13.520	27.690	16.250	6.581	9.937	5.865	38.595	0.284	-0.062	0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	42.900	4.810	39.975	3.965	4.264	3.045	-1.803	-7.690	0.040	NaN	-0.018	31.000	31.655	9.750	23.725	12.090	8.206	8.268	8.268	67.845	-0.037	-0.081	-0.044	31.000	32.890	11.505	23.855	16.510	7.793	10.329	10.317	80.398	0.324	0.120	-0.202	31.000	37.180	13.585	27.625	16.185	6.604	9.902	5.817	38.414	-0.048	0.046	0.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	42.835	4.810	39.975	3.965	4.122	2.982	-1.735	-7.153	0.068	NaN	0.062	32.000	31.915	9.750	23.790	12.025	8.038	8.437	8.433	67.790	0.165	-0.080	-0.250	32.000	32.825	11.505	23.725	16.640	7.937	10.449	10.441	82.878	0.124	0.177	0.057	32.000	37.245	13.520	27.625	16.250	6.604	10.000	5.962	39.369	0.145	0.018	-0.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
