dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)	T (19)	dT (19)	Base Mean (19)	Body Mean (19)	Proj Mean (19)	Tip Mean (19)	Tip Th Mean (19)	Length (19)	dL (19)	DCTM (19)	DCBM (19)
10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	10.000	314.024	714.539	237.654	169.069	199.875	3.259	0.823	0.288	-0.411	11.000	10.000	276.815	714.539	209.380	150.929	169.667	4.232	-0.130	0.000	0.128	11.000	10.000	260.622	714.539	187.951	155.862	167.176	5.469	0.926	0.291	-0.331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	10.000	218.344	714.186	176.575	153.793	173.267	6.670	0.547	0.202	-0.171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	10.000	278.167	713.303	185.901	146.032	158.643	2.347	0.750	0.195	-0.325	44.000	10.000	376.794	714.284	265.122	210.929	229.143	2.339	-0.176	-0.000	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	10.000	277.459	710.164	189.556	163.667	174.375	2.512	1.297	1.255	0.206	83.000	10.000	236.600	693.801	209.350	202.636	225.304	0.974	-0.976	-0.089	0.822	98.000	10.000	259.133	696.959	245.632	240.188	261.353	0.668	-1.129	-0.643	0.046	105.000	10.000	270.613	695.703	249.821	188.214	228.500	1.759	-0.444	-0.000	0.204	112.000	10.000	266.978	676.843	216.714	208.478	262.643	0.986	-1.279	-0.046	1.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	11.000	322.846	733.479	247.973	167.391	187.917	3.442	0.184	0.253	0.061	12.000	11.000	303.000	733.479	220.366	152.367	167.833	4.389	0.157	0.000	-0.130	12.000	11.000	261.536	733.479	183.632	148.462	162.692	5.067	-0.401	0.107	0.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	11.000	195.357	716.509	177.210	149.704	158.591	5.958	-0.712	0.116	0.495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	11.000	286.575	710.486	184.938	150.393	154.375	2.504	0.157	0.065	-0.065	45.000	11.000	332.630	715.665	261.116	211.000	246.000	2.217	-0.122	0.073	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	11.000	251.559	709.061	180.928	160.455	192.333	3.389	0.877	1.093	0.228	84.000	11.000	361.085	694.582	241.073	185.862	208.062	2.054	1.079	0.144	-0.830	99.000	11.000	286.515	695.765	248.619	256.226	268.308	2.054	1.386	0.617	-0.551	106.000	11.000	264.333	688.612	233.281	174.571	191.278	1.843	0.084	-0.021	0.021	113.000	11.000	213.280	674.494	178.625	178.625	186.667	0.299	-0.686	0.123	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	12.000	339.250	732.081	262.569	178.933	193.692	3.691	0.249	0.084	-0.060	13.000	12.000	275.185	732.081	216.811	161.276	183.917	4.224	-0.165	-0.065	0.065	13.000	12.000	277.381	732.081	184.901	150.920	157.842	5.936	0.869	0.459	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	12.000	207.552	715.371	177.921	151.370	165.882	6.337	0.379	0.233	-0.116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	12.000	272.758	717.976	183.909	149.400	158.045	2.412	-0.092	-0.061	-0.004	46.000	12.000	392.541	715.521	277.584	204.355	227.067	2.607	0.390	0.061	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	12.000	242.323	709.193	184.759	161.867	174.071	3.278	-0.111	0.109	0.079	85.000	12.000	343.244	692.745	235.818	192.700	209.389	1.989	-0.065	0.024	0.089	100.000	12.000	275.259	693.579	245.301	199.481	211.824	1.694	-0.360	0.454	0.390	107.000	12.000	256.974	687.657	214.709	172.607	185.700	1.778	-0.065	0.083	0.144	114.000	12.000	277.077	678.308	NaN	NaN	NaN	NaN	NaN	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	13.000	324.826	720.719	206.813	178.030	185.276	2.880	-0.812	0.183	0.905	14.000	13.000	280.185	720.719	217.902	156.037	181.786	4.438	0.214	0.000	-0.195	14.000	13.000	262.393	720.719	180.285	148.000	159.882	5.841	-0.095	0.263	0.186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	13.000	178.071	713.303	181.132	158.769	181.917	5.211	-1.125	0.175	1.105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	13.000	282.919	714.284	185.124	150.667	168.600	2.496	0.084	-0.002	-0.130	47.000	13.000	336.355	710.274	262.509	210.333	247.083	2.033	-0.574	-0.000	0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	13.000	262.212	710.266	195.167	166.071	180.812	3.381	0.103	-0.016	-0.079	86.000	13.000	239.022	690.783	211.506	192.424	227.429	1.326	-0.663	-0.033	0.635	101.000	13.000	289.921	694.036	229.951	195.423	208.400	1.602	-0.092	-0.008	-0.190	108.000	13.000	263.395	684.047	204.730	172.286	185.941	2.092	0.314	0.086	-0.231	115.000	13.000	199.000	670.813	186.222	186.222	242.000	0.318	0.318	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	291.952	734.555	201.691	184.282	192.966	2.796	-0.084	-0.000	0.083	15.000	14.000	304.929	734.555	219.109	162.133	183.357	4.679	0.241	0.000	-0.260	15.000	14.000	245.071	734.555	178.724	148.087	159.692	5.941	0.100	0.062	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	14.000	190.486	710.486	179.311	151.800	168.125	6.329	1.118	0.232	-0.728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	14.000	256.933	715.665	178.199	149.724	160.000	1.987	-0.509	-0.065	0.260	48.000	14.000	307.926	710.756	250.184	201.061	218.136	1.922	-0.111	0.065	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	14.000	291.000	707.792	199.596	165.333	182.467	3.308	-0.073	-0.142	0.063	87.000	14.000	236.732	691.368	204.869	190.806	220.769	1.150	-0.176	0.139	0.227	102.000	14.000	285.742	692.673	246.943	240.743	258.567	1.637	0.035	0.069	-0.203	109.000	14.000	254.778	679.805	195.983	168.172	183.917	2.138	0.046	0.027	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	297.810	736.680	197.679	169.886	180.333	3.370	0.574	0.289	-0.205	16.000	15.000	287.103	736.680	219.405	157.667	187.700	4.633	-0.046	0.000	0.065	16.000	15.000	263.069	736.680	174.053	138.826	149.167	6.465	0.525	0.503	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	15.000	187.806	717.976	177.298	152.069	166.333	6.486	0.157	0.145	0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	15.000	242.900	715.521	182.420	151.966	165.850	2.041	0.054	-0.065	-0.067	49.000	15.000	329.000	718.232	253.226	195.219	224.583	2.072	0.149	-0.000	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	15.000	256.471	706.459	195.793	174.000	185.000	2.918	-0.390	-0.189	-0.063	88.000	15.000	207.148	692.176	183.579	180.188	214.400	0.557	-0.594	0.184	0.552	103.000	15.000	217.789	691.337	210.000	210.000	224.500	0.179	-1.458	0.390	0.780	110.000	15.000	253.111	677.560	199.566	166.560	177.125	1.721	-0.417	0.145	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	275.306	737.209	197.536	175.870	187.400	3.221	-0.149	0.122	0.122	17.000	16.000	315.167	737.209	218.143	152.440	177.400	4.771	0.138	0.000	-0.130	17.000	16.000	244.400	737.209	175.068	146.045	164.800	7.036	0.571	0.422	-0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	16.000	213.607	714.284	178.397	153.111	164.762	6.819	0.333	0.145	-0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	16.000	235.433	710.274	174.757	152.345	170.273	2.014	-0.027	-1.194E-17	0.000	50.000	16.000	276.407	709.131	240.610	202.200	222.632	1.467	-0.604	0.065	0.640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	16.000	259.156	705.460	203.214	176.870	205.375	2.715	-0.203	-0.205	0.106	89.000	16.000	214.413	698.178	191.174	185.400	205.385	1.104	0.548	0.034	-0.310	104.000	16.000	236.500	690.531	220.372	226.538	246.176	1.158	0.980	0.280	-0.688	111.000	16.000	236.889	679.350	192.250	162.931	176.143	1.813	0.092	0.117	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	287.095	740.898	198.030	170.688	185.375	3.462	0.241	0.103	-0.082	18.000	17.000	298.519	740.898	222.176	166.345	195.700	4.576	-0.195	0.000	0.192	18.000	17.000	282.522	740.898	178.409	148.682	155.588	7.461	0.425	-0.008	-0.231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	17.000	204.614	715.665	177.802	164.645	176.348	7.224	0.406	0.173	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	17.000	214.250	710.756	171.231	149.931	164.182	1.922	-0.092	0.000	0.065	51.000	17.000	348.724	715.041	263.574	182.667	200.450	2.515	1.048	0.130	-0.910	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	17.000	212.222	697.939	195.680	176.577	190.938	2.030	-0.685	-0.206	0.451	90.000	17.000	216.486	692.641	200.667	194.323	206.400	1.047	-0.057	0.036	-0.060	105.000	17.000	316.281	695.703	244.582	198.400	222.111	1.759	0.601	0.479	-0.331	112.000	17.000	259.917	676.843	206.656	157.655	179.600	2.387	0.574	-0.000	-0.409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	323.744	739.037	211.979	173.200	180.783	3.886	0.425	0.046	-0.350	19.000	18.000	271.222	739.037	219.900	157.667	183.062	4.400	-0.176	0.000	0.195	19.000	18.000	273.125	739.037	180.179	149.750	159.467	7.698	0.238	0.227	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	18.000	207.100	715.521	177.954	160.429	184.800	7.002	-0.222	0.030	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	18.000	227.200	718.232	173.754	149.633	164.923	1.949	0.027	-0.065	-0.065	52.000	18.000	297.444	719.073	234.154	192.606	209.737	1.857	-0.658	0.070	0.708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	18.000	222.500	698.383	201.300	181.320	206.273	1.475	-0.555	-0.227	0.184	91.000	18.000	202.818	691.080	184.590	182.107	206.375	0.882	-0.165	2.171E-15	0.262	106.000	18.000	234.926	688.612	211.811	196.190	210.600	0.844	-0.915	0.383	0.462	113.000	18.000	268.024	674.494	207.153	154.625	169.667	2.517	0.130	0.086	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	317.306	742.518	208.984	173.000	189.929	3.710	-0.176	-0.104	-0.000	20.000	19.000	313.571	742.518	220.333	154.567	167.000	4.668	0.268	0.000	-0.260	20.000	19.000	251.538	742.518	178.317	149.727	157.071	7.630	-0.068	0.174	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	19.000	194.308	710.274	175.030	155.129	179.909	6.800	-0.203	0.145	0.464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	19.000	227.406	709.131	173.911	150.448	156.476	1.922	-0.027	0.000	0.000	53.000	19.000	368.615	715.564	262.604	194.379	220.364	2.599	0.742	0.065	-0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	19.000	211.488	694.147	196.383	181.652	196.750	1.104	-0.371	-0.084	0.386	92.000	19.000	219.262	693.113	197.372	189.321	203.952	1.207	0.325	0.058	-0.233	107.000	19.000	231.212	687.657	222.310	227.000	246.917	0.974	0.130	0.022	-0.244	114.000	19.000	269.814	678.308	212.943	163.120	179.467	2.655	0.138	-0.000	-0.117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	297.846	721.866	203.387	167.267	170.964	3.618	-0.092	0.041	0.185	21.000	20.000	289.000	721.866	222.262	159.125	180.867	4.484	-0.184	0.000	0.132	21.000	20.000	271.149	721.866	180.477	149.087	166.750	8.120	0.490	0.174	-0.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	20.000	195.462	710.756	175.787	152.800	170.643	7.132	0.333	0.059	-0.232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	20.000	250.200	715.041	178.257	145.179	155.353	2.320	0.398	0.065	-0.325	54.000	20.000	335.655	713.001	254.803	193.182	220.071	2.534	-0.065	0.069	-0.069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	20.000	207.000	692.656	172.333	172.333	176.500	0.179	-0.926	0.065	0.195	93.000	20.000	213.000	690.708	201.507	195.939	206.964	1.158	-0.049	-0.024	0.000	108.000	20.000	244.500	684.047	220.222	220.222	233.857	0.383	-0.591	0.226	0.596	115.000	20.000	248.311	670.813	202.077	157.760	171.238	2.498	-0.157	-0.000	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	330.000	715.356	212.869	170.676	180.259	3.894	0.276	0.022	-0.205	22.000	21.000	288.867	715.356	222.088	159.536	173.688	4.549	0.065	0.003	-0.065	22.000	21.000	258.268	715.356	175.143	133.917	144.529	8.358	0.238	0.383	0.115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	21.000	191.140	718.232	180.018	149.600	160.722	7.576	0.444	0.204	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	21.000	235.429	719.073	177.033	144.172	163.818	2.202	-0.119	0.065	0.128	55.000	21.000	284.519	714.187	234.043	188.567	213.000	2.007	-0.528	0.060	0.579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	21.000	193.778	676.499	177.833	174.684	193.750	0.545	-0.614	0.233	0.640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	21.000	233.756	670.496	195.788	154.964	171.583	2.387	-0.111	0.088	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	22.000	313.109	720.998	208.459	175.889	190.875	4.100	0.206	0.061	-0.083	23.000	22.000	251.037	720.998	214.759	163.424	181.250	3.899	-0.650	-0.003	0.646	23.000	22.000	271.957	720.998	177.128	141.625	153.400	8.828	0.471	0.321	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	22.000	199.300	709.131	178.849	159.037	179.778	7.373	-0.203	0.091	0.291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	22.000	232.036	715.564	176.675	143.367	149.731	2.182	-0.019	-0.000	0.065	56.000	22.000	339.034	722.117	254.686	201.032	220.368	2.748	0.742	-0.000	-0.718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	22.000	210.917	680.961	190.903	181.370	206.867	0.928	0.384	-0.165	-0.489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	22.000	242.548	671.407	197.147	153.875	166.000	2.544	0.157	0.059	-0.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
