 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
114	93.000	8.710	15.145	9.295	13.585	4.885	1.666	1.162	5.678	0.106	NaN	0.061	93.000	14.040	16.055	17.030	10.725	4.784	6.111	5.942	28.426	-0.120	-0.057	-0.057	93.000	16.510	16.575	26.585	14.820	6.454	10.227	9.742	62.876	-0.072	NaN	0.267	93.000	21.515	18.785	30.550	17.485	10.753	9.128	9.105	97.914	1.240	-0.064	-1.277	93.000	21.320	21.385	24.765	21.840	10.686	3.475	3.472	37.104	0.054	NaN	-0.056	93.000	7.410	21.190	6.240	22.100	3.750	1.482	1.449	5.433	-0.064	NaN	0.091	93.000	10.400	23.140	9.555	24.570	3.596	1.661	1.513	5.442	-0.046	-0.023	-0.122	93.000	20.475	23.595	25.870	25.675	10.490	5.782	5.780	60.633	0.066	0.145	0.084	93.000	13.520	25.415	15.145	28.145	6.456	3.177	3.161	20.407	-0.093	-0.056	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115	94.000	8.710	15.210	9.295	13.520	4.885	1.788	1.280	6.253	0.118	0.061	-0.061	94.000	14.105	15.925	16.965	10.855	4.972	5.821	5.685	28.265	-0.257	-0.145	0.145	94.000	16.705	16.510	26.520	14.820	6.687	9.959	9.470	63.329	-0.272	-0.064	0.203	94.000	21.060	18.720	30.550	17.550	10.310	9.562	9.556	98.527	0.451	-0.008	-0.444	94.000	21.450	21.385	24.765	21.840	10.804	3.346	3.345	36.136	-0.127	NaN	0.129	94.000	7.280	21.190	6.240	22.100	3.841	1.382	1.320	5.070	-0.129	NaN	0.098	94.000	10.335	23.140	9.620	24.570	3.539	1.599	1.510	5.345	-0.003	-0.029	0.029	94.000	20.410	23.595	25.805	25.675	10.405	5.782	5.781	60.147	4.799E-4	-0.061	-0.061	94.000	13.585	25.610	15.145	28.145	6.601	2.977	2.957	19.520	-0.204	NaN	0.200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116	95.000	8.775	15.145	9.295	13.585	5.045	1.644	1.253	6.321	-0.027	-0.062	0.082	95.000	13.975	15.925	16.900	11.050	5.119	5.685	5.609	28.709	-0.077	-0.201	-0.067	95.000	16.705	16.510	26.585	14.885	6.894	10.013	9.444	65.111	-0.026	0.054	NaN	95.000	21.060	18.785	30.550	17.550	10.452	9.570	9.566	99.980	0.010	NaN	-0.008	95.000	21.190	21.320	24.765	21.840	10.636	3.613	3.613	38.422	0.268	NaN	-0.267	95.000	7.150	21.255	6.175	22.100	3.790	1.290	1.222	4.631	-0.098	0.049	0.141	95.000	10.465	23.075	9.620	24.635	3.256	1.774	1.608	5.235	0.098	0.057	-0.119	95.000	20.475	23.465	25.935	25.675	10.468	5.890	5.888	61.634	0.107	0.121	0.011	95.000	13.650	25.870	15.145	28.145	6.744	2.722	2.702	18.222	-0.255	NaN	0.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117	96.000	8.840	15.145	9.295	13.520	4.998	1.687	1.362	6.806	0.109	0.063	0.018	96.000	13.780	16.055	16.835	11.245	4.935	5.698	5.646	27.864	0.037	-0.199	-0.214	96.000	17.225	16.575	26.585	14.820	7.384	9.523	9.177	67.761	-0.267	0.012	0.499	96.000	21.060	18.850	30.550	17.550	10.510	9.579	9.570	100.580	0.004	NaN	-0.009	96.000	20.865	21.320	24.700	21.840	10.378	3.870	3.870	40.163	0.257	-0.064	-0.322	96.000	7.280	21.190	6.240	22.100	3.585	1.382	1.308	4.690	0.086	-0.049	-0.141	96.000	10.465	23.140	9.620	24.570	3.318	1.661	1.462	4.850	-0.146	-0.056	0.056	96.000	20.280	23.465	26.000	25.675	10.346	6.132	6.132	63.443	0.244	0.061	-0.182	96.000	13.650	25.675	15.210	28.210	6.600	2.977	2.969	19.596	0.267	0.089	-0.166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118	97.000	8.840	15.210	9.295	13.585	4.793	1.687	1.360	6.519	-0.002	-0.063	-0.063	97.000	13.845	16.055	16.705	11.440	4.923	5.429	5.338	26.280	-0.308	-0.234	0.034	97.000	17.160	16.640	26.585	14.820	7.300	9.599	9.322	68.048	0.145	NaN	-0.076	97.000	20.995	18.850	30.550	17.615	10.499	9.634	9.623	101.037	0.054	-0.008	-0.064	97.000	20.995	21.255	24.765	21.840	10.581	3.815	3.815	40.366	-0.055	0.064	0.118	97.000	7.345	21.125	6.240	22.100	3.491	1.474	1.407	4.914	0.099	NaN	-0.092	97.000	10.465	23.140	9.620	24.570	3.446	1.661	1.446	4.981	-0.016	NaN	NaN	97.000	20.085	23.400	26.260	25.805	10.248	6.627	6.627	67.913	0.495	0.289	-0.205	97.000	13.585	25.610	15.210	28.210	6.657	3.066	3.056	20.343	0.087	NaN	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119	98.000	8.840	15.080	9.295	13.585	4.937	1.563	1.236	6.101	-0.125	NaN	0.124	98.000	13.845	16.055	16.640	11.505	4.880	5.340	5.256	25.646	-0.082	-0.089	NaN	98.000	17.550	16.575	26.585	14.820	7.623	9.204	8.962	68.314	-0.360	NaN	0.395	98.000	21.125	18.850	30.550	17.550	10.564	9.514	9.499	100.344	-0.125	0.009	0.129	98.000	20.995	21.255	24.830	21.840	10.516	3.879	3.879	40.797	0.064	0.064	NaN	98.000	7.540	21.125	6.175	22.100	3.373	1.677	1.650	5.564	0.242	0.053	-0.159	98.000	10.595	23.010	9.620	24.570	3.315	1.840	1.560	5.171	0.114	NaN	-0.179	98.000	20.020	23.400	26.390	25.805	10.127	6.809	6.808	68.948	0.181	0.122	-0.061	98.000	13.585	25.610	15.145	28.210	6.628	3.032	3.024	20.043	-0.032	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120	99.000	8.840	15.145	9.295	13.585	5.021	1.625	1.289	6.473	0.053	NaN	-0.062	99.000	13.780	16.120	16.640	11.505	4.844	5.429	5.372	26.022	0.117	NaN	-0.089	99.000	17.420	16.640	26.520	14.820	7.473	9.280	9.008	67.313	0.046	-0.064	-0.140	99.000	21.190	18.915	30.615	17.420	10.569	9.543	9.519	100.606	0.020	0.085	0.054	99.000	20.670	21.190	24.960	21.840	10.103	4.339	4.338	43.830	0.459	0.129	-0.331	99.000	7.670	21.060	6.240	22.100	3.235	1.768	1.719	5.560	0.069	-0.053	-0.143	99.000	10.335	23.205	9.620	24.570	3.396	1.541	1.427	4.846	-0.133	NaN	0.293	99.000	20.150	23.465	26.585	25.870	10.164	6.870	6.869	69.822	0.061	0.205	0.145	99.000	13.585	25.805	15.145	28.210	6.657	2.867	2.846	18.945	-0.178	NaN	0.164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121	100.000	8.905	15.080	9.295	13.520	4.937	1.608	1.320	6.515	0.030	0.063	0.079	100.000	13.715	16.315	16.640	11.505	4.556	5.630	5.530	25.194	0.157	NaN	-0.200	100.000	17.550	16.575	26.520	14.820	7.563	9.140	8.895	67.279	-0.113	NaN	0.140	100.000	21.255	18.850	30.680	17.420	10.629	9.533	9.509	101.066	-0.010	0.064	0.074	100.000	20.930	21.255	24.960	21.840	10.388	4.072	4.072	42.301	-0.266	NaN	0.267	100.000	7.930	20.995	6.240	22.100	3.024	2.019	2.001	6.050	0.282	NaN	-0.253	100.000	10.530	23.075	9.620	24.570	3.382	1.750	1.529	5.171	0.102	NaN	-0.212	100.000	20.280	23.465	26.780	25.870	10.332	6.931	6.929	71.597	0.060	0.183	0.122	100.000	13.455	25.610	15.145	28.210	6.542	3.101	3.073	20.103	0.227	NaN	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
122	101.000	8.905	14.950	9.295	13.585	4.961	1.420	1.127	5.590	-0.193	-0.062	0.125	101.000	13.780	16.315	16.640	11.505	4.460	5.596	5.464	24.370	-0.066	NaN	0.033	101.000	17.810	16.510	26.520	14.820	7.716	8.872	8.667	66.873	-0.228	NaN	0.268	101.000	21.320	18.915	30.745	17.290	10.615	9.564	9.507	100.914	-0.002	0.086	0.053	101.000	21.060	21.255	24.895	21.840	10.472	3.879	3.879	40.623	-0.193	-0.064	0.129	101.000	7.865	20.865	6.240	22.100	3.142	2.041	1.990	6.253	-0.011	NaN	-0.027	101.000	10.465	23.075	9.555	24.570	3.520	1.750	1.558	5.484	0.029	0.034	0.034	101.000	19.825	23.335	26.650	25.610	9.850	7.194	7.176	70.684	0.247	-0.206	-0.473	101.000	13.390	25.545	15.145	28.145	6.547	3.137	3.089	20.225	0.016	-0.054	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123	102.000	8.970	15.080	9.295	13.585	4.805	1.530	1.248	5.995	0.121	NaN	-0.113	102.000	13.715	16.185	16.640	11.505	4.378	5.519	5.454	23.880	-0.009	NaN	0.076	102.000	17.680	16.575	26.520	14.820	7.425	9.013	8.817	65.466	0.149	NaN	-0.140	102.000	21.580	18.850	30.875	17.225	10.745	9.436	9.376	100.745	-0.131	0.139	0.267	102.000	21.125	21.255	24.830	21.840	10.419	3.751	3.751	39.077	-0.129	-0.064	0.064	102.000	7.930	20.930	6.240	22.165	3.256	2.093	2.061	6.709	0.070	0.038	-0.014	102.000	10.400	23.140	9.620	24.570	3.668	1.629	1.516	5.560	-0.042	-0.031	0.088	102.000	20.150	23.465	26.780	25.610	10.105	6.968	6.940	70.131	-0.236	0.124	0.349	102.000	13.390	25.415	15.145	28.210	6.435	3.300	3.260	20.981	0.171	0.055	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124	103.000	9.035	14.820	9.295	13.520	5.045	1.326	1.109	5.594	-0.139	0.064	0.268	103.000	13.845	16.185	16.640	11.505	4.421	5.451	5.358	23.690	-0.096	NaN	0.067	103.000	17.745	16.445	26.650	14.820	7.478	9.052	8.792	65.741	-0.025	0.128	0.087	103.000	21.710	18.850	30.940	17.290	10.810	9.361	9.307	100.606	-0.069	0.053	0.128	103.000	20.930	21.190	24.830	21.840	10.152	3.954	3.954	40.138	0.203	NaN	-0.203	103.000	7.995	20.735	6.240	22.100	3.175	2.223	2.148	6.819	0.087	-0.040	-0.171	103.000	10.335	23.205	9.555	24.635	3.751	1.629	1.534	5.754	0.018	0.088	0.088	103.000	20.670	23.660	26.845	25.545	10.600	6.456	6.419	68.048	-0.521	0.043	0.554	103.000	13.390	25.285	15.210	28.210	6.290	3.445	3.405	21.417	0.144	0.034	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	8.905	14.885	9.295	13.585	5.010	1.357	1.046	5.239	-0.063	-0.062	-0.100	104.000	13.975	16.120	16.640	11.505	4.600	5.329	5.199	23.914	-0.160	NaN	0.121	104.000	17.745	16.445	26.650	14.820	7.537	9.052	8.799	66.320	0.008	NaN	NaN	104.000	21.580	18.850	30.875	17.225	10.745	9.436	9.376	100.745	0.069	-0.053	-0.128	104.000	20.865	21.125	24.765	21.840	10.141	3.965	3.964	40.201	0.010	-0.064	-0.076	104.000	7.930	20.865	6.240	22.100	3.228	2.093	2.054	6.629	-0.094	NaN	0.129	104.000	10.400	23.075	9.555	24.570	3.604	1.717	1.590	5.729	0.056	-0.057	-0.145	104.000	20.605	23.595	26.975	25.545	10.575	6.662	6.628	70.093	0.209	0.124	-0.081	104.000	13.390	25.220	15.210	28.210	6.257	3.500	3.471	21.717	0.066	NaN	-0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	8.905	15.080	9.295	13.585	4.805	1.545	1.222	5.873	0.176	NaN	-0.189	105.000	13.975	16.120	16.640	11.505	4.644	5.329	5.186	24.087	-0.012	NaN	NaN	105.000	17.810	16.380	26.585	14.820	7.682	8.913	8.652	66.468	-0.147	-0.064	0.075	105.000	21.450	18.915	30.745	17.355	10.676	9.425	9.367	99.997	-0.010	-0.150	-0.139	105.000	20.605	20.995	24.830	21.840	9.928	4.309	4.304	42.732	0.340	0.064	-0.280	105.000	7.930	20.865	6.175	22.100	3.169	2.146	2.116	6.705	0.062	0.053	NaN	105.000	10.335	23.270	9.620	24.635	3.797	1.541	1.441	5.471	-0.149	0.027	0.203	105.000	20.605	23.595	27.105	25.545	10.635	6.786	6.750	71.783	0.122	0.125	NaN	105.000	13.390	25.220	15.145	28.210	6.283	3.467	3.448	21.666	-0.023	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	8.840	14.950	9.295	13.520	5.003	1.501	1.111	5.560	-0.111	0.062	0.104	106.000	13.975	16.055	16.640	11.505	4.604	5.273	5.172	23.816	-0.014	NaN	0.056	106.000	17.875	16.315	26.585	14.820	7.650	8.837	8.542	65.340	-0.111	NaN	0.075	106.000	21.775	18.785	30.745	17.290	10.879	9.094	9.049	98.438	-0.318	0.011	0.342	106.000	20.735	20.995	24.765	21.775	9.928	4.105	4.102	40.721	-0.203	-0.076	0.128	106.000	7.995	20.865	6.240	22.100	3.228	2.146	2.113	6.819	-0.003	-0.053	-0.053	106.000	10.400	23.140	9.620	24.570	3.677	1.629	1.526	5.611	0.085	-0.057	-0.145	106.000	20.345	23.465	27.300	25.545	10.225	7.259	7.217	73.798	0.468	0.187	-0.286	106.000	13.325	25.090	15.145	28.145	6.085	3.556	3.526	21.455	0.077	-0.056	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	9.035	14.950	9.295	13.520	4.901	1.453	1.231	6.033	0.120	NaN	0.035	107.000	13.975	16.055	16.640	11.570	4.648	5.217	5.113	23.766	-0.059	-0.056	NaN	107.000	17.875	16.315	26.520	14.820	7.709	8.773	8.490	65.449	-0.051	-0.064	NaN	107.000	21.645	18.785	30.745	17.290	10.814	9.222	9.179	99.258	0.130	NaN	-0.128	107.000	20.865	21.125	24.700	21.840	10.141	3.901	3.900	39.550	-0.201	-0.052	0.152	107.000	7.995	20.930	6.240	22.100	3.198	2.109	2.093	6.692	-0.020	NaN	0.036	107.000	10.400	23.140	9.620	24.570	3.668	1.629	1.516	5.560	-0.010	NaN	NaN	107.000	20.150	23.335	27.365	25.545	10.055	7.546	7.513	75.539	0.295	0.062	-0.225	107.000	13.260	25.090	15.210	28.210	6.085	3.679	3.637	22.131	0.111	0.090	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	9.035	14.820	9.295	13.520	4.961	1.326	1.114	5.526	-0.117	NaN	0.127	108.000	13.910	16.055	16.640	11.505	4.556	5.306	5.206	23.719	0.093	0.056	-0.033	108.000	17.745	16.250	26.585	14.885	7.591	8.945	8.597	65.255	0.107	0.054	-0.119	108.000	21.580	18.850	30.680	17.420	10.741	9.212	9.164	98.434	-0.015	-0.084	-0.074	108.000	21.060	21.125	24.765	21.840	10.344	3.773	3.772	39.018	-0.128	0.064	0.191	108.000	8.125	20.735	6.240	22.100	3.024	2.327	2.289	6.921	0.196	NaN	-0.220	108.000	10.530	23.010	9.620	24.570	3.590	1.806	1.636	5.873	0.120	NaN	-0.178	108.000	19.825	23.140	27.430	25.545	9.705	7.976	7.947	77.127	0.435	0.062	-0.369	108.000	13.260	24.895	15.210	28.145	5.966	3.790	3.760	22.435	0.124	-0.056	-0.167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	9.100	14.690	9.295	13.520	4.998	1.186	1.027	5.133	-0.087	NaN	0.139	109.000	13.780	16.120	16.640	11.570	4.372	5.374	5.295	23.153	0.089	-0.055	-0.124	109.000	17.680	16.315	26.650	14.820	7.478	9.094	8.798	65.787	0.201	0.075	-0.075	109.000	21.580	19.045	30.745	17.290	10.730	9.332	9.214	98.865	0.050	0.088	-0.037	109.000	21.450	21.255	24.765	21.840	10.761	3.366	3.366	36.225	-0.406	NaN	0.407	109.000	7.995	20.930	6.305	22.100	3.258	2.055	2.044	6.659	-0.245	-0.053	0.218	109.000	10.595	22.945	9.620	24.570	3.584	1.895	1.691	6.063	0.055	NaN	-0.089	109.000	19.500	23.140	27.430	25.610	9.431	8.306	8.256	77.867	0.309	0.019	-0.310	109.000	13.195	24.960	15.210	28.210	6.060	3.824	3.776	22.883	0.016	0.055	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	110.000	9.035	14.755	9.295	13.455	4.865	1.326	1.098	5.340	0.071	0.064	-0.076	110.000	13.780	16.185	16.640	11.570	4.185	5.429	5.324	22.278	0.028	NaN	-0.055	110.000	17.810	16.250	26.585	14.820	7.511	8.891	8.619	64.735	-0.179	-0.064	0.139	110.000	21.775	19.045	30.680	17.420	10.857	9.052	8.933	96.981	-0.281	-0.087	0.192	110.000	21.385	21.255	24.765	21.840	10.657	3.430	3.430	36.550	0.063	NaN	-0.064	110.000	8.060	20.865	6.240	22.100	3.289	2.199	2.193	7.212	0.149	0.054	-0.090	110.000	10.530	23.010	9.620	24.570	3.790	1.806	1.645	6.236	-0.046	NaN	0.089	110.000	19.370	23.140	27.430	25.545	9.307	8.411	8.326	77.487	0.070	-0.019	-0.125	110.000	13.130	24.700	15.210	28.210	5.890	4.080	4.034	23.761	0.258	NaN	-0.257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	111.000	9.035	14.625	9.295	13.520	5.209	1.135	0.839	4.369	-0.259	-0.063	0.127	111.000	13.780	16.055	16.640	11.570	3.823	5.319	5.313	20.314	-0.011	NaN	0.110	111.000	17.875	16.250	26.650	14.820	6.950	8.891	8.562	59.509	-0.057	0.064	0.064	111.000	23.010	18.915	30.745	17.420	11.443	7.878	7.767	88.877	-1.166	0.064	1.237	111.000	21.580	21.255	24.765	21.840	10.224	3.238	3.237	33.099	-0.192	NaN	0.192	111.000	8.125	20.735	6.240	22.100	3.782	2.327	2.280	8.623	0.088	NaN	-0.129	111.000	10.465	23.075	9.620	24.570	4.054	1.717	1.669	6.764	0.023	NaN	0.089	111.000	19.045	22.945	27.430	25.545	8.372	8.779	8.658	72.480	0.332	NaN	-0.368	111.000	13.000	24.505	15.210	28.210	5.518	4.314	4.151	22.908	0.117	NaN	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	112.000	9.035	14.755	9.295	13.520	5.095	1.262	0.942	4.800	0.103	NaN	-0.127	112.000	13.845	16.055	16.640	11.505	3.861	5.340	5.323	20.555	0.010	0.055	0.034	112.000	17.810	16.315	26.585	14.820	6.864	8.901	8.600	59.032	0.038	-0.064	-0.075	112.000	23.010	18.915	30.745	17.355	11.443	7.891	7.768	88.894	0.001	0.013	NaN	112.000	21.450	21.190	24.765	21.840	10.083	3.378	3.378	34.062	0.141	NaN	-0.140	112.000	7.995	20.865	6.240	22.100	3.954	2.146	2.114	8.361	-0.166	NaN	0.181	112.000	10.270	23.335	9.620	24.570	4.358	1.396	1.373	5.983	-0.296	NaN	0.321	112.000	18.980	23.075	27.625	25.415	8.374	8.956	8.740	73.185	0.082	0.154	-0.029	112.000	13.000	24.505	15.210	28.210	5.518	4.314	4.151	22.908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	113.000	9.035	14.690	9.295	13.520	5.095	1.199	0.886	4.512	-0.056	NaN	0.063	113.000	13.975	16.055	16.640	11.570	3.888	5.217	5.172	20.111	-0.151	-0.056	0.066	113.000	18.005	16.250	26.650	14.755	7.042	8.773	8.507	59.906	-0.093	0.075	0.203	113.000	23.075	18.850	30.810	17.290	11.508	7.891	7.768	89.397	-1.777E-4	0.077	0.077	113.000	21.710	21.255	24.765	21.840	10.364	3.111	3.110	32.233	-0.268	NaN	0.268	113.000	7.865	20.995	6.240	22.100	4.157	1.965	1.949	8.104	-0.165	NaN	0.181	113.000	10.400	23.140	9.620	24.570	4.196	1.629	1.591	6.676	0.218	NaN	-0.233	113.000	18.785	23.010	27.820	25.350	8.202	9.333	9.061	74.314	0.321	0.172	-0.205	113.000	13.000	24.505	15.210	28.210	5.581	4.314	4.148	23.149	-0.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	114.000	9.035	14.625	9.230	13.520	5.128	1.122	0.854	4.377	-0.032	-0.011	0.064	114.000	13.975	15.990	16.640	11.505	3.848	5.217	5.181	19.938	0.009	0.056	0.056	114.000	18.135	16.250	26.715	14.755	7.075	8.709	8.473	59.949	-0.034	0.064	0.128	114.000	23.140	18.850	30.940	17.225	11.507	7.967	7.826	90.056	0.058	0.141	0.064	114.000	21.580	21.255	24.830	21.775	10.188	3.291	3.285	33.470	0.175	0.054	-0.128	114.000	7.735	21.060	6.240	22.100	4.390	1.821	1.806	7.926	-0.144	NaN	0.144	114.000	10.270	23.205	9.620	24.635	4.378	1.571	1.561	6.836	-0.029	0.059	0.113	114.000	18.590	22.880	27.885	25.350	7.942	9.618	9.332	74.119	0.271	0.063	-0.222	114.000	12.870	24.375	15.210	28.145	5.471	4.437	4.201	22.984	0.053	-0.055	-0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
